"California Department of Education, Title II Leadership Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11 Private School Affidavit Data - Schools with Enrollment of Six or More Students (August 2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Telephone,Email ,Public District,Site Admin Salutation,Site Admin First Name,Site Admin Last Name,Site Admin Title,School Type,School Accomodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Elementary Ungraded Enrollment,Secondary Ungraded Enrollment,Total Enrollment,Offers Diploma,Number of Graduates 2010,Number of Full-time Teachers,Number of Part-Time Teachers,Number of Administrative Staff,Number of Other Staff,Tax Exempt  501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious DenomiNot affiliated with any denomiNot affiliated with any denominationtiontion,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Street,Director/Principal Officer City,Director/Principal Officer State,Director/Principal Officer Zip,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Street,Custodian of Records City,Custodian of Records State,Custodian of Records Zip,Custodian of Records Email
97042,Riverside,33752006200885,Murrieta Valley Christian School,"41690 Ivy Street, Suite C2",Murrieta,CA,92562,,,,,951-200-7692,office@gomvc.com,Murrieta Valley Unified,Rev.,Jason,Robertson,Principal,Coeducational,Day Only,1,12,0,4,4,4,4,4,4,3,2,4,1,3,2,0,0,39,No,3,15,0,2,1,Yes,No,No,Yes,Religious,Baptist,Rev.,Scott,Hill,Other,"41690 Ivy Street, Suite C2",Murrieta,CA,92562,office@gomvc.com,Mrs.,Sandy,Raye,31397 Frans Halls Drive,WInchester,CA,92596,sraye67@msn.com
87039,Riverside,33672497071178,Noli Indian School,24335 Soboba Road,San Jacinto,CA,92583,PO Box 700,San Jacinto,CA,92581,951-654-5596,noli_indianschool@yahoo.com,San Jacinto Unified,Mr.,Donovan,Post,Principal,Coeducational,Day Only,6,12,0,0,0,0,0,0,5,10,16,11,14,18,17,0,0,91,Yes,30,15,1,2,20,No,Yes,No,Yes,Non-religious,,Mr.,Donovan,Post,Principal,24335 Soboba Road,San Jacinto,CA,92583,dteacher@msn.com,Miss,Tina,Lane,24335 Soboba Road,San Jacinto,CA,92581,nolischool_tlane@hotmail.com
87590,Riverside,33672070116731,North Valley Schools Inc.–Perris Campus,555 North Perris Boulevard,Perris,CA,92571,,,,,951-436-5200,dcoleman@victor.org,Perris Union High,Mr.,Damon,Coleman,Other,Coeducational,Day Only,3,12,0,0,0,0,0,0,0,1,2,5,5,6,9,0,0,28,No,28,3,0,1,6,Yes,No,No,Yes,Non-religious,,Mr.,Douglas,House,Executive Director,5537 North Ladera Court,San Bernardino,CA,92407,dcoleman@victor.org,Ms.,Gloria,Aguilar,555 North Perris Boulevard,Perris,CA,92571,gaguilar@victor.org
90674,Riverside,33672156937858,Notre Dame High School,7085 Brockton Avenue,Riverside,CA,92506,,,,,951-275-5896,pvesely@sbdiocese.org,Riverside Unified,Dr.,JoDean,Salley,Principal,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,131,96,115,133,0,0,475,Yes,0,25,1,5,13,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Dr.,JoDean,Salley,President,7085 Brockton Avenue,Riverside,CA,92506,jsalley@ndhsriverside.org,Mrs.,Natalia,Ramirez,7085 Brockton Avenue,Riverside,CA,92506,nramirez@ndhsriverside.org
92646,Riverside,33752427104490,Oak Grove at the Ranch,23115 Rider Street,Perris,CA,92570,,,,,951-238-6022,marilynt@oakgrovecenter.org,Val Verde Unified,Mrs.,Marilyn,Taylor,Administrator,Coeducational,Day Only,1,12,0,1,0,1,1,3,3,1,2,5,5,8,4,0,0,34,Yes,1,3,0,2,12,Yes,No,No,Yes,Non-religious,,Mrs.,Tammy,Wilson,Executive Director,24275 Jefferson Avenue,Murrieta,CA,92562,tammyw@oakgrovecenter.org,Ms.,Terry,Morrissey,24275 Jefferson Avenue,Murrieta,CA,92562,terrym@oakgrovecenter.org
92649,Riverside,33752007071533,Oak Grove Institute–Jack Weaver,24275 Jefferson Avenue,Murrieta,CA,92562,,,,,951-677-5599,mikeb@oakgrovecenter.org,Murrieta Valley Unified,Dr.,Michael B.,Brown,Director,Coeducational,Both,K,12,0,0,0,1,2,6,12,17,20,20,26,27,33,0,3,167,Yes,7,15,0,2,34,Yes,No,No,Yes,Non-religious,,Ms.,Tammy,Wilson,Executive Director,24275 Jefferson Avenue,Murrieta,CA,92562,tammyw@oakgrovecenter.org,Ms.,Terry,Morrissey,24275 Jefferson Avenue,Murrieta,CA,92562,terrym@oakgrovecenter.org
98741,Riverside,33671246141055,Oaktree Christian Academy,13125 Larkhaven Drive,Moreno Valley,CA,92553,,,,,951-956-6634,,Moreno Valley Unified,Mrs.,Jamie,King,Administrator,Coeducational,Day Only,1,12,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,8,Yes,0,2,0,1,0,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,Matthew,King,Head of School,13125 Larkhaven Drive,Moreno Valley,CA,92553,mk@mksales.org,Mrs.,Jamie,King,13125 Larkhaven Drive,Moreno Valley,CA,92553,
99402,Riverside,33670586134019,"Oasis Preparatory School, The",39605 Entrepreneur Lane,Palm Desert,CA,92211,,,,,760-772-8255,theoasis@me.com,Desert Sands Unified,Mrs.,Susan,Roberts,Administrator,Coeducational,Day Only,K,12,4,3,3,2,1,2,4,3,1,6,4,6,5,0,0,44,Yes,0,2,4,1,0,Yes,No,No,Yes,Religious,InterdenomiNot affiliated with any denominationtioNot affiliated with any denominationl,Mrs.,Susan,Roberts,Principal,79420 Calle Prospero,La Quinta,CA,92253,theoasis@me.com,Mrs.,Susan,Roberts,79420 Calle Prospero,La Quinta,CA,92253,theoasis@me.com
89819,Riverside,33670337094279,Olive Branch Christian Academy,7702 El Cerrito Road,Corona,CA,92881,,,,,951-279-9977,mlogan@olive-branch.org,Corona-Norco Unified,Mrs.,Mandy,Logan,Administrator,Coeducational,Day Only,K,8,13,13,16,17,13,20,8,9,10,0,0,0,0,0,0,119,No,0,9,1,2,5,Yes,No,No,Yes,Religious,Baptist,Mr.,Ryan,Devine,Administrator,7702 El Cerrito Road,Corona,CA,92881,mlogan@olive-branch.org,Mrs.,Marilyn,Douglass,7702 El Cerrito Road,Corona,CA,92881,mdouglass@olive-branch.org
96142,Riverside,33670907026602,Olive Tree Christian,5430 Galaxy Lane,Mira Loma,CA,91752,5430 Galaxy Lane,Mira Loma,CA,91752,951-360-1160,otcs.office@gmail.com,Jurupa Unified,Mrs.,Rebecca,Kocsis,Administrator,Coeducational,Day Only,K,12,4,8,10,16,9,12,20,18,14,14,17,24,19,0,0,185,Yes,23,0,92,1,3,No,No,No,No,Religious,Not affiliated with any denomination,Mrs.,Rebecca,Kocsis,Administrator,5430 Galaxy Lane,Mira Loma,CA,91752,otcs.rlkocsis@gmail.com,Mrs.,Rebecca,Kocsis,5430 Galaxy Lane,Mira Loma,CA,91752,otcs.rlkocsis@gmail.com
97245,Riverside,33672317051758,Oliver Christian School Center,27805 Ethanac Road,Romoland,CA,92585,,,,,951-928-5718,oliverchristianschoolcenter@gmail.com,Romoland Elementary,Mrs.,Peniel,Flake,Administrator,Coeducational,Day Only,1,12,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,6,Yes,3,3,0,1,0,No,No,No,No,Religious,Not affiliated with any denomination,Mrs.,Peniel,Flake,Administrator,27805 Ethanac Road,Romoland,CA,92585,oliverchristianschoolcenter@gmail.com,Mrs.,Peniel,Flake,27805 Ethanac Road,Romoland,CA,92585,oliverchristianschoolcenter@gmail.com
101232,Riverside,33671996141584,Olympia Learning Academy,26715 Patterson Street,Perris,CA,92570,,,,,951-943-5017,olacad@hotmail.com,Perris Elementary,Mrs.,Edythe,Greene,Administrator,Coeducational,Day Only,K,12,0,0,0,3,1,4,0,1,0,0,0,0,0,0,0,9,No,0,3,2,3,0,No,No,No,No,Religious,InterdenomiNot affiliated with any denominationtioNot affiliated with any denominationl,Ms.,L.,Greene,Director,25351 Marie Street,Perris,CA,92570,,Mr.,Joseph,Greene,8533 Sleepy Hollow Lane,Elk Grove,CA,95624,
99010,Riverside,33672076132484,On Track,28976 Bay Pointe Court,Menifee,CA,92584,,,,,951-301-9881,andrea@stayontrack.net,Perris Union High,Mrs.,Andrea,Leib,Administrator,Coeducational,Day Only,5,12,0,0,0,0,0,4,4,4,8,8,6,8,5,0,0,47,Yes,8,0,5,1,2,Yes,No,No,Yes,Non-religious,,Mrs.,Andrea,Leib,Director,28976 Bay Pointe Court,Menifee,CA,92584,andrea@stayontrack.net,Mrs.,Andrea,Leib,28976 Bay Pointe Court,Menifee,CA,92584,andrea@stayontrack.net
91901,Riverside,33670586976831,Our Lady of Perpetual Help,82470 Bliss Avenue,Indio,CA,92201,,,,,760-347-3786,darias@olphschoolindio.com,Desert Sands Unified,Mrs.,Diane,Arias,Principal,Coeducational,Day Only,K,8,24,22,20,24,22,22,23,18,18,0,0,0,0,0,0,193,No,0,11,2,1,5,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Diane,Arias,Principal,82470 Bliss Avenue,Indio,CA,92201,darias@olphschoolindio.com,Mrs.,Diane,Arias,82470 Bliss Avenue,Indio,CA,92201,darias@olphschoolindio.com
93959,Riverside,33672156976849,Our Lady of Perpetual Help,6686 Streeter Avenue,Riverside,CA,92504,,,,,951-689-2125,olph@charter.net,Riverside Unified,Dr.,Sarah,Elder,Other,Coeducational,Day Only,K,8,26,21,26,27,18,25,18,25,24,0,0,0,0,0,0,210,No,0,9,1,1,6,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Laurie,Moore,Principal,6686 Streeter Avenue,Riverside,CA,93504,olph@charter.net,Mrs.,Jane,Huffman,6686 Streeter Avenue,Riverside,CA,92504,olphjhuffman@charter.net
100788,Riverside,33672156141402,Oxford Academy,"5225 Canyon Crest Drive, Suite 400",Riverside,CA,92507,,,,,951-367-0917,anthony@oxfordprivateschools.com,Riverside Unified,Mr.,Anthony,Phung,Administrator,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,7,9,9,10,0,0,35,Yes,0,10,11,4,0,No,No,No,No,Non-religious,,Mr.,Anthony,Phung,Administrator,"5225 Canyon Crest Drive, Suite 402",Riverside,CA,92507,anthony@oxfordtutoring.com,Mr.,William,Wescott,"5225 Canyon Crest Drive, Suite 402",Riverside,CA,92507,william@oxfordprivateschools.com
99531,Riverside,33670586917959,Palm Desert Learning Tree Center,42675 Washington Street,La Quinta,CA,92253,,,,,760-345-8100,,Desert Sands Unified,Mr.,Robert,Craven,Principal,Coeducational,Day Only,K,4,31,13,7,5,6,0,0,0,0,0,0,0,0,0,0,62,No,0,8,2,3,2,No,No,No,No,Non-religious,,Mrs.,Angela,Morway,Director,42-675 Washington Street,Palm Desert,CA,92211,AMorway@aol.com,Mrs.,Angela,Morway,42675 Washington Street,Palm Desert,CA,92211,AMorway@aol.com
100489,Riverside,33671736141303,Palm Springs Christian Schools,12-282 Palm Drive,Desert Hot Springs,Ca,92240,,,,,760-329-5466,pscs60@yahoo.com,Palm Springs Unified,Dr.,Raymond,Smith,Administrator,Coeducational,Day Only,6,12,0,0,0,0,0,0,0,1,2,3,1,0,2,0,0,9,Yes,2,1,0,1,1,Yes,Yes,No,Yes,Religious,Not affiliated with any denomination,Dr.,Raymond,Smith,Headmaster,12-282 Palm Drive,Desert Hot Springs,Ca,92240,pscs60@yahoo.com,Dr.,Raymond,Smith,12-282 Palm Drive,Desert Hot Springs,CA,92240,
98595,Riverside,33671246137483,Paradise Christian Academy,14651 Willow Leaf Road,Moreno Valley,CA,92555,,,,,951-640-4636,paradisechristianacademy@yahoo.com,Moreno Valley Unified,Mrs.,Roberta,Cook,Administrator,Coeducational,Day Only,K,12,0,0,1,0,1,0,0,0,1,1,0,0,2,0,0,6,No,0,4,0,0,0,No,No,No,No,Religious,Evangelical,Mrs.,Roberta,Cook,Principal,14651 Willow Leaf Road,Moreno Valley,CA,92555,paradisechristianacademy@yahoo.com,Mrs.,Roberta,Cook,14651 Willow Leaf Ranch,Moreno Valley,CA,92555,paradisechristianacademy@yahoo.com
92820,Riverside,33670826134886,Parkway Baptist Academy,2035 East Campus Way,Hemet,CA,92544,,,,,951-929-8151,,Hemet Unified,Mr.,Kirk,Beard,Principal,Coeducational,Day Only,1,12,0,1,2,0,0,2,0,1,0,1,0,0,0,0,0,7,No,0,1,0,0,0,No,No,No,No,Religious,Baptist,Mr.,Kirk,Beard,Principal,2035 East Campus Way,Hemet,CA,92544,parkwaybaptist@hotmail.com,Mrs.,April,Beard,2035 East Campus Way,Hemet,CA,92544,ambeard5@gmail.com
100885,Riverside,33669937098817,Pass Christian School,5297 West Wilson Street,Banning,CA,92220,,,,,951-845-1398,psalmm20@yahoo.com,Beaumont Unified,Mrs.,Valerie,Westholder,Director,Coeducational,Day Only,K,1,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,17,No,0,1,1,1,1,Yes,No,No,Yes,Religious,Assembly of God,Rev.,Jerry,Westholder,Principal,1151 Elisa Dawn Drive,Banning,CA,92220,theowayne@yahoo.com,Mrs.,Valerie,Westholder,1151 Elisa Dawn Drive,Banning,CA,92220,psalmm20@yahoo.com
92733,Riverside,33670336137020,Precious Cargo Christian Academy,433 Sixth Street,Norco,CA,92860,PO Box 271,Norco,CA,92860-0271,951-736-0312,sissye1@nerzero.net,Corona-Norco Unified,Rev.,L Elzabeth,Dietsch,Principal,Coeducational,Day Only,K,12,0,5,3,5,4,0,7,0,6,2,1,2,0,0,0,35,Yes,0,1,2,1,0,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Rev.,L. Elizabeth,Dietsch,Principal,433 Sixth Street,Norco,CA,92860,,Mrs.,D.,Anthony,433 Sixth Street,Norco,CA,92860,sissye1@netzero.net
93882,Riverside,33751926924344,Rancho Christian School,31300 Rancho Community Way,Temecula,CA,92592,,,,,951-303-1408,mike.j@ranchocommunity.org,Temecula Valley Unified,Mr.,Mike,Johnson,Superintendent,Coeducational,Day Only,K,11,53,44,64,52,45,45,40,32,29,7,12,15,0,0,0,438,No,0,22,7,4,16,Yes,No,No,Yes,Religious,Reformed,Mr.,Scott,Treadway,President,31767 Via Telesio,Temecula,CA,92592,scott.t@ranchocommunity.org,Mr.,Bob,Swedberg,31300 Rancho Community Way,Temecula,CA,92592,bob@ranchocommunity.org
97646,Riverside,33670827083322,Red Mountain Christian,43795 Woody End Lane,Hemet,CA,92544,PO Box 1433,Hemet,CA,92546,951-767-9101,redmountainchristianschool@yahoo.com,Hemet Unified,Mr.,Jim,Hilgenberg,Principal,Coeducational,Day Only,K,12,0,1,1,1,0,0,2,5,4,5,5,4,1,0,0,29,Yes,7,20,0,1,1,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,Jim,Hilgenberg,Principal,43795 Woody End Lane,Hemet,CA,92544,redmountainchristianschool@yahoo.com,Mr.,Jim,Hilgenberg,43795 Woody End Lane,Hemet,CA,92544,redmountainchristianschool@yahoo.com
94245,Riverside,33671166203467,Revival Christian Academy,29220 Scott Road,Menifee,CA,92584,,,,,951-672-3157,dmiller@revival.tv,Menifee Union Elementary,Mrs.,Diana,Miller,Director,Coeducational,Day Only,K,12,13,9,15,13,11,11,15,19,10,3,9,17,8,0,0,153,Yes,8,96,0,2,0,Yes,No,No,Yes,Religious,Calvary Chapel,Mrs.,Mary,Wilson,Administrator,29220 Scott Road,Menifee,CA,92584,dmiller@revival.tv,Mrs.,Mary,Wilson,29220 Scott Road,Menifee,CA,92584,mwilson@revival.tv
96942,Riverside,33672156978209,Riverside Christian Day School,3612 Arlington Avenue,Riverside,CA,92506-3936,,,,,951-686-1818,rcdsfrontoffice@woodcrestchristian.org,Riverside Unified,Miss,Laurie,Leach,Principal,Coeducational,Day Only,K,6,50,61,45,60,62,63,63,0,0,0,0,0,0,0,0,404,No,0,18,0,1,23,Yes,No,Yes,Yes,Religious,Evangelical,Mr.,Randy,Thompson,Superintendent,3612 Arlington Avenue,Riverside,CA,92506,Superintendent@woodcrestchristian.org,Mrs.,Judy,Johnson,3612 Arlington Avenue,Riverside,CA,92506,rcdsfrontoffice@woodcrestchristian.org
95402,Riverside,33672156937908,Riverside Christian Schools,3532 Monroe Street,Riverside,CA,92504-3316,,,,,951-687-0077,kagard@rivchristian.org,Riverside Unified,Dr.,Richard,Odegaard,Superintendent,Coeducational,Day Only,K,12,46,35,45,40,53,41,46,59,76,50,34,52,43,0,0,620,Yes,64,33,2,3,8,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Phillip,Lewis,Principal,3532 Monroe Street,Riverside,CA,92504,dro@rivchristian.org,Miss,Ruth,Brown,3532 Monroe Street,Riverside,CA,92504,
95356,Riverside,33672156988299,Riverside Montessori Academy,7141 Indiana Avenue,Riverside,CA,92504,,,,,951-686-1335,chandrapala@charter.net,Riverside Unified,Mr.,Nabadawa,Chandrapala,Director,Coeducational,Day Only,K,3,19,6,7,6,0,0,0,0,0,0,0,0,0,0,0,38,No,0,2,1,1,0,No,No,No,No,Non-religious,,Mr.,Nabadawa,Chandrapala,Director,7141 Indiana Avenue,Riverside,CA,92504,chandrapala@charter.net,Mr.,Nabadawa,Chandrapala,7141 Indiana Avenue,Riverside,CA,92504,chandrapala@charter.net
89076,Riverside,33670586959548,Sacred Heart,43775 Deep Canyon Road,Palm Desert,CA,92260-3164,1204 East Highland Avenue,San Bernardino,CA,92404,760-346-3513,*sacredheartpalmdesert.com,Desert Sands Unified,Mr.,Alan,Bruzzio,Principal,Coeducational,Day Only,K,8,55,53,57,57,55,58,64,56,65,0,0,0,0,0,0,520,No,0,25,1,2,22,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mr.,Alan,Bruzzio,Principal,43775 Deep Canyon Road,Palm Desert,CA,92260,Abruzzio@sacredheartpalmdesert.com,Mrs.,Suzanne,Spinney,43775 Deep Canyon Road,Palm Desert,CA,92260,Sspinney@sacredheartpalmdesert.com
93954,Riverside,33672156976922,Saint Catherine of Alexandria School,7025 Brockton Avenue,Riverside,CA,92506,,,,,951-684-1091,rhowick@sbdiocese.org,Riverside Unified,Mr.,Richard,Howick,Principal,Coeducational,Day Only,K,8,37,38,36,33,38,40,38,40,37,0,0,0,0,0,0,337,No,0,16,0,1,13,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mr.,Richard,Howick,Principal,7025 Brockton Avenue,Riverside,CA,92506,rhowick@sbdiocese.org,Mr.,Richard,Howick,7025 Brockton Avenue,Riverside,CA,92506,rhowick@sbdiocese.org
90089,Riverside,33751927098809,Saint Jeanne de Lestonnac,32650 Avenida Lestonnac,Temecula,CA,92592,,,,,951-587-2505,cturrietta@sjdls.com,Temecula Valley Unified,Sr.,Charlotte Anne,Turrietta,President,Coeducational,Day Only,K,8,36,50,51,47,44,50,49,31,40,0,0,0,0,0,0,398,No,0,29,5,4,8,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Sr.,Esperanza,Flores,Principal,32650 Avenida Lestonnac,Temecula,CA,92592,eflores@sjdls.com,Mrs.,Joyce,Bluth,43003 Corte Fresca,Temecula,CA,92592,jbluth@sjdls.com
90301,Riverside,33751926138788,Shiloh Christian Academy,34758 Heritage Oaks Court,Winchester,CA,92596,,,,,951-764-5187,darshel@verizon.net,Temecula Valley Unified,Mrs.,Darlene,Rusk,Administrator,Coeducational,Day Only,1,12,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,8,No,0,0,3,0,0,No,No,No,No,Religious,Baptist,Mrs.,Darlene,Rusk,Administrator,34758 Heritage Oaks Court,Winchester,CA,92596,,Mrs.,Darlene,Rusk,34758 Heritage Oaks Court,Winchester,CA,92596,
95485,Riverside,33752006200281,Sierra Springs Christian,40960 California Oaks Road,Murrieta,CA,92562,,,,,951-304-3304,sierrasprings@gmail.com,Murrieta Valley Unified,Mrs.,Pamela,Healey,Administrator,Coeducational,Day Only,1,12,0,5,6,7,8,7,12,14,8,5,6,5,9,0,0,92,Yes,19,45,0,1,0,No,No,No,No,Religious,Not affiliated with any denomination,Mrs.,Pamela,Healey,Administrator,24408 Avenida Musico,Murrieta,CA,92562,pam.healey54@gmail.com,Mrs.,Pamela,Healey,40960 California Oaks Road,Murrieta,CA,92562,pam.healey54@gmail.com
93139,Riverside,33672157022619,Somerset Educational Services,17241 Van Buren Boulevard,Riverside,CA,92504,,,,,951-789-4405,cory.darrington@psysolutions.com,Riverside Unified,Ms.,Giselle,Carbullido,Administrator,Coeducational,Day Only,K,12,1,0,6,4,7,10,11,9,15,19,26,31,30,0,0,169,No,15,18,0,10,44,No,No,No,No,Non-religious,,Mr.,Cory,Darrington,Director,17241 Van Buren Boulevard,Riverside,CA,92504,cory.darrington@psysolutions.com,Ms.,Cindy,Oster,17241 Van Buren Boulevard,Riverside,CA,92504,cindy.oster@psysolutions.com
101324,Riverside,33670336141659,South Hills Community Church/South Hills Academy,2585 South Main Street,Corona,CA,92882,,,,,951-734-4455,gretchen.baxter@southhills.org,Corona-Norco Unified,Mrs.,Gretchen,Baxter,Director,Coeducational,Day Only,K,K,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,No,0,1,1,1,1,No,No,No,No,Religious,Not affiliated with any denomination,Mrs.,Gretchen,Baxter,Director,2585 South Main Street,Corona,CA,92882,gretchen.baxter@southhills.org,Mrs.,Chalon,Fogarty,2585 South Main Street,Corona,CA,92882,chalon.fogarty@southhills.org
89453,Riverside,33670336976930,St. Edward School,500 South Merrill Street,Corona,CA,92882,,,,,951-737-2530,eagles1947@msn.com,Corona-Norco Unified,Mrs.,Leilani,Lister,Principal,Coeducational,Day Only,K,8,42,39,40,31,39,40,37,22,56,0,0,0,0,0,0,346,No,0,18,1,1,13,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Leilani,Lister,Principal,388 Snowbird Lane,Corona,CA,92882,eagles1947@msn.com,Mrs.,Leilani,Lister,388 Snowbird Lane,Corona,CA,92882,eagles1947@msn.com
94112,Riverside,33672156976948,St. Francis de Sales School,4205 Mulberry Street,Riverside,CA,92501-3806,,,,,951-683-5083,kkothlow.sfds.ocs@sbdiocese.org,Riverside Unified,Miss,Kathy,Kothlow,Principal,Coeducational,Day Only,K,8,20,31,29,35,20,26,26,27,25,0,0,0,0,0,0,239,No,0,10,0,1,10,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Fr.,Reno,Aiardi,Other,4268 Lime Street,Riverside,CA,92501-3806,raiardi@sbdiocese.org,Mrs.,Michele,Grisham,4205 Mulberry Street,Riverside,CA,92501-3806,mgrisham.sfds.ocs@sbdiocese.org
93203,Riverside,33672496976955,St. Hyacinth Academy,275 South Victoria Avenue,San Jacinto,CA,92583-4047,,,,,951-654-2013,llambert.sha.ocs@sbdiocese.org,San Jacinto Unified,Mrs.,Ladonna,Lambert,Principal,Coeducational,Day Only,K,8,32,27,37,21,23,23,20,16,20,0,0,0,0,0,0,219,No,0,14,0,1,8,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Ladonna,Lambert,Principal,275 South Victoria Avenue,San Jacinto,CA,92583,llambert.sha.ocs@sbdiocese.org,Mrs.,Ladonna,Lambert,275 South Victoria Avenue,San Jacinto,CA,92583,llambert.sha.ocs@sbdiocese.org
88643,Riverside,33671996976963,St. James Catholic School,250 West Third Street,Perris,CA,92570,,,,,951-657-5226,stjamesprincipal@gmail.com,Perris Elementary,Mrs.,Camile,Lara,Principal,Coeducational,Day Only,K,8,18,16,22,19,18,13,20,18,14,0,0,0,0,0,0,158,No,0,9,0,1,3,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Patricia,Vesely,Superintendent,1201 East Highland Avenue,San Bernardino,CA,92404-4607,,Mrs.,Camile,Lara,250 West Third Street,Perris,CA,92570,stjamesprincipal@gmail.com
98609,Riverside,33670826930085,St. John's Lutheran,26410 Columbia Street,Hemet,CA,92544,,,,,951-925-7756,dayschool@stjohnshemet.org,Hemet Unified,Mrs.,Vickie,Leitz,Principal,Coeducational,Day Only,K,8,37,20,16,13,16,18,11,6,6,0,0,0,0,0,0,143,No,0,8,3,1,5,Yes,No,No,Yes,Religious,Lutheran,Mrs.,Vickie,Leitz,Principal,26410 Columbia Street,Hemet,CA,92544,vleitz@stjohnshemet.org,Mrs.,Angela,Bashaw,26410 Columbia Street,Hemet,CA,92544,dayschool@stjohnshemet.org
96182,Riverside,33672156206361,St. Joseph Of Arimathea,17355 Mc Allister Street,Riverside,CA,92503,,,,,951-735-1220,,Riverside Unified,Ms.,Keenya,Aguilar,Administrator,Coeducational,Day Only,6,12,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,6,Yes,1,1,1,1,0,No,No,No,No,Religious,Not affiliated with any denomination,Ms.,Keenya,Aguilar,Principal,17355 Mc Allister Street,Riverside,CA,92503,,Ms.,Keenya,Aguilar,17355 Mc Allister Street,Riverside,CA,92503,
93153,Riverside,33672156141287,St. Joseph's,17355 Mc Allister Street,Riverside,CA,92503,,,,,951-735-1220,,Riverside Unified,Ms.,Karleen,Suchil,Administrator,Coeducational,Day Only,4,12,0,0,0,0,1,1,0,0,1,1,0,0,2,0,0,6,Yes,2,1,1,1,0,No,No,No,No,Religious,Not affiliated with any denomination,Ms.,Karleen,Suchil,President,17355 Mc Allister Street,Riverside,CA,92503,,Ms.,Karleen,Suchil,17355 Mc Allister Street,Riverside,CA,92503,
90073,Riverside,33672496133268,St. Jude School,23608 Soboba Road,San Jacinto,CA,92583,PO Box 730,San Jacinto,CA,92581,951-487-8822,saintjudesoboba@aol.com,San Jacinto Unified,Mrs.,Kathryn,Piguet,Principal,Coeducational,Day Only,K,5,10,6,6,5,2,1,0,0,0,0,0,0,0,0,0,30,No,0,3,1,1,0,Yes,No,No,Yes,Religious,Roman Catholic,Sr.,Marianna,Torrano,Other,23600 Soboba Road,San Jacinto,CA,92583,,Mrs.,Kathryn,Piguet,485 Casper Drive,Hemet,CA,92545,pkgraphics@hotmail.com
94938,Riverside,33671736976989,St. Theresa,455 South Compadre Road,Palm Springs,CA,92262,,,,,760-327-4919,*www.stsps.org,Palm Springs Unified,Mrs.,Cheryl,Corey,Principal,Coeducational,Day Only,K,8,31,27,28,37,34,15,34,24,34,0,0,0,0,0,0,264,No,0,15,1,2,12,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Cheryl,Corey,Principal,68575 Vista Chino Avenue,Cathedral City,CA,92234,principal@stsps.org,Mrs.,Cheryl,Corey,68575 Vista Chino Avenue,Cathedral City,CA,92234,principal@stsps.org
