"California Department of Education, Title II Leadership Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2011-12 Private School Affidavit Data - Schools with Enrollment of Six or More Students (August 1, 2012)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,ZipPlus4,Mailing Street,Mailing City,Mailing State,Mailing Zip,Mailing ZipPlus4,Telephone,Email ,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title,School Type,School Accommodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollmnet,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered,Graduates 2011,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Offers Special Education,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious Denomination,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Street,Director/Principal Officer City,Director/Principal Officer State,Director/Principal Officer Zip,Director/Principal Officer ZipPlus4,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Street,Custodian of Records City,Custodian of Records State,Custodian of Records Zip,Custodian of Records ZipPlus4,Custodian of Records Email
102928,Sacramento,34674476937999,Aldar Academy,4436 Engle Road,Sacramento,CA,95821,,,,CA,,,916-485-9685,aldar@aldaracademy.org,ed@aldaracademy.org,San Juan Unified,Mr.,Daniel,Ramirez,Principal,Coeducational,Day Only,K,12,0,0,1,1,1,2,6,9,7,6,6,10,20,0,0,69,Yes,2,6,0,3,26,Yes,Yes,No,No,Yes,Non-religious,,Mr.,Edward,Noskowski,President,4436 Engle Road,Sacramento,CA,95821,,dramirez@aldaracademy.org,Ms.,Nanci,Asaro,4436 Engle Road,Sacramento,CA,95821,,nasaro@aldaracademy.org
112799,Sacramento,34674476904718,Almondale Academy,8616 Greenback Lane,Orangevale,CA,95662,,,,CA,,,916-988-8611,almondale@prodigy.net,,San Juan Unified,Mrs.,Andrea,Woody,Principal,Coeducational,Day Only,K,12,0,5,1,3,0,2,1,0,0,0,2,0,4,0,0,18,Yes,0,3,0,0,2,No,No,No,No,No,Non-religious,,Mrs.,Andrea,Woody,Principal,4500 Greenstone Road,Placerville,ca,95667,,almondale@prodigy.net,Mrs.,Andrea,Woody,4500 Greenstone Road,Placerville,CA,95667,,almondale@prodigy.net
114345,Sacramento,34674477071616,American Christian Academy - Ext,7412 Hollyhock Court,Citrus Heights,CA,95621,,,,CA,,,916-725-8316,,,San Juan Unified,Mrs.,Karen,Davis,Administrator,Coeducational,Day Only,1,12,0,14,6,16,11,11,7,16,19,25,26,21,77,0,0,249,Yes,120,125,,,,No,Yes,No,No,Yes,Religious,NA,Mr.,James,Rose,Superintendent,1039 Edgewater Court,Redding,CA,96003,,,Mr.,Marc,Winegarden,2276 Balls Ferry Road,Anderson,CA,96007,,
105625,Sacramento,34739736937544,Antelope Christian Academy,4533 Antelope Road,Antelope,CA,95843,,,,CA,,,916-727-1197,antelopechristianacademy@yahoo.com,,Dry Creek,Mrs.,Karen,Clements,Administrator,Coeducational,Day Only,K,8,14,12,15,15,6,3,4,7,5,0,0,0,0,0,0,81,No,0,6,1,1,4,No,Yes,No,No,Yes,Religious,AG,Rev.,William,Clements,Principal,4533 Antelope Road,Antelope,CA,95843,,antelopechristianacademy@yahoo.com,Mrs.,Jennifer,Claflin,4533 Antelope Road,Antelope,CA,95843,,eaglesataca@yahoo.com
108104,Sacramento,34674477082951,Atkinson Youth Services School,3600 Fair Oaks Boulevard,Sacramento,CA,95864,,,,CA,,,916-977-3790,jrubiamiller@atkinsonyouthservices.com,,San Juan Unified,Mr.,James,Atkinson,Executive Director,Coeducational,Day Only,K,12,0,0,2,3,1,0,3,1,3,3,1,1,7,0,0,25,No,0,4,0,3,13,Yes,Yes,No,Yes,Yes,Non-religious,,Mrs.,Johann,Rubia-Miller,Principal,3600 Fair Oaks Boulevard,Sacramento,CA,95864,,jrubiamiller@atkinsonyouthservices.com,Mrs.,Johann,Rubia-Miller,3600 Fair Oaks Boulevard,Sacramento,CA,95864,,jrubiamiller@atkinsonyouthservices.com
111979,Sacramento,34765057024722,Berean Christian School,4801 Keema,Sacramento,CA,95842,,,,CA,,,916-221-5089,bereanchristian@hotmail.com,,Twin Rivers Unified,Mrs.,Danette,West,Administrator,Coeducational,Day Only,1,12,0,1,2,1,0,0,2,1,1,0,0,1,2,0,0,11,Yes,1,1,0,0,0,No,No,No,No,No,Religious,NA,Mrs.,Danette,West,Administrator,7877 Sunrise Mist Way,Sacramento,CA,95828,,bereanchristian@hotmail.com,Mrs.,Danette,West,7877 Sunrise Mist Way,Sacramento,CA,95828,,bereanchristian@hotmail.com
105465,Sacramento,34674396206338,Bergamo Montessori School,8144 Pocket Road,Sacramento,CA,95831,,,,CA,,,916-399-1900,info@bergamoschools.com,,Sacramento City Unified,Ms.,Pamela,Lynn,Head of School,Coeducational,Day Only,K,6,25,28,20,18,15,15,14,0,0,0,0,0,0,0,0,135,No,0,8,5,4,1,No,No,No,No,No,Non-religious,,Ms.,Sylvia,Flood,Principal,8144 Pocket Road,Sacramento,CA,95831,,Info@BergamoSchools.com,Mr.,Matt,Hillis,8144 Pocket Road,Sacramento,CA,95831,,Matt@BergamoSchools.com
115805,Sacramento,34674476143457,Bofinger School,3508 Altamont Drive,Carmichael,CA,95608,,,,CA,,,916-944-4675,bofinger.r@gmail.com,rick@JericoEnergy.com,San Juan Unified School District,Mr.,Rick,Bofinger,Director,Coeducational,Day Only,1,9,0,1,0,0,0,0,0,0,1,9,0,0,0,0,0,11,No,0,1,1,1,0,Yes,No,No,No,No,Non-religious,,Mr.,Rick,Bofinger,Director,3508 Altamont Drive,Carmichael,CA,95608,,bofinger.r@gmail.com,Mrs.,Alla,Bofinger,3508 Altamont Drive,Carmichael,CA,95608,,bofinger.r@gmail.com
114189,Sacramento,34673147085707,Bradshaw Christian,8324 Bradshaw Road,Sacramento,CA,95829,,,,CA,,,916-688-0521,bcs@bradshawchristian.com,,Elk Grove Unified,Mrs.,Michelle,Reynolds,Superintendent,Coeducational,Day Only,K,12,97,82,67,79,75,63,83,73,80,83,84,78,58,0,0,1002,Yes,56,44,6,11,30,No,Yes,No,No,Yes,Religious,NA,Mrs.,Michelle,Reynolds,Superintendent,8324 Bradshaw Road,Sacramento,CA,95829,,mreynolds@bradshawchristian.com,Mrs.,Heidi,Gregory,8324 Bradshaw Road,Sacramento,CA,95829,,hgregory@bradshawchristian.com
108183,Sacramento,34673306204549,Brighton Schools,405 Natoma Station Drive,Folsom,CA,95630,,,,CA,,,916-985-2222,mary@brightonschools.com,christa@brightonschools.com,Folsom-Cordova Unified,Mrs.,Christa,Green,Administrator,Coeducational,Day Only,K,5,46,15,15,2,6,1,0,0,0,0,0,0,0,0,0,85,No,0,7,5,2,7,No,No,No,No,No,Non-religious,,Mrs.,Mary,Romero,Director,405 Natoma Station Drive,Folsom,CA,95630,,mary@brightonschools.com,Mrs.,Mary,Romero,405 Natoma Station Drive,Folsom,CA,95630,,mary@brightonschools.com
113230,Sacramento,34674396976310,Brookfield School,3600 Riverside Boulevard,Sacramento,CA,95818,,PO Box 636,Salt Lake City,CA,84110,,916-442-1255,kathi.sittner@brookfieldschool.org,,Sacramento City Unified,Dr.,Jo,Gonsalves,Principal,Coeducational,Day Only,K,8,27,26,19,16,12,11,19,8,10,0,0,0,0,0,0,148,No,0,10,8,1,6,No,No,No,No,No,Non-religious,,Mrs.,Kathi,Sittner,Executive Director,PO Box 636,Salt Lake City,UT,84101,,kathi.sittner@pinnacleschools.net,Dr.,Jo,Gonsalves,3600 Riverside Boulevard,Sacramento,CA,95818,,jo.gonsalves@Brookfieldschool.org
105664,Sacramento,34765057071681,Calvary Baptist Church,6608 16th Street,Rio Linda,CA,95673,,PO Box 40,Rio Linda,CA,95673,,916-991-5870,bhilton103@aol.com,,Twin Rivers Unified,Rev.,William,Hilton,Administrator,Coeducational,Day Only,K,12,1,4,3,3,1,3,3,0,1,1,4,2,1,0,0,27,No,1,3,0,1,1,No,Yes,No,No,Yes,Religious,BAPT,Mr.,Jeffrey,Clement,Other,"3640 Ohio Lane, Space 72",North Highlands,CA,95660,,,Mrs.,Nadene,Livermore,6608 16th Street,Rio Linda,CA,95673,,
108575,Sacramento,34674396999148,Calvary Christian,4911 47th Avenue,Sacramento,CA,95824,,,,CA,,,916-393-3633,truth4us@aol.com,,Sacramento City Unified,Mrs.,Susan,Arriaga,Superintendent,Coeducational,Day Only,K,12,0,5,3,3,3,2,4,0,4,5,4,3,0,0,0,36,Yes,2,3,1,2,3,No,Yes,Yes,Yes,Yes,Religious,PENT,Mrs.,Susan,Arriaga,Director,4911 47th Avenue,Sacramento,ca,95824,,truth4us@aol.com,Mrs.,Susan,Arriaga,4911 47th Avenue,Sacramento,CA,95824,,
113769,Sacramento,34674397069230,Camellia Waldorf,5701 Freeport Boulevard,Sacramento,CA,95822,,,,CA,,,916-427-5022,cwsmail@camelliawaldorf.org,,Sacramento City Unified,Mrs.,Meredith,Johanson,Administrator,Coeducational,Day Only,K,8,31,15,13,13,14,10,7,17,10,0,0,0,0,0,0,130,No,0,10,5,2,6,No,Yes,Yes,No,Yes,Non-religious,,Mrs.,Meredith,Johanson,Administrator,5701 Freeport Blvd,Sacramento,Ca,95822,,cwsmail@camelliawaldorf.org,Mrs.,Meredith,Johanson,5701 Freeport Blvd,Sacramento,CA,95822,,kathy@camelliawaldorf.org
114363,Sacramento,34674396902019,Capital Christian School,9470 Micron Avenue,Sacramento,CA,95827,,,,CA,,,916-856-5611,todd@ccconline.cc,,Sacramento City Unified,Mr.,Todd,Jacobs,Superintendent,Coeducational,Day Only,K,12,65,71,45,55,49,47,63,71,71,98,107,83,85,0,0,910,Yes,95,50,9,8,21,No,Yes,No,No,Yes,Religious,AG,Mr.,Todd,Jacobs,Superintendent,9470 Micron Avenue,Sacramento,CA,95827,,todd@ccconline.cc,Mrs.,Cathy,Skelton,9470 Micron Avenue,Sacramento,CA,95827,,cskelton@ccconline.cc
114011,Sacramento,34673306995963,Carousel School,2052 West La Loma Drive,Rancho Cordova,CA,95670,,,,CA,,,916-363-4616,fidel.donna@yahoo.com,,Folsom-Cordova Unified,Mrs.,Donna,Fidel,Director,Coeducational,Day Only,K,2,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,No,0,1,1,1,0,No,No,No,No,No,Non-religious,,Mrs.,Donna,Fidel,Director,2052 West la loma Drive,Rancho Cordova,ca,95670,,fidel.donna@yahoo.com,Mrs.,Donna,Fidel,2052 West La Loma Drive,Rancho Cordova,CA,95670,,fidel.donna@yahoo.com
109418,Sacramento,34673307099450,CCHAT Center-Sacramento,11100 Coloma Road,Rancho Cordova,CA,95670,,,,CA,,,916-361-7290,info@cchatsacramento.org,laurat@cchatsacramento.org,Folsom-Cordova Unified,Miss,Laura,Turner,Principal,Coeducational,Day Only,K,2,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,17,No,0,7,5,2,6,Yes,Yes,No,No,Yes,Non-religious,,Ms.,Kathleen,Sussman,Executive Director,3518 Jefferson Boulevard,Redwood City,CA,94062,,laurat@cchatsacramento.org,Miss,Laura,Turner,11100 Coloma Road,Rancho Cordova,CA,95670,,laurat@cchatsacramento.org
113359,Sacramento,34674397077084,"Children's Home Connection, Inc","7005 Luther Drive, Suite 7",Sacramento,CA,95823,,PO Box 221300,Sacramento,CA,95822,,916-422-8704,,,Sacramento City Unified,Mr.,Arthur,Burns,Administrator,Coeducational,Day Only,K,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,No,1,1,0,0,6,No,Yes,No,No,Yes,Non-religious,,Mrs.,Venessa,Johnson,Executive Director,PO Box 221300,Sacramento,ca,95822,,vjohn222@aol.com,Mrs.,Tina,Armstrong,"7005 Luther Drive, Suite 7",Sacramento,CA,95823,,
113834,Sacramento,34674396938047,Christian Brothers High School,4315 Martin Luther King Jr. Boulevard,Sacramento,CA,95820,,,,CA,,,916-733-3600,,,Sacramento City Unified,Mr.,Lorcan,Barnes,President,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,257,259,224,236,0,0,976,No,280,53,2,7,44,No,Yes,Yes,Yes,Yes,Religious,CATH,Mrs.,Mary,Hesser,Principal,4315 Martin Luther King Jr. Boulevard,Sacramento,CA,95820,,mhesser@cbhs-sacramento.org,Mrs.,Janet,Warren,4315 Martin Luther King Jr. Boulevard,Sacramento,CA,95820,,jwarren@cbhs-sacramento.org
107440,Sacramento,34674396922066,Courtyard School,205 24th Street,Sacramento,CA,95816,,,,CA,,,916-442-5395,admissions@courtyard.org,jmolnar@coourtyard.org,Sacramento City Unified,Mr.,Jonathan,Molnar,Principal,Coeducational,Day Only,K,7,24,20,21,21,11,10,11,5,0,0,0,0,0,0,0,123,No,0,9,5,4,10,Yes,Yes,No,No,Yes,Non-religious,,Mr.,Jonathan,Molnar,Principal,205 24th Street,Sacramento,CA,95816,,,Mrs.,Kate,Barbour,205 24th Street,Sacramento,CA,95816,,
108681,Sacramento,34674477072168,Creekside Academy,2641 Kent Drive,Sacramento,CA,95821,,11980 Mt. Vernon Avenue,Grand Terrace,CA,92313,,916-482-9634,betti.colucci@uhsinc.com,,San Juan Unified,Ms.,Sheila,McCarthy,Principal,Coeducational,Day Only,K,12,0,0,0,0,1,0,0,2,3,0,1,2,3,0,20,32,Yes,1,2,0,1,12,Yes,No,No,No,No,Non-religious,,Ms.,Betti,Colucci,President,11980 Mt. Vernon Avenue,Grand Terrace,CA,92313,,betti.colucci@uhsinc.com,Ms.,Ellen,Mathews,2641 Kent Drive,Sacramento,CA,95821,,ellen.mathews@uhsinc.com
116392,Sacramento,34674396132963,Cristo Rey High School-Sacramento,6200 McMahon Drive,Sacramento,CA,95824,,,,CA,,,916-733-2660,jcastronovo@cristoreysacramento.org,,Sacramento City Unified,Ms.,Joanne,Castronovo,Principal,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,100,103,75,60,0,0,338,Yes,49,15,1,3,0,No,Yes,No,No,Yes,Religious,CATH,Sr.,Eileen,Enright,President,6200 McMahon Drive,Sacramento,CA,95824,,,Ms.,Elsa,Campos-Gonzalez,6200 McMahon Drive,Sacramento,CA,95824,,ecamposgonzalez@crhss.org
114500,Sacramento,34752836142566,Crosspointe Church and School,2406 Del Paso Road,Sacramento,CA,95834,,,,CA,,,916-419-1498,jason.mcmullan@crosspointechurch.ws,,Natomas Unified,Mr.,Jason,McMullan,Administrator,Coeducational,Day Only,K,6,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11,No,0,2,0,0,0,No,Yes,No,No,Yes,Religious,BAPT,Mrs.,Karine,Kwasny,Principal,2406 Del Paso Road,Sacramento,Ca,95834,,karine.kwasny@crosspointechurch.ws,Mr.,Jason,McMullan,2406 Del Paso Road,Sacramento,CA,95834,,jason.mcmullan@crosspointechurch.ws
112283,Sacramento,34673306132583,Eastridge Christian Academy,10961 Wethersfield Drive,Mather,CA,95655,,,,CA,,,916-826-1918,eastridgechristian@yahoo.com,debbi125@gmail.com,Folsom-Cordova Unified,Mrs.,Debbi,Smith,Administrator,Coeducational,Day Only,3,12,0,0,0,1,0,1,0,0,1,1,2,0,1,0,0,7,Yes,1,3,0,1,0,No,No,No,No,No,Religious,NA,Mrs.,Debbi,Smith,Administrator,10961 Wethersfield Drive,Mather,CA,95655,,debbi125@gmail.com,Mrs.,Debbi,Smith,10961 Wethersfield Drive,Mather,CA,95655,,debbi125@gmail.com
113205,Sacramento,34674476976351,"El Rancho School, Inc.",5636 El Camino Avenue,Carmichael,CA,95608,,PO Box 943,Carmichael,CA,95609,,916-482-8656,topscholars@elranchoschool.com,,San Juan Unified,Mrs.,Anne,Ritchie,Principal,Coeducational,Day Only,K,6,14,10,9,8,7,6,8,0,0,0,0,0,0,0,0,62,No,0,5,9,2,6,No,No,No,No,No,Non-religious,,Mrs.,Anne,Ritchie,Principal,5636 El Camino Avenue,Carmichael,ca,95608,,topscholars@elranchoschool.com,Mrs.,Holly,Olson,5636 El Camino Avenue,Carmichael,CA,95608,,topscholars@elranchoschool.com
109331,Sacramento,34674476918981,Faith Christian Academy,7737 Highland Avenue,Citrus Heights,CA,95610,,,,CA,,,916-725-5707,drchamplain@sbcglobal.net,,San Juan Unified,Mr.,Doyle,Champlain,Administrator,Coeducational,Day Only,K,8,14,15,6,15,8,15,12,7,7,0,0,0,0,0,0,99,No,0,9,1,1,2,No,Yes,No,No,Yes,Religious,PENT,Mr.,Kenneth,Sullivan,Director,7737 Highland Avenue,Citrus Heights,Ca,95610,,paradisepastor@aol.com,Mrs.,Beverly,Wrinkle,7737 Highland Avenue,Citrus Heights,CA,95610,,bev@surewest.net
114940,Sacramento,34673146132971,First Baptist Church Kindergarten,8939 East Stockton Boulevard,Elk Grove,CA,95624,,,,CA,,,916-714-0735,lgiesser@fbceg.org,,Elk Grove Unified,Mrs.,Lindy,Giesser,Administrator,Coeducational,Day Only,K,K,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,No,0,2,0,0,0,No,Yes,No,No,Yes,Religious,BAPT,Mrs.,Lindy,Giesser,Administrator,8939 East Stockton Boulevard,Elk Grove,CA,95624,,lgiesser@fbceg.org,Mrs.,Lindy,Giesser,8939 East Stockton Boulevard,Elk Grove,CA,95624,,lgiesser@fbceg.org
102428,Sacramento,34673147101298,Florin Christian School,8144 Florin Road,Sacramento,CA,95828,,,,CA,,,916-379-9512,florinworship@aol.com,,Elk Grove Unified,Miss,Amanda,Flores,Administrator,Coeducational,Day Only,K,6,6,5,2,0,0,1,0,0,0,0,0,0,0,0,0,14,No,0,3,0,1,1,No,Yes,No,No,Yes,Religious,FSG,Rev.,Mike,Flores,Principal,8144 Florin Road,Sacramento,ca,95828,,florinworship@aol.com,Miss,amanda,flores,8144 Florin,Sacramento,CA,95828,,florinworship@aol.com
106470,Sacramento,34674396142350,Franklin Park Private School,3031 Franklin Boulevard,Sacramento,CA,95818,,,,CA,,,916-203-0240,,,Sacramento City Unified,Ms.,Stephanie,Levenhagen,Director,Coeducational,Day Only,K,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,No,0,1,1,1,0,No,No,No,No,No,Non-religious,,Ms.,Stephanie,Levenhagen,Director,3220 19th Street,Sacramento,CA,95818,,,Ms.,Stephanie,Levenhagen,3031 Franklin Boulevard,Sacramento,CA,95818,,
106247,Sacramento,34674476952865,Freedom Christian,7736 Sunset Avenue,Fair Oaks,CA,95628,,,,CA,,,916-962-3247,annettecoller@gmail.com,,San Juan Unified,Mrs.,Annette,Coller,Administrator,Coeducational,Day Only,K,12,12,8,12,9,10,14,15,5,9,8,9,9,5,0,0,125,Yes,5,9,0,1,5,No,Yes,No,No,Yes,Religious,INTD,Rev.,Duane,Coller,President,7736 Sunset Avenue,Fair Oaks,CA,95628,,duanecoller@hotmail.com,Mrs.,Wendy,Coller,7736 Sunset Avenue,Fair Oaks,CA,95628,,fcssecretary@hotmail.com
107065,Sacramento,34673486905251,Galt Adventist Christian,619 Myrtle Avenue,Galt,CA,95632,,,,CA,,,209-745-3577,excteacher@sbcglobal.net,,Galt Joint Union Elementary,Mrs.,Janice,Deibel,Principal,Coeducational,Day Only,K,8,5,3,5,5,5,5,0,2,6,0,0,0,0,0,0,36,No,0,2,0,0,1,No,Yes,No,No,Yes,Religious,SDA,Mrs.,Coreen,Hicks,Superintendent,401 Taylor Boulevard,Pleasant Hill,CA,94523,,superintendent@nccsda.com,Mr.,Bill,Keresoma,401 Taylor Boulevard,Pleasant Hill,CA,94523,,superintendent@nccsda.com
113333,Sacramento,,Grace Garden Assisted Living and Training,9260 Loma Lane,Orangevale,CA,95662,,,,CA,,,916-396-8111,scmar11@gmail.com,scmar11@gmail.com,Orangevale,Ms.,Sally,Marana,Administrator,Coeducational,Both,10,12,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,6,No,0,9,2,1,1,No,No,No,No,No,Non-religious,,Miss,Gloria,Ibaneza,Superintendent,9260 Loma Lane,Orangevale,ca,95662,,scmar11@gmail.com,Miss,Gloria,Ibaneza,9260 Loma Lane,Orangevale,CA,95662,,scmar11@gmail.com
102945,Sacramento,34674476137061,Harbor Halls Academy,9813 Fair Oaks,Fair Oaks,CA,95628,,,,CA,,,916-863-0461,hhabtc@yahoo.com,hhabtc@yahoo.com,San Juan Unified,Miss,Theresa,Bolton,Executive Director,Boys Only,Both,6,12,0,0,0,0,0,0,0,1,0,2,4,2,3,0,0,12,No,0,1,0,3,1,Yes,No,No,No,No,Non-religious,,Ms.,Rebecca,Baker,Principal,"9813 Fair Oaks Boulevard, Suite A",Fair Oaks,CA,95628,,hhabtc@yahoo.com,Miss,Lisa,Baker,"9813 Fair Oaks Blvd, Suite A",Fair Oaks,CA,95628,,hhabtc@yahoo.com
107989,Sacramento,34674476137053,Harvest Academy,8127 Auburn Boulevard,Citrus Heights,CA,95610,,,,CA,,,916-727-2684,cindyluvsbeaches@gmail.com,,San Juan,Mrs.,Cindy,Costa,Director,Coeducational,Day Only,2,12,0,0,1,1,1,1,1,4,2,3,1,3,2,0,0,20,Yes,2,4,4,2,2,No,Yes,No,No,Yes,Religious,NA,Mr.,Dan,Nalley,Principal,8127 Auburn Boulevard,Citrus Heights,Ca,95610,,cindyluvsbeaches@gamil.com,Mrs.,Cindy,Costa,8127 Auburn Boulevard,Citrus Heights,CA,95610,,cindyluvsbeaches@gmail.com
102670,Sacramento,34674476970156,Holy Family School,7817 Old Auburn Road,Citrus Heights,CA,95610,,,,CA,,,916-722-7788,csuarez@holyfamilyca.org,csuarez@holyfamilyca.org,San Juan Unified,Fr.,Cesar,Ageas,Principal,Coeducational,Day Only,K,8,30,21,35,34,26,28,35,38,29,0,0,0,0,0,0,276,No,0,12,3,1,8,No,Yes,No,No,Yes,Religious,CATH,Mr.,Charles,Suarez,Principal,7817 Old Auburn Road,Citrus Heights,CA,95610,,,Mrs.,Nancy,Sweeney,7817 Old Auburn Road,Citrus Heights,CA,95610,,nsweeney@holyfamilyca.org
112866,Sacramento,34674396976393,Holy Spirit Parish School,3920 West Land Park Drive,Sacramento,CA,95822,,,,CA,,,916-448-5663,lprestwich@hs-ps.com,fwise@hs-ps.com,Sacramento City Unified,Mrs.,Frances,Wise,Principal,Coeducational,Day Only,K,8,33,37,37,31,36,32,36,33,36,0,0,0,0,0,0,311,No,0,11,5,1,13,No,Yes,No,No,Yes,Religious,CATH,Fr.,Daniel,Looney,Other,3920 West Land Park Drive,Sacramento,CA,95758,,fwise@hs-ps.com,Mrs.,Jane,dolcini,3920 West Land Park Drive,Sacramento,CA,95758,,jdolcini@hs-ps.com
110347,Sacramento,34673307095417,IHS Christian School,11111 Morgan River Court,Rancho Cordova,CA,95670,,,,CA,,,916-638-7755,,,Folsom-Cordova Unified,Mrs.,Leanne,Kramp,Administrator,Coeducational,Day Only,K,12,0,6,10,6,7,6,5,10,9,10,16,5,14,0,0,104,No,0,32,14,1,2,No,No,No,No,No,Non-religious,,Mr.,Joonathan,Kramp,Principal,11111 Morgan River Court,Rancho Cordova,CA,95670,,,Mrs.,Leanne,Kramp,11111 Morgan River Court,Rancho Cordova,CA,95670,,
105695,Sacramento,34674476938120,Jesuit High School,1200 Jacob Lane,Carmichael,CA,95608,,,,CA,,,916-482-6060,latkob@jhssac.org,,San Juan Unified,Fr.,David,"Suwalsky, SJ",President,Boys Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,272,282,261,246,0,0,1061,Yes,251,69,5,4,52,No,Yes,No,No,Yes,Religious,CATH,Ms.,Brianna,Latko,Principal,1200 Jacob Lane,Carmichael,CA,95608,,principal@jhssac.org,Mrs.,Debbie,Case,1200 Jacob Lane,Carmichael,CA,95608,,cased@jhssac.org
111544,Sacramento,34673146133177,King's Academy,9461 Laguna Creek Drive,Elk Grove,CA,95624,2042,,,CA,,,916-685-9339,,,Elk Grove Unified,Mrs.,Susan,Walker,Administrator,Coeducational,Day Only,1,12,0,3,1,1,0,1,0,1,1,0,1,0,0,0,0,9,No,0,4,0,1,0,No,No,No,No,No,Religious,NA,Mr.,Roger,Walker,Principal,9461 Laguna Creek Drive,Elk Grove,CA,95624,2042,,Mrs.,Susan,Walker,9461 Laguna Creek Drive,Elk Grove,CA,95624,2042,
107362,Sacramento,34674396204531,"Land Park Academy, Freeport Campus",6400 Freeport Boulevard,Sacramento,CA,95822,,,,CA,,,916-427-2273,cbusay@landparkacademy.com,,Sacramento City Unified,Mrs.,Cathy,Busay,Director,Coeducational,Day Only,K,12,0,0,0,0,0,0,0,0,0,3,3,7,2,0,9,24,No,0,1,2,0,18,Yes,No,No,No,No,Non-religious,,Mrs.,Cathy,Busay,Director,6400 Freeport Boulevard,Sacramento,CA,95822,,cbusay@landparkacademy.com,Mrs.,Cathy,Busay,6400 Freeport Boulevard,Sacramento,CA,95822,,cbusay@landparkacademy.com
107414,Sacramento,34674390115220,"Land Park Academy, Pat Anderson Center",2751 Wilmington Boulevard,Sacramento,CA,95820,,,,CA,,,916-427-2273,cbusay@landparkacademy.com,,Sacramento City Unified,Mrs.,Cathy,Busay,Director,Coeducational,Day Only,K,12,1,2,9,3,2,9,7,4,6,2,0,0,0,0,0,45,No,0,3,1,1,35,Yes,No,No,No,No,Non-religious,,Mrs.,Cathy,Busay,Director,6400 Freeport Boulevard,Sacramento,CA,95822,,cbusay@landparkacademy.com,Mrs.,Cathy,Busay,6400 Freeport Boulevard,Sacramento,CA,95822,,cbusay@landparkacademy.com
105704,Sacramento,34674477098742,Lane Education,"4600 Roseville Road, Suite 220",North Highlands,CA,95660,,,,CA,,,916-331-7700,lkuhn@ctclane.org,rpye@ctclane.org,San Juan Unified,Ms.,Laynee,Kuhn,Executive Director,Girls Only,Both,5,12,0,0,0,0,0,0,3,0,2,1,5,4,1,0,0,16,Yes,2,3,0,1,5,Yes,Yes,No,No,Yes,Non-religious,,Mr.,James,Raddatz,Principal,"4600 Roseville Road, Suite 220",North Highlands,CA,95660,,lkuhn@ctclane.org,Ms.,Laynee,Kuhn,"4600 Roseville Road, Suite 220",North Highlands,CA,95660,,lkuhn@ctclane.org
112670,Sacramento,34674477078389,Laureate Learning Center,"5325 Engle Road, Suite 200",Carmichael,CA,95608,,PO Box 340008,Sacramento,CA,95834,,916-483-2815,bradparks11@comcast.net,dyoung47@att.net,San Juan Unified,Mr.,Bradford,Parks,Principal,Boys Only,Day Only,6,12,0,0,0,0,0,0,0,1,5,3,11,5,7,0,0,32,No,0,3,1,1,12,Yes,No,No,No,No,Non-religious,,Mr.,Rudy,Randolph,President,PO Box 340008,Sacramento,CA,95834,,,Mr.,Brad,Parks,PO Box 340008,Sacramento,CA,95834,,bradparks11@comcast.net
