"California Department of Education, Teacher and Leader Policy Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18 Private School Affidavit Data - Schools with Enrollment of Six or More Students (July 2018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Telephone,Email ,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title,Site Administrator Email,School Type,School Accommodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollmnet,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered,Graduates 2015-16,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Offers Special Education Services,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious Denomination,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Email
222608,Riverside,33670826150049,Idyllwild Montessori School,53785 Country Club Drive,Idyllwild,CA,92549,no data,no data,no data,no data,646-706-1513,idyllwildmontessori@gmail.com,no data,Hemet Unified,Mrs.,Lidiya,Solonovich,Director,idyllwildmontessori@gmail.com,Coeducational,Day Only,K,9,2,1,2,1,0,1,0,0,0,1,0,0,0,0,0,8,No,0,1,1,1,1,No,No,No,No,No,Non-religious,,Mrs.,Lidiya,Solonovich,Head of School,idyllwildmontessori@gmail.com,Mrs.,Lidiya,Solonovich,idyllwildmontessori@gmail.com
222847,Riverside,33672156965461,Immanuel Lutheran Elementary,5455 Alessandro Boulevard,Riverside,CA,92506,no data,no data,no data,no data,951-682-4211,doris.schwecke@immanuelriverside.com,no data,Riverside Unified,Mr.,Carl,Boburka,Principal,carl.boburka@ilsroadrunner.org,Coeducational,Day Only,K,6,23,22,16,17,17,16,20,0,0,0,0,0,0,0,0,131,No,0,7,3,1,2,No,Yes,No,No,Yes,Religious,LUTH,Mr.,Carl,Boburka,Principal,carl.boburka@ilsroadrunner.org,Mrs.,Doris,Schwecke,doris.schwecke@immanuelriverside.com
229224,Riverside,33670586137012,Indio Christian Center Academy,84155 Corrigedor Street,Indio,CA,92201,no data,no data,no data,no data,760-592-1782,desirethefire@msn.com,no data,Desert Sands Unified,Mrs.,LaTisha,Mancilla,Administrator,mancilla7602@live.com,Coeducational,Day Only,K,12,0,0,0,0,0,1,1,0,0,4,0,2,0,0,0,8,No,0,1,0,1,0,No,Yes,No,No,Yes,Religious,PENT,Mr.,Robert,Sutterfield,Principal,no data,Mrs.,LaTisha,Mancilla,no data
233301,Riverside,33671246142707,Inland Empire Montessori Association,979 W. 30th Street,Los Angeles,CA,90007,979 W. 30th Street,Los Angeles,CA,90007,213-425-8003,aboutkids@gmail.com,aboutkids@gmail.com,Moreno Valley Unified,Mrs.,Christine,English,Headmaster,aboutkids@gmail.com,Coeducational,Day Only,K,12,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,No,0,1,0,1,3,No,No,No,No,No,Non-religious,,Ms.,Christine,English,Principal,aboutkids@gmail.com,Ms.,Christine,English,aboutkids@gmail.com
221621,Riverside,33752006151070,International Preparatory Academy,"29910 Murrieta Hotsprings Road, Suite G-121",Murrieta,CA,92563,no data,no data,no data,no data,951-514-8165,juliesilvia.js@gmail.com,no data,Murrieta Valley Unified,Mr.,Antonio,Silvia,Executive Director,no data,Coeducational,Day Only,6,12,0,0,0,0,0,0,2,0,4,0,0,5,4,0,0,15,Yes,1,3,5,2,2,No,No,No,No,No,Non-religious,,Mrs.,Julie,Silvia,Headmaster,no data,Mrs.,Julie,Silvia,no data
224833,Riverside,33672157057482,Islamic Academy of Riverside,"1038 West Linden Street, Building B",Riverside,CA,92507,no data,no data,no data,no data,951-682-1202,iarsecretary@gmail.com,no data,Riverside Unified,Mrs.,Nishaat,Ismailjee,Other,iarsecretary@gmail.com,Coeducational,Day Only,K,7,9,6,9,4,7,8,2,2,0,0,0,0,0,0,0,47,No,0,9,1,0,1,No,Yes,No,No,Yes,Religious,Islamic,Ms.,Reham,Shaath,Principal,no data,Mrs.,Nishaat,Ismailjee,no data
218784,Riverside,33671246137475,"Jan Peterson Child Day Care Center, Inc.",26895 Brodiaea Avenue,Moreno Valley,CA,92555,no data,no data,no data,no data,951-601-9200,pbuzas@icare.bz,no data,Moreno Valley Unified,Ms.,Patricia,Buzas,Director,pbuzas@icare.bz,Coeducational,Day Only,K,K,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,No,0,1,0,2,0,No,Yes,No,No,Yes,Non-religious,,Ms.,Patricia,Buzas,Director,pbuzas@icare.bz,Ms.,Patricia,Buzas,pbuzas@icare.bz
216945,Riverside,33671737086697,King's Schools of the Desert,67675 Bolero Road,Palm Springs,CA,92264,no data,no data,no data,no data,760-324-5464,sbliss@kingsschools.com,no data,Palm Springs Unified,Mr.,Don,DeLair,Headmaster,delair@kingsschools.com,Coeducational,Day Only,K,8,18,23,18,19,25,15,19,14,17,0,0,0,0,0,0,168,No,0,12,0,1,18,No,Yes,No,No,Yes,Religious,NA,Mr.,Don,DeLair,Headmaster,delair@kingsschools.com,Mrs.,Stephany,Bliss,sbliss@kingsschools.com
229272,Riverside,33671736146419,KMC Dove's Landing School,75580 East Ramon Road,Thousand Palms,CA,92276,no data,no data,no data,no data,760-250-7289,rockerkennedy@gmail.com,no data,Palm Springs Unified,Mrs.,Kennedy,Rocker,Executive Director,rockerkennedy@gmail.com,Coeducational,Day Only,K,10,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,30,No,0,1,6,1,0,No,Yes,No,No,Yes,Religious,METH,Mr.,Michael,Rocker,Superintendent,rockerkennedy@gmail.com,Mrs.,Kennedy,Rocker,rockerkennedy@gmail.com
216884,Riverside,33670587079742,La Quinta Christian Fellowship School,50-800 Calle Paloma,La Quinta,CA,92253,no data,no data,no data,no data,760-564-9195,lqcf@verizon.net,no data,Desert Sands Unified,Dr.,Mark,Collins,Principal,lqcf@verizon.net,Coeducational,Day Only,K,8,4,1,2,3,2,4,3,1,4,0,0,0,0,0,0,24,No,0,2,2,1,1,No,Yes,No,No,Yes,Religious,NA,Dr.,Mark,Collins,Principal,lqcf@verizon.net,Mrs.,Susan,Collins,lqcf@verizon.net
227182,Riverside,33669776937809,La Sierra Academy,4900 Golden Avenue,Riverside,CA,92505,no data,no data,no data,no data,951-351-1445,wlancaster@lsak-12.org,no data,Alvord Unified,Mr.,Walter,Lancaster,Principal,wlancaster@lsak12.com,Coeducational,Day Only,K,12,58,32,31,43,29,50,55,51,55,52,65,58,49,0,0,628,No,47,40,2,4,28,No,Yes,Yes,Yes,Yes,Religious,SDA,Mr.,Donald,Dudley,Superintendent,Donald.Dudley@seccsda.org,Mrs.,Rachael,Gil,Rachael.Gil@seccsda.org
224171,Riverside,30664646150635,Lefebvre Family Home School,35110 Loma Rd,Lake Elsinore,CA,92530,no data,no data,no data,no data,949-525-6227,brodiel@hotmail.com,no data,Riverside Unified,Mr.,brodie,lefebvre,Administrator,brodiel@hotmail.com,Coeducational,Day Only,K,12,5,1,0,1,0,1,0,1,0,0,0,0,1,0,0,10,Yes,1,2,0,0,0,No,No,No,No,No,Non-religious,,Mr.,brodie,lefebvre,Director,brodiel@hotmail.com,Mrs.,anna,Lefebvre,no data
218802,Riverside,33751926937825,Linfield Christian School,31950 Pauba Road,Temecula,CA,92592,no data,no data,no data,no data,951-676-8111,kspaulding@linfield.com,dcharles@linfield.com,Temecula Valley Unified,Mr.,Drake,Charles,Head of School,dcharles@linfield.com,Coeducational,Day Only,K,12,42,39,41,39,45,45,46,58,70,76,105,88,93,0,0,787,Yes,92,66,6,5,42,No,Yes,No,No,Yes,Religious,NA,Mr.,Drake,Charles,Head of School,dcharles@linfield.com,Mr.,Drake,Charles,dcharles@linfield.com
230483,Riverside,33670336132492,Magnolia Preschool and Kindergarten,13130 Magnolia Avenue,Corona,CA,92879,no data,no data,no data,no data,951-272-0977,preschoolmag@yahoo.com,no data,Corona-Norco Unified,Ms.,Arilda,Espinoza,Director,preschoolmag@yahoo.com,Coeducational,Day Only,K,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,No,0,1,1,1,0,No,No,No,No,No,Non-religious,,Ms.,arilda,espinoza,Director,magnoliapreschool@yahoo.com,Ms.,Arilda,Espinoza,magnoliapreschool@yahoo.com
222269,Riverside,no data,Mercy Academy,37635 Remuda Dr.,Temecula,CA,92592,no data,no data,no data,no data,949-463-3565,srperez1@verizon.net,no data,Temecula Valley Unified,Mr.,Fred,Perez,Head of School,srperez1@verizon.net,Coeducational,Day Only,1,12,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,6,Yes,0,1,0,0,0,No,No,No,No,No,Religious,NA,Mr.,Fred,Perez,Head of School,no data,Mrs.,Steffani,Perez,no data
225612,Riverside,33671246203996,Monarch Christian Academy,26407 Petaluma Avenue,Moreno Valley,CA,92555,no data,no data,no data,no data,951-485-7468,monarchchristianacademy@gmail.com,no data,Moreno Valley Unified,Mr.,Mitch,Wickham,Principal,monarchchristianacademy@gmail.com,Coeducational,Day Only,1,12,0,0,0,1,1,0,0,2,2,0,0,6,1,0,0,13,Yes,0,9,0,1,0,No,No,No,No,No,Religious,NA,Mr.,Mitch,Wickham,Principal,no data,Mrs.,Cathy,Wickham,no data
220395,Riverside,33672156900187,Montessori Academy,6200 Pachappa Drive,Riverside,CA,92506,no data,no data,no data,no data,951-682-3380,drchandrapala@rmakids.com,no data,Riverside County Office of Education,Dr.,Amila,Chandrapala,Executive Director,drchandrapala@rmakids.com,Coeducational,Day Only,K,4,12,8,7,4,3,0,0,0,0,0,0,0,0,0,0,34,No,0,2,1,2,1,No,No,No,No,No,Non-religious,,Mr.,Nabadawa,Chandrapala,Executive Director,no data,Mrs.,Radika,Ratnayake,no data
230444,Riverside,33669777009772,Montessori Children's House,10493 Magnolia Avenue,Riverside,CA,90703,no data,no data,no data,no data,805-990-4903,mjayaratn@gmail.com,dodjune@yahoo.com,Alvord Unified,Mrs.,Anne,Abeygunaratne,Director,mjayaratn@gmail.com,Coeducational,Day Only,K,3,11,8,3,1,0,0,0,0,0,0,0,0,0,0,0,23,No,0,2,2,1,0,No,No,No,No,No,Non-religious,,Mrs.,Anne,Abeygunaratne,Director,mjayaratn@gmail.com,Mrs.,Anne,Abeygunaratne,mjayaratn@gmail.com
224867,Riverside,33671737103583,Montessori Elementary School of Palm Springs,3692 East Chia Road,Palm Springs,CA,92262,no data,no data,no data,no data,760-323-2502,awaytogrow@aol.com,chrisanthiew01@gmail.com,Palm Springs Unified,Ms.,Patricia,Schilling,Director,Katzax10@gmail. Com,Coeducational,Day Only,K,6,7,2,5,1,3,0,0,0,0,0,0,0,0,0,0,18,No,0,3,2,1,1,No,No,No,No,No,Non-religious,,Mrs.,Chris,Wicks,Administrator,chrisanthiew01@gmail.com,Ms.,Patricia,Schilling,Katzax10@gmail.com
222832,Riverside,33670337015852,Montessori School of Corona,260 West Ontario Avenue,Corona,CA,92882,no data,no data,no data,no data,951-371-6731,msoc4us@gmail.com,no data,Corona-Norco Unified,Mrs.,Sandra,Perez,Administrator,srzgrls@gmail.com,Coeducational,Day Only,K,8,18,16,19,13,9,8,5,7,5,0,0,0,0,0,0,100,No,0,10,3,2,2,No,No,No,No,No,Non-religious,,Mrs.,Mahima,Varma,Director,msoc4us@gmail.com,Mrs.,Sandra,Perez,srzgrls@gmail.com
222623,Riverside,33670587083116,Montessori School of the Desert,73-925 Fred Waring Drive,Palm Desert,CA,92260,no data,no data,no data,no data,760-773-0984,awaytogrow@aol.com,no data,Desert Sands Unified,Mrs.,Cecelia,Armendez,Director,chrisanthiew01@gmail.com,Coeducational,Day Only,K,6,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,No,0,2,1,1,0,No,No,No,No,No,Non-religious,,Mrs.,Chris,Wicks,Administrator,Awaytogroe@aol.com,Mrs.,Cecelia,Armendez,Awaytogrow@aol.com
225163,Riverside,33670586924195,Montessori School of the Valley,43-250 Warner Trail,Palm Desert,CA,92211,no data,no data,no data,no data,760-345-1888,montessorischoolofthevalley@yahoo.com,no data,Desert Sands Unified,Ms.,Elaine,Maloney,Director,montessorischoolofthevalley@yahoo.com,Coeducational,Day Only,K,3,8,5,2,3,0,0,0,0,0,0,0,0,0,0,0,18,No,0,2,2,1,0,No,No,No,No,No,Non-religious,,Ms.,Elaine,Maloney,Director,montessorischoolofthevalley@yahoo.com,Ms.,Elaine,Malonely,no data
228129,Riverside,33103306152300,Monty's Montessori Academy of Calimesa,9580 Calimesa Boulevard,Calimesa,CA,92320,P. O. Box 11909,San Bernardino,CA,92320,909-435-4161,lisa@isom.org,info@isom.org,Riverside County Office of Education,Rev.,Deborah,Hume,Administrator,deborah@isom.org,Coeducational,Day Only,K,3,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,17,No,0,2,2,1,1,No,Yes,No,No,Yes,Non-religious,,Dr.,Lisa,Gilfillan,Head of School,lisa@isom.org,Dr.,Lisa,Gilfillan,lisa@isom.org
234029,Riverside,no data,Morgan Academy,25118 Birchtree Ct,Corona,CA,92883,25118 Birchtree Ct,Corona,CA,92883,951-227-1420,morganacademycc@gmail.com,info@morganacademycc.com,Corona-Norco Unified,Dr.,Gloria,Morgan,Director,gloria@morganacademycc.com,Coeducational,Day Only,K,8,5,1,0,0,0,2,2,0,1,0,0,0,0,0,0,11,No,0,2,1,1,0,No,No,No,No,No,Non-religious,,Dr.,Gloria,Morgan,Director,gloria@morganacademycc.com,Dr.,Gloria,Morgan,gloria@morganacademycc.com
227965,Riverside,33752427097488,Morning Dove Christian,25065 Morning Dove Way,Moreno Valley,CA,92551,no data,no data,no data,no data,951-924-4640,VARELAZOO@VERIZON.NET,no data,Val Verde Unified,Mrs.,christy,varela,Administrator,varelazoo@verizon.net,Coeducational,Day Only,K,12,0,0,2,0,0,1,0,0,1,1,0,0,2,0,0,7,Yes,0,4,0,1,0,No,No,No,No,No,Religious,NA,Mrs.,aaron,varela,Administrator,varelazoo@verizon.net,Mrs.,Christy,varela,varelazoo@verizon.net
215993,Riverside,33669856138655,Morongo School,12130 Santiago Road,Banning,CA,92220,no data,no data,no data,no data,951-755-5138,ltabarez@morongo-nsn.gov,jlivingston@morongo-nsn.gov,Banning Unified,Mrs.,Lisa,Tabarez,Administrator,ltabarez@morongo-nsn.gov,Coeducational,Day Only,K,9,16,14,14,12,13,14,8,9,6,2,0,0,0,0,0,108,No,0,12,0,2,27,No,No,No,No,No,Non-religious,,Mrs.,Jordan,Livingston,Other,jlivingston@morongo-nsn.gov,Mrs.,Christy,Garcia,cgarcia@morongo-nsn.gov
227954,Riverside,33670336147433,Mount Carmel Academy,2241 Coriander Circle,Corona,CA,92879,no data,no data,no data,no data,951-369-6901,mtcarmelacademy@gmail.com,no data,Corona-Norco Unified,Mrs.,Jennifer,Iraki,Director,j.iraki@mt-carmelacademy.com,Coeducational,Day Only,K,12,0,0,2,0,1,1,0,1,2,0,1,1,0,0,0,9,Yes,0,1,1,1,0,No,No,No,No,No,Non-religious,,Mr.,Mohamad,Iraki,Principal,mtcarmelacademy@gmail.com,Mrs.,Jennifer,Iraki,j.iraki@mt-carmelacademy.com
227228,Riverside,33752006901904,Murrieta Springs Adventist Christian,32477 Starbuck Circle,Murrieta,CA,92562,no data,no data,no data,no data,951-461-2243,office@msaca.net,no data,Murrieta Valley Unified,Mr.,Daniel,Olmedo,Principal,dolmedo@msaca.net,Coeducational,Day Only,K,8,12,8,5,5,8,6,1,2,6,0,0,0,0,0,0,53,No,0,4,1,0,5,No,Yes,Yes,Yes,Yes,Religious,SDA,Mr.,Donald,Dudley,Superintendent,Donald.Dudley@seccsda.org,Mrs.,Rachael,Gil,Rachael.Gil@seccsda.org
225615,Riverside,no data,Nathanael Homeschool Academy,13925 Camp Rock Street,Eastvale,ca,92880,387 Magnolia Ave,Corona,CA,92879,951-805-8500,krkyles@sbcglobal.net,krkyles@sbcglobal.net,Corona-Norco Unified,Mr.,Rodney,Kyles,Superintendent,krkyles@sbcglobal.net,Coeducational,Day Only,K,12,0,1,0,1,0,1,0,2,1,0,0,0,0,0,0,6,Yes,0,1,0,0,0,No,No,No,No,No,Non-religious,,Mrs.,Karman,Kyles,Executive Director,krkyles@sbcglobal.net,Mrs.,Karman,Kyles,krkyles@sbcglobal.net
218592,Riverside,33672497071178,Noli Indian School,24335 Soboba Road,San Jacinto,CA,92581,no data,no data,no data,no data,951-654-5596,noliindianschool@soboba-nsn.gov,no data,San Jacinto Unified,Mr.,George,Barchie,Other,gbarchie@soboba-nsn.gov,Coeducational,Day Only,6,12,0,0,0,0,0,0,13,21,19,25,21,18,18,0,0,135,Yes,13,17,0,2,15,Yes,No,Yes,No,Yes,Non-religious,,Mr.,Donovan,Post,Principal,dpost@soboba-nsn.gov,Mr.,Clyde,Miller,cmiller@soboba-nsn.gov
217127,Riverside,33672156937858,Notre Dame High School,7085 Brockton Avenue,Riverside,CA,92506,no data,no data,no data,no data,951-275-5896,mluttringer@ndhsriverside.org,prvesely@sbdiocese.org,Riverside Unified,Mr.,Matthew,Luttringer,Principal,mluttringer@ndhsriverside.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,107,125,128,144,0,0,504,Yes,124,30,1,7,13,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Patricia,Vesely,Superintendent,prvesely@sbdiocese.org,Mrs.,Susan,Hargis,shodgeshargis@ndhsriverside.org
222842,Riverside,33672077104490,Oak Grove at The Ranch,1251 North A Street,Perris,CA,92570,no data,no data,no data,no data,951-238-6022,atheneb@oakgrovecenter.org,ericg@oakgrovecenter.org,Perris Union High,Mr.,Eric,Glosson,Administrator,ericg@oakgrovecenter.org,Coeducational,Day Only,K,12,0,1,0,2,2,2,3,4,3,4,6,4,2,3,5,41,Yes,2,4,4,3,25,Yes,Yes,No,No,Yes,Non-religious,,Ms.,Athene,Banche,Director,atheneb@oakgrovecenter.org,Ms.,Kathryn,Kelly,katiek@oakgrovecenter.org
217923,Riverside,33752007071533,Oak Grove Center / Jack Weaver,24275 Jefferson Avenue,Murrieta,CA,92562,no data,no data,no data,no data,951-677-5599,atheneb@oakgrovecenter.org,no data,Murrieta Valley Unified,Ms.,Athene,Banche,Director,atheneb@oakgrovecenter.org,Coeducational,Both,K,12,0,0,0,5,1,6,7,4,8,16,12,16,10,9,20,114,Yes,9,13,7,10,350,Yes,Yes,No,No,Yes,Non-religious,,Ms.,Athene,Banche,Director,atheneb@oakgrovecenter.org,Ms.,Kathryn,Kelly,katiek@oakgrovecenter.org
216950,Riverside,33751926153688,OAKHILL ACADEMY,29275 Santiago Road,Temecula,CA,92592,no data,no data,no data,no data,951-506-0944,oakhill@oakhillca.org,info@oakhillca.org,Temecula Valley Unified,Ms.,MARIA,SWEENEY,Head of School,msweeney@oakhillca.org,Coeducational,Day Only,K,8,10,6,5,7,8,4,7,13,0,0,0,0,0,0,0,60,No,0,10,7,1,4,No,Yes,No,No,Yes,Non-religious,,Ms.,MARIA,SWEENEY,Head of School,msweeney@oakhillca.org,Ms.,MARIA,SWEENEY,msweeney@oakhillca.org
230573,Riverside,33670337094279,Olive Branch Christian Academy,7702 El Cerrito Road,Corona,CA,92881,no data,no data,no data,no data,951-279-9977,mlogan@obcschool.org,no data,Corona-Norco Unified,Mrs.,Ryan,Devine,Other,rdevine@obcschool.org,Coeducational,Day Only,K,8,23,33,25,16,22,16,15,7,8,0,0,0,0,0,0,165,No,0,9,6,2,12,No,Yes,No,No,Yes,Religious,NA,Mrs.,Mandy,Logan,Principal,mlogan@obcschool.org,Mrs.,Marilyn,Douglass,mdouglass@obcschool.org
223085,Riverside,33670826154447,Olivet Academy,36401 Tripp Flats Rd,Anza,CA,92539,no data,no data,no data,no data,951-763-0500,rsinfo@olivetacademy.org,no data,Hemet Unified,Dr.,Christy,Tran,Principal,ctran@olivetacademy.org,Coeducational,Day Only,1,8,0,7,6,3,1,2,3,0,2,0,0,0,0,0,0,24,No,0,3,0,1,2,No,Yes,No,No,Yes,Religious,Evangelical,Dr.,Christy,Tran,Principal,no data,Dr.,Christy,Tran,no data
223240,Riverside,33672076132484,On Track School,28976 Baypointe Court,Menifee,CA,92584,no data,no data,no data,no data,951-301-9881,andrea@stayontrack.net,no data,Riverside Unified,Mrs.,Wanda,Ezell,Administrator,wanda@stayontrack.net,Coeducational,Day Only,K,12,0,0,0,3,1,3,7,11,11,11,15,13,17,0,0,92,Yes,18,3,6,2,0,No,Yes,No,No,Yes,Non-religious,,Mrs.,Andrea,Leib,Director,andrea@stayontrack.net,Mrs.,Wanda,Ezell,wanda@stayontrack.net
228373,Riverside,33672156976849,Our Lady of Perpetual Help,6686 Streeter Avenue,Riverside,CA,92504,no data,no data,no data,no data,951-689-2125,ameier@sbdiocese.org,prvesely@sbdiocese.org,Riverside Unified,Fr.,Miguel,Ceja,Administrator,pcea@msn.com,Coeducational,Day Only,K,8,26,19,23,30,25,20,26,26,20,0,0,0,0,0,0,215,No,0,10,1,1,7,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Ann,Meier,Principal,ameier@sbdiocese.org,Mrs.,Janet,Gonzalez,ameier@sbdiocese.org
227676,Riverside,33670586976831,Our Lady of Perpetual Help,82470 Bliss Avenue,Indio,CA,92201,no data,no data,no data,no data,760-347-3786,darias@olphschoolindio.com,no data,Desert Sands Unified,Mrs.,Diane,Arias,Principal,darias@olphschoolindio.com,Coeducational,Day Only,K,8,30,34,25,23,23,31,16,15,16,0,0,0,0,0,0,213,No,0,12,1,1,9,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Diane,Arias,Principal,darias@olphschoolindio.com,Ms.,Diane,Flood,dflood@olphschoolindio.com
229217,Riverside,33670586917959,Palm Desert Learning Tree Center,42675 Washington Street,Palm Desert,CA,92211,no data,no data,no data,no data,760-345-8100,amorway@aol.com,no data,Desert Sands Unified,Mr.,Robert,Craven,Principal,amorway@aol.com,Coeducational,Day Only,K,5,30,20,12,12,10,10,0,0,0,0,0,0,0,0,0,94,No,0,8,5,3,2,No,Yes,No,No,Yes,Non-religious,,Mrs.,Angela,Morway,Director,amorway@aol.com,Mrs.,Angela,Morway,amorway@aol.com
217210,Riverside,33671736976856,Palm Valley School,35-525 Da Vall Drive,Rancho Mirage,CA,92270,no data,no data,no data,no data,760-328-0861,srice@pvs.org,no data,Desert Sands Unified,Ms.,Susan,Rice,Head of School,srice@pvs.org,Coeducational,Day Only,K,12,23,15,18,28,18,25,34,26,17,18,22,15,16,0,0,275,Yes,18,30,3,8,10,No,Yes,No,No,Yes,Non-religious,,Ms.,Susan,Rice,Head of School,srice@pvs.org,Ms.,Jodi,Wiseley,jwiseley@pvs.org
219204,Riverside,33670336137020,Precious Cargo Christian Academy (Miss Liz's),433 Sixth Street,Norco,CA,92860,PO Box 271,Norco,CA,92860,951-736-0312,edietsch35@gmail.com,no data,Corona-Norco Unified,Dr.,L Elizabeth,Dietsch,Principal,no data,Coeducational,Day Only,K,12,0,3,4,3,6,2,4,6,8,11,10,14,8,0,0,79,Yes,4,2,2,1,2,No,Yes,No,No,Yes,Religious,INDP,Dr.,L Elizabeth,Dietsch,Principal,edietsch35@gmail.com,Mrs.,Mary,Santos,sissye1@yhoo.com
222102,Riverside,33752006153746,Promise Christian School,25664 Madison Ave,Murrieta,CA,92562,no data,no data,no data,no data,951-600-8201,office@promise.family,Jami@promise.family,Murrieta Valley Unified,Mr.,Ron,Holliday,Administrator,Ron@promise.family,Coeducational,Day Only,K,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,No,0,2,0,2,0,No,Yes,No,No,Yes,Religious,LUTH,Ms.,Jami,Johnston,Director,jami@promise.family,Mrs.,Laura,Eide,office@promise.family
218917,Riverside,33751926924344,Rancho Christian School,31300 Rancho Community Way,Temecula,CA,92592,31300 Rancho Community Way,Temecula,CA,92592,951-303-1408,betsy.kunau@ranchochristian.org,lisa.gray@ranchochristian.org,Temecula Valley Unified,Mrs.,Betsy,Kunau,Executive Director,betsy.kunau@ranchochristian.org,Coeducational,Day Only,K,12,44,51,53,41,55,53,61,61,55,85,67,56,68,0,0,750,Yes,50,46,3,7,25,Yes,Yes,Yes,Yes,Yes,Religious,REF,Mr.,Jim,Kunau,Director,jim.kunau@ranchochristian.orgL,Mrs.,Lori,Boarts,lori.boarts@ranchochristian.org
217221,Riverside,33671166203467,Revival Christian Academy,29220 Scott Road,Menifee,CA,92584,no data,no data,no data,no data,951-246-5657,mbecerra@revival.tv,aaron@revival.tv,Perris Union High,Mrs.,Michelle,Becerra,Director,mbecerra@revival.tv,Coeducational,Day Only,K,12,0,9,3,11,4,6,2,4,5,2,2,1,0,0,0,49,No,0,33,0,2,0,No,Yes,No,No,Yes,Religious,Calvary Chapel,Mr.,Aaron,Rugh,Other,mbecerra@revival.tv,Mrs.,Michelle,Becerra,mbecerra@revival.tv
220439,Riverside,33672156988299,Riverside Montessori Academy,7141 Indiana Avenue,Riverside,CA,92504,no data,no data,no data,no data,951-686-1335,drchandrapala@rmakids.com,no data,Riverside County Office of Education,Dr.,Amila,Chandrapala,Executive Director,drchandrapala@rmakids.com,Coeducational,Day Only,K,4,17,15,3,10,3,0,0,0,0,0,0,0,0,0,0,48,No,0,2,2,2,1,No,No,No,No,No,Non-religious,,Mr.,Nabadawa,Chandrapala,Executive Director,no data,Miss,Terri,Thompson,no data
216805,Riverside,33670586959548,Sacred Heart,43775 Deep Canyon Road,Palm Desert,CA,92260,no data,no data,no data,no data,760-346-3513,abruzzio@sacredheartpalmdesert.com,prvesely@sbdiocese.org,Desert Sands Unified,Mr.,Alan,Bruzzio,Principal,Abruzzio@Sacredheartpalmdesert.com,Coeducational,Day Only,K,8,50,61,53,64,59,61,70,70,70,0,0,0,0,0,0,558,No,0,28,4,2,31,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mr.,Alan,Bruzzio,Principal,Abruzzio@Sacredheartpalmdesert.com,Mrs.,Suzanne,Spinney,Sspinney@Sacredheartpalmdesert.com
220440,Riverside,33672156976922,Saint Catherine of Alexandria School,7025 Brockton Avenue,Riverside,CA,92506,no data,no data,no data,no data,951-684-1091,elandin@stcatherine-riverside.org,elandin@sbdiocese.org,Riverside Unified,Mr.,Enrique,Landin,Principal,elandin@stcatherine-riverside.org,Coeducational,Day Only,K,8,48,33,35,28,23,21,31,22,35,0,0,0,0,0,0,276,No,0,15,1,1,13,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mr.,Enrique,Landin,Principal,elandin@sbdioces.org,Mrs.,Kelly,Tyrrell,kjtyrrell17@gmail.com
