"California Department of Education, Title II Leadership Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2013-14 Private School Affidavit Data - Schools with Enrollment of Six or More Students (August 5, 2014)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Telephone,Email ,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title,Site Administrator Email,School Type,School Accommodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollmnet,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered,Graduates 2013,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Certified NoPS,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious DenomiNot affiliated with any denominationtion,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Email
138494,Riverside,33670586976831,Our Lady of Perpetual Help,82470 Bliss Avenue,Indio,CA,92201,,,,,760-347-3786,darias@olphschoolindio.com,,Desert Sands Unified,Mrs.,Diane,Arias,Principal,darias@olphschoolindio.com,Coeducational,Day Only,K,8,28,30,23,27,16,21,24,19,18,0,0,0,0,0,0,206,No,0,11,0,1,9,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Diane,Arias,Principal,darias@olphschoolindio.com,Ms.,Diane,Flood,dflood@olphschoolindio.com
145690,Riverside,33670586917959,Palm Desert Learning Tree Center,47950 Dune Palms Road,La Quinta,CA,92253,,,,,760-345-8100,amorway@aol.com,,Desert Sands Unified School District,Mr.,Robert,Craven,Principal,Treeball19@aol.com,Coeducational,Day Only,K,5,70,20,12,10,8,8,0,0,0,0,0,0,0,0,0,128,No,0,8,6,3,4,No,Yes,No,No,Yes,Non-religious,,Mrs.,Druscilla,Craven,Director,Dru.Craven@gmail.com,Mrs.,Angela,Morway,AMorway@aol.com
143814,Riverside,33671736976856,Palm Valley School,35-525 Da Vall Drive,Rancho Mirage,CA,92270,,,,,760-328-0861,rgraves@pvs.org,,Palm Springs Unified,Mr.,Robert,Graves,Head of School,rgraves@pvs.org,Coeducational,Day Only,K,12,18,24,29,30,25,32,27,33,33,24,13,23,17,52,0,380,Yes,0,59,6,7,3,No,Yes,No,No,Yes,Non-religious,,Mr.,Robert,Graves,Head of School,rgraves@pvs.org,Ms.,Tasha,Romo,
146219,Riverside,33671246137483,Paradise Christian Academy,14651 Willow Leaf Road,Moreno Valley,CA,92555,,,,,951-640-4636,paradisechristianacademy@yahoo.com,,Moreno Valley,Mrs.,Roberta,Cook,Administrator,paradisechristianacademy@yahoo.com,Coeducational,Day Only,K,12,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,6,No,0,3,0,1,0,No,No,No,No,No,Religious,Baptist,Mrs.,Roberta,Cook,Principal,robertacook59@yahoo.com,Mrs.,roberta,cook,paradisechristianacademy@yahoo.com
139769,Riverside,33671246146336,Parents Choice,20372 Harvard Way,Riverside,CA,92507,,,,,951-222-2022,lorrie2022@yahoo.com,,MORENO VALLEY,Mrs.,Lorrie,Abrego,Director,pcdc2022@yahoo.com,Coeducational,Day Only,K,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,No,0,2,1,1,1,No,Yes,No,No,Yes,Non-religious,,Mrs.,LORRIE,ABREGO,Director,lorrie2022@yahoo.com,Mrs.,LORRIE,ABREGO,lorrie2022@yahoo.com
136928,Riverside,33670826134886,Parkway Baptist Academy,2035 E Campus Way,Hemet,CA,92544,,,,,951-692-1084,ambeard5@gmail.com,,Hemet Unified,Mr.,Kirk,Beard,Principal,parkwaybaptisthemet@gmail.com,Coeducational,Day Only,1,12,0,0,1,0,1,2,1,0,1,0,0,0,0,0,0,6,No,0,1,0,0,0,No,No,No,No,No,Religious,Baptist,Mr.,Kirk,Beard,Principal,,Mrs.,April,Beard,ambeard5@gmail.com
135395,Riverside,33669937098817,Pass Christian School,5297 West Wilson Street,Banning,CA,92220,,,,,951-845-1398,psalmm20@yahoo.com,,Beaumont Unified,Mrs.,Valerie,Westholder,Director,psalmm20@yahoo.com,Coeducational,Day Only,K,4,4,4,13,1,10,0,0,0,0,0,0,0,0,0,0,32,No,0,3,1,1,0,No,Yes,No,No,Yes,Religious,Assembly of God,Rev.,Jerry,Weshtolder,Principal,theowayne@yahoo.com,Mrs.,Valerie,Westholder,psalmm20@yahoo.com
141025,Riverside,33671166146898,Potter's Clay Christian School,31421 Twilight Vista Drive,Menifee,CA,92584,,,,,714-457-7855,pottersclaychristianschool@gmail.com,,Menifee Union Elementary,Mrs.,Chrissy,Kortenhoeven,Executive Director,pottersclaychristianschool@gmail.com,Coeducational,Day Only,K,12,0,0,1,1,0,2,1,1,1,2,0,0,0,0,0,9,No,0,5,0,2,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,John,Kortenhoeven,Superintendent,pottersclaychristianschool@gmail.com,Mrs.,Chrissy,Kortenhoeven,pottersclaychristianschool@gmail.com
138352,Riverside,33672157087919,Praada Academy,19170 Pemberton Place,Riverside,CA,92508,,,,,951-575-7961,Praadaacademy@gmail.org,,Riverside Unified,Mr.,Jonathan,Armstead,Other,Praadaacademy@gmail.com,Coeducational,Day Only,K,12,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,260,Yes,20,10,5,3,10,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mrs.,Sonya,Asegieme,Director,Praddaacademy@gmail.org,Mrs.,Sonya,Asegieme,Praadaacademy@gmail.org
146450,Riverside,33670336137020,Precious Cargo Christian Academy,433 Sixth Street,Norco,CA,92860,PO Box 271,Norco,CA,92860,951-736-0312,edietsch35@gmail.com,,corona Norco,Rev.,L Elizabeth,Dietsch,Principal,edietsch35@gmail.com,Coeducational,Day Only,1,12,0,3,6,6,5,8,7,5,11,12,15,13,10,0,0,101,Yes,0,1,3,1,2,No,Yes,No,No,Yes,Religious,Pentecostal,Mrs.,L Elizabeth,Dietsch,Principal,sissyedietsch@yahoo.com,Mrs.,Doris,Anthony,
134635,Riverside,33751926924344,Rancho Christian School,31300 Rancho Community Way,Temecula,CA,92592,,,,,951-303-1408,mike.j@ranchochristian.org,lisa.g@ranchochristian.org,Temecula Valley Unified,Mr.,Mike,Johnson,Superintendent,mike.j@ranchochristian.org,Coeducational,Day Only,K,12,59,58,46,41,38,51,59,43,40,43,41,45,22,0,0,586,Yes,20,35,4,6,23,No,Yes,Yes,Yes,Yes,Religious,Reformed,Mr.,Dan,Saatzer,Principal,dan.s@ranchochristian.org,Mrs.,Debbie,Fallon,debbie.f@ranchochristian.org
144304,Riverside,33670827083322,Red Mountain Christian,43795 Woody End Lane,Hemet,CA,92544,PO Box 1433,Hemet,CA,92546,951-767-9101,redmountainchristianschool@yahoo.com,,Hemet Unified,Mrs.,Karen,Hilgenberg,Administrator,redmountainchristianschool@yahoo.com,Coeducational,Day Only,K,12,0,1,0,0,2,1,1,0,0,1,4,1,3,0,0,14,Yes,2,9,0,2,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,Jim,Hilgenberg,Principal,redmountainchristianschool@yahoo.com,Mrs.,Karen,Hilgenberg,redmountainchristianschool@yahoo.com
135264,Riverside,33671166203467,Revival Christian Academy,29220 Scott Road,Menifee,CA,92584,,,,,951-246-5657,dmiller@revival.tv,,Menifee Union Elementary,Mrs.,Mary,Wilson,Administrator,mwilson@revival.tv,Coeducational,Day Only,1,12,0,7,8,7,7,5,8,3,11,10,5,12,3,0,0,86,Yes,7,67,0,2,0,No,Yes,No,No,Yes,Religious,Calvary Chapel,Mrs.,Diana,Miller,Director,dmiller@revival.tv,Mrs.,Mary,Wilson,mwilson@revival.tv
137709,Riverside,33672156978209,Riverside Christian Day School,3612 Arlington Avenue,Riverside,CA,92506,,,,,951-686-1818,rcdsfrontoffice@woodcrestchristian.org,,Riverside Unified,Miss,Laurie,Leach,Principal,rcdsprincipal@woodcrestchrisitan.org,Coeducational,Day Only,K,6,60,53,50,52,62,54,68,0,0,0,0,0,0,0,0,399,No,0,18,0,2,23,Yes,Yes,No,Yes,Yes,Religious,Evangelical,Mr.,Jim,Sullivan,Superintendent,superintendent@woodcrestchristian.org,Mrs.,Judy,Johnson,rcdsfrontoffice@woodcrestchristian.org
143670,Riverside,33672156937908,Riverside Christian Schools,3532 Monroe Street,Riverside,CA,92504,,,,,951-687-0077,jmoran@rivchristian.org,,riverside unified,Mr.,John,Moran,Superintendent,jmoran@rivchristian.org,Coeducational,Day Only,K,12,23,34,32,30,23,38,34,50,46,44,35,57,38,0,0,484,No,34,34,0,5,25,No,Yes,Yes,No,Yes,Religious,Not affiliated with any denomination,Mr.,Vance,Nichols,Principal,vnichols@rivchristian.org,Miss,Ruth,Brown,rbrown@rivchristian.org
145627,Riverside,33672156988299,Riverside Montessori Academy,7141 Indiana Avenue,Riverside,CA,92504,,,,,951-686-1335,riversidemontessoriacademy@gmail.com,chandrapala@charter.net,Riverside,Mr.,Nabadawa,Chandrapala,Director,chandrapala@charter.net,Coeducational,Day Only,K,4,17,6,14,12,1,0,0,0,0,0,0,0,0,0,0,50,No,0,2,2,2,0,No,No,No,No,No,Non-religious,,Mr.,Nabadawa,Chandrapala,Director,chandrapala@charter.net,Mr.,nabadawa,chandrapala,chandrapala@charter.net
135527,Riverside,33670586959548,Sacred Heart,43775 Deep Canyon Road,Palm Desert,CA,92260,,,,,760-346-3513,abruzzio@sacredheartpalmdesert.com,,Desert Sands Unified,Mr.,Alan,Bruzzio,Principal,Abruzzio@Sacredheartpalmdesert.com,Coeducational,Day Only,K,8,55,51,56,62,64,60,65,56,62,0,0,0,0,0,0,531,No,0,26,3,2,21,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mr.,Alan,Bruzzio,Principal,Abruzzio@Sacredheartpalmdesert.com,Mrs.,Suzanne,Spinney,Sspinney@Sacredheartpalmdesert.com
139661,Riverside,33672156976922,Saint Catherine of Alexandria School,7025 Brockton Avenue,Riverside,CA,92506,,,,,951-684-1091,rhowick@sbdiocese.org,pvesely@sbdiocese.org,Riverside Unified,Mr.,Richard,Howick,Principal,rhowick@sbdiocese.org,Coeducational,Day Only,K,8,24,28,36,26,32,23,37,29,37,0,0,0,0,0,0,272,No,0,12,1,1,12,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mr.,Richard,Howick,Principal,rhowick@sbdiocese.org,Mr.,Richard,Howick,rhowick@sbdiocese.org
133414,Riverside,33751927098809,Saint Jeanne de Lestonnac,32650 Avenida Lestonnac,Temecula,CA,92592,,,,,951-587-2505,kschneider@sjdls.com,,Temecula Valley Unified,Sr.,Kathy,Schneider,President,kschneider@sjdls.com,Coeducational,Day Only,K,8,45,51,52,42,51,45,42,39,47,0,0,0,0,0,0,414,No,0,26,8,3,15,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Kristen,Mora,Principal,kmora@sjdls.com,Mrs.,Kristen,Mora,kmora@sjdls.com
143300,Riverside,33752006200281,Sierra Springs Christian,40960 California Oaks Road,Murrieta,CA,92562,,,,,951-304-3304,sierrasprings@gmail.com,,Murrieta Valley Unified,Mrs.,Pamela,Healey,Administrator,pam.healey54@gmail.com,Coeducational,Day Only,1,12,0,0,3,2,5,2,6,2,6,5,7,6,6,0,0,50,Yes,4,33,0,1,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mrs.,Pamela,Healey,Administrator,,Mrs.,Pamela,Healey,pam.healey54@gmail.com
135715,Riverside,33672157022619,Somerset,17241 Van Buren Boulevard,Riverside,CA,92504,,,,,951-789-4405,dyeomans@somerseteducation.com,lvaccaro@somerseteducation.com,Riverside Unified,Ms.,Denise,Yeomans,Director,dyeomans@somerseteducation.com,Coeducational,Day Only,K,12,0,0,0,4,4,4,5,4,8,12,7,7,13,0,2,70,No,3,9,0,2,26,Yes,No,No,No,No,Non-religious,,Ms.,Lorraine,Vaccaro,Other,lvaccaro@somerseteducation.com,Ms.,Alma,Sandoval,asandoval@somerseteducation.com
136625,Riverside,33670336976930,St. Edward School,500 South Merrill Street,Corona,CA,92882,,,,,951-737-2530,eagles1947@msn.com,llister@sbdiocese.org,Corona-Norco Unified,Ms.,Leilani,Lister,Principal,llister@sbdiocese.org,Coeducational,Day Only,K,8,36,38,24,34,33,42,32,34,38,0,0,0,0,0,0,311,No,0,15,4,1,8,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Patricia,Vesely,Superintendent,pvesely@sbdiocese.org,Ms.,Leilani,Lister,llister@sbdiocese.org
135380,Riverside,33672156976948,St. Francis de Sales School,4205 Mulberry Street,Riverside,CA,92501,,,,,951-683-5083,kkothlow@sbdiocese.org,,Riverside Unified,Miss,Kathy,Kothlow,Principal,kkothlow@sbdiocese.org,Coeducational,Day Only,K,8,17,22,28,16,26,24,34,17,24,0,0,0,0,0,0,208,No,0,11,2,1,8,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Fr.,Reno,Aiardi,Other,raiardi@sbdiocese.org,Mrs.,Michele,Grisham,mgrisham@sbdiocese.org
134690,Riverside,33672496976955,St. Hyacinth Academy,275 South Victoria Avenue,San Jacinto,CA,92583,,,,,951-654-2013,tjimenez@sbdiocese.org,,San Jacinto Unified,Mrs.,Tricia,Vesely,Superintendent,Pvesely@sbdiocese.org,Coeducational,Day Only,K,8,26,23,23,29,18,27,18,20,20,0,0,0,0,0,0,204,No,0,9,2,1,5,No,Yes,No,No,Yes,Religious,Roman Catholic,Miss,Tami,Jimenez,Principal,tjimenez@sbidocese.org,Mrs.,Yesenia,Reteria,yreteria@sbdiocese.org
138229,Riverside,33671996976963,St. James Catholic School,250 West Third Street,Perris,CA,92570,,,,,951-657-5226,clara@sbdiocese.org,pvesely@sbdiocese.org,Perris Elementary,Mrs.,Camile,Lara,Principal,clara@sbdiocese.org,Coeducational,Day Only,K,8,30,14,23,19,20,21,15,23,17,0,0,0,0,0,0,182,No,0,10,1,1,5,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Patricia,Vesely,Superintendent,pvesely@sbdiocese.org,Mrs.,Camile,Lara,clara@sbdiocese.org
135730,Riverside,33670826930085,St. John's Lutheran,26410 Columbia Street,Hemet,CA,92544,,,,,951-925-7756,dayschool@stjohnshemet.org,,Hemet Unified,Mrs.,Vickie,Leitz,Principal,vleitz@stjohnshemet.org,Coeducational,Day Only,K,8,37,26,19,17,13,11,8,6,7,0,0,0,0,0,0,144,No,0,7,3,1,6,No,Yes,No,No,Yes,Religious,Lutheran,Mrs.,Vickie,Leitz,Principal,vleitz@stjohnshemet.org,Mrs.,Vickie,Leitz,vleitz@stjohnshemet.org
140262,Riverside,33672496133268,St. Jude School,23608 Soboba Road,San Jacinto,CA,92583,PO Box 730,San Jacinto,CA,92581,951-487-8822,saintjudesoboba@aol.com,,San Jacinto Unified,Mrs.,Kkathryn,Piguet,Principal,saintjudesoboba@aol.com,Coeducational,Day Only,K,5,9,4,2,4,2,2,0,0,0,0,0,0,0,0,0,23,No,0,3,1,1,1,No,Yes,No,No,Yes,Religious,Roman Catholic,Fr.,Earl,"Henley, MSC",President,saintjudesoboba@aol.com,Mrs.,Kathryn,Piguet,saintjudesoboba@aol.com
132745,Riverside,33671736976989,St. Theresa,455 South Compadre Road,Palm Springs,CA,92262,,,,,760-327-4919,principal@stsps.org,michael.keno@stsps.net,Palm Springs Unified,Mr.,Michael,Keno,Principal,michael.keno@stsps.net,Coeducational,Day Only,K,8,21,23,26,23,25,26,22,26,16,0,0,0,0,0,0,208,No,0,11,0,1,3,,Yes,Yes,No,Yes,Religious,Roman Catholic,Mr.,Michael,Keno,Principal,michael.keno@stsps.net,Mr.,Michael,Keno,
142721,Riverside,33672156976997,St. Thomas the Apostle School,9136 Magnolia Avenue,Riverside,CA,92503,,,,,951-689-1981,cthompson@sbdiocese.org,,Riverside Unified School District,Mrs.,Catherine,Thompson,Principal,cthompson@sbdiocese.org,Coeducational,Day Only,K,8,20,19,25,16,15,20,18,29,22,0,0,0,0,0,0,184,No,0,11,0,1,7,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Cathy,Thompson,Principal,pvesely@sbdiocese.org,Mrs.,Martha,Ochoa,rivochoa@aol.com
145063,Riverside,33672150125146,Starting Gate Educational Services,4011 14th Street,Riverside,CA,92501,PO Box 52650,Riverside,CA,92517,951-788-7374,josephm@startinggateedu.org,dianea@startingateedu.org,Riverside Unified School District,Mr.,Joseph,McCoy,Executive Director,josephm@startinggatedu.org,Coeducational,Day Only,K,12,0,0,2,5,6,14,10,4,11,18,20,22,23,0,0,135,Yes,23,17,2,5,42,Yes,Yes,Yes,No,Yes,Non-religious,,Mr.,Joseph,McCoy,Executive Director,josephm@startinggateedu.org,Ms.,Diane,Alcaraz,dianea@startinggateedu.org
149368,Riverside,33671736148209,Stepping Stones Christian Academy,"68615 Perez Road, Suite 2A",Cathedral City,CA,92234,69644 Brookview Way,Cathedral City,CA,92234,760-902-1374,darrin@steppingstoneskids.org,,Palm Springs Unified School District,Mrs.,Sharon,Erb,Administrator,sharon_erb@yahoo.com,Coeducational,Day Only,K,12,0,1,1,0,0,0,0,0,2,0,0,0,0,0,10,14,No,0,0,1,1,3,No,Yes,Yes,No,Yes,Religious,Baptist,Rev.,Darrin,Erb,Executive Director,darrin@steppingstoneskids.org,Mrs.,Sharon,Erb,sharon_erb@yahoo.com
145973,Riverside,33751927072309,Temecula Christian School,29825 Santiago Road,Temecula,CA,92592,,,,,951-695-0025,info@temeculacs.com,,Temecula Valley Unified,Rev.,Jim,Diaz,Other,info@temeculacs.com,Coeducational,Day Only,K,8,14,4,1,1,1,6,5,3,1,0,0,0,0,0,0,36,No,0,3,2,4,5,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Bob,Ruiz,Administrator,info@temeculacs.com,Mrs.,Angel,Zarobinski,info@temeculacs.com
139996,Riverside,33751927091531,Temecula Montessori Academy,27635 Jefferson Avenue,Temecula,CA,92590,,,,,951-676-6464,temeculamontessori@verion.net,,temecula Ca,Mrs.,Melinda,Sones,Director,temecula montessori@verizon.net,Coeducational,Day Only,K,2,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,36,No,0,2,1,1,0,Yes,No,No,No,No,Non-religious,,Mrs.,Melinda,Sones,Director,temeculamontessori@verizon.net,Mrs.,Melinda,Sones,temeculamontessori @verizon.net
143510,Riverside,33751766147714,Temecula Valley Sudbury School,30133 Rouge Lane,Canyon Lake,CA,92587,,,,,951-249-2556,tvssk12@gmail.com,,Lake Elsinore Unified,Ms.,Holly,Alteneder,Administrator,tvssk12@gmail.com,Coeducational,Day Only,K,12,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,6,Yes,0,2,0,2,0,No,No,No,No,No,Non-religious,,Ms.,heidi,alteneder,Director,tvssk12@gmail.com,Ms.,Holly,Alteneder,tvssk12@gmail.com
135291,Riverside,33671996999130,Temple Christian School,745 North Perris Boulevard,Perris,CA,92571,,,,,951-657-7326,benblackburn@tbcperris.com,,Perris Elementary,Mr.,Ben,Blackburn,Principal,benblackburn@tbcperris.com,Coeducational,Day Only,K,12,21,14,7,15,4,6,4,7,3,3,5,1,0,0,0,90,Yes,0,6,0,1,2,No,Yes,No,No,Yes,Religious,Baptist,Mr.,Ben,Blackburn,Principal,benblackburn@tbcperris.com,Miss,Kayla,Tillman,kaylatillman@tbcperris.com
148528,Riverside,33670587085095,The Academy of Palm Desert Community Presbyterian Church,47-321 Highway 74,Palm Desert,CA,92260,,,,,760-346-8195,annr@pdpresby.org,,Desert Sands Unified,Mrs.,Ann,Reinhagen,Head of School,annr@pdpresby.org,Coeducational,Day Only,K,7,8,16,8,9,8,1,5,4,0,0,0,0,0,0,0,59,No,0,6,2,2,3,No,Yes,No,No,Yes,Religious,Presbyterian,Mrs.,Cristy,Harshaw,Director,cristyh@pdpresby.org,Mrs.,Ann,Reinhagen,annr@pdpresby.org
149275,Riverside,33670826148118,The Amazingly Awesome 8,331 South Inez,Hemet,CA,92543,,,,,714-818-1603,Gloriaiztrulyblessed@aol.com,,Hemet Unified,Ms.,Gloria,Rodgers,Head of School,,Coeducational,Day Only,2,12,0,0,1,0,2,0,0,1,1,1,0,0,0,0,0,6,No,0,1,2,1,1,No,No,No,No,No,Non-religious,,Ms.,Gloria,Rodgers,Head of School,Gloriaiztrulyblessed@aol.com,Ms.,Gloria,Rodgers,Gloriaiztrulyblessed@aol.com
133397,Riverside,33752006142293,The University of America,"38397 Innovation Court, Suite 101",Murrieta,CA,92563,,,,,951-200-3320,info@ua-edu.us,,Murrieta Valley Unified school District,Dr.,Gamaliel,Prince,Superintendent,info@ua-edu.us,Coeducational,Day Only,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,Yes,7,10,5,7,3,No,Yes,Yes,No,Yes,Religious,Baptist,Dr.,Shullam,O,Principal,info@ua-edu.us,Dr.,Gamaliel,Prince,info@ua-edu.us
139043,Riverside,33670336917942,Town and Country Day School,3614 Pedley Avenue,Norco,CA,92860,,,,,951-737-2130,tcbash@yahoo.com,,Corona-Norco Unified,Mrs.,Betty,Bash,Executive Director,tcbash@yahoo.com,Coeducational,Day Only,K,K,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,No,0,2,0,3,0,No,No,No,No,No,,,Mrs.,Deborah,Johnson,Director,tcbash@yahoo.com,Mrs.,Betty,Bash,tcbash@yahoo.com
146717,Riverside,33670336204317,Turning Point Christian School,2000 Norco Drive,Norco,CA,92860,,,,,951-735-4480,lyndatpc@yahoo.com,,Corona Norco,Mrs.,Lynda,Juszczak,Administrator,lyndatpc@yahoo.com,Coeducational,Day Only,K,6,20,18,16,20,11,14,8,0,0,0,0,0,0,0,0,107,No,0,7,0,1,0,No,Yes,No,No,Yes,Religious,Reformed,Mrs.,Cindy,Booth,Head of School,kbooth2302@me.com,Ms.,Lindsay,Juszczak,lindsaytpcs@yahoo.com
145860,Riverside,33672156136931,United Christian Academy Riverside,3346 Inverness Street,Riverside,CA,92507,,,,,951-685-2990,xyzebra@earthlink.net,,Riverside Unifiedi,Dr.,John,Walker,Administrator,,Coeducational,Day Only,K,12,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6,Yes,0,1,0,1,0,No,Yes,Yes,No,Yes,Religious,Interdenominational,Ms.,Ann,Reed,Other,xyzebra@earth link.net,Ms.,  Ann,Reed,xyzebra@earthlink.net
139923,Riverside,33671246903280,Valley Adventist Christian,12649 Indian Street,Moreno Valley,CA,92553,,,,,951-242-3012,valleyadventistchristianschool@yahoo.com,,Moreno Valley Unified,Mrs.,Kimberly,Matthews,Principal,kimberlybmatthews@gmail.com,Coeducational,Day Only,K,8,2,12,5,11,7,0,10,2,2,0,0,0,0,0,0,51,No,0,2,1,0,3,No,Yes,Yes,Yes,Yes,Religious,Seventh-day Adventist,Mr.,Donald,Dudley,Superintendent,Don.Dudley@seccsda.org,Mrs.,Rachael,Gil,Rachael.Gil@seccsda.org
142088,Riverside,33670586134860,Valley Christian Academy,43400 Warner Trail,Palm Desert,CA,92211,,,,,760-345-8505,info@journeypd.com,,Desert Sands Unified,Mr.,Larry,Gatlin,Executive Director,info@journeypd.com,Coeducational,Day Only,K,12,0,0,1,0,0,1,2,0,5,1,2,1,2,0,0,15,Yes,2,8,0,2,0,No,Yes,No,Yes,Yes,Religious,Baptist,Mr.,Larry,Gatlin,Principal,info@journeypd.com,Mrs.,Julie,Gatlin,info@journeypd.com
145428,Riverside,33671246927016,Valley Christian Academy,26755 Alessandro Boulevard,Moreno Valley,CA,92555,,,,,951-242-5683,valleychristianacademy@gmail.com,,Moreno Valley Unified,Mr.,Patrick,Peacock,Principal,patrickpeacockvca@gmail.com,Coeducational,Day Only,K,8,19,17,22,9,7,6,7,7,13,0,0,0,0,0,0,107,No,0,11,0,3,5,No,Yes,No,No,Yes,Religious,Other,Mr.,Patrick,Peacock,Principal,patrickpeacockvca@gmail.com,Mrs.,Maryann,Hardin,valleychristianacademy@gmail.com
145647,Riverside,33751927055056,Van Avery Prep,29851 Santiago Road,Temecula,CA,92592,,,,,951-506-3123,office@vanaveryprep.com,,Temecula Valley School District,Miss,Tina,Naber,Administrator,office@vanaveryprep.com,Coeducational,Day Only,K,8,40,61,66,47,44,44,53,46,45,0,0,0,0,0,0,446,No,0,31,3,5,6,No,No,No,No,No,Non-religious,,Mr.,John,McCusker,Director,office@vanaveryprep.com,Miss,Martha,Bolton,office@vanaveryprep.com
145041,Riverside,33752006146740,Veritas Academy,"24323 Jackson Avenue, Number 129",Murrieta,CA,92562,,,,,978-855-1274,krissyb7@gmail.com,,Murrieta Valley Unified,Mr.,Stephen,Bessette,Administrator,stevebessette@gmail.com,Coeducational,Day Only,5,12,0,0,0,0,0,1,0,1,0,0,10,0,0,0,0,12,Yes,0,1,0,0,0,Yes,No,No,No,No,Non-religious,,Mr.,Stephen,Bessette,Principal,stevebessette@gmail.com,Mrs.,Kristen,Bessette,krissyb7@gmail.com
146774,Riverside,<>,Vista View Academy,9311 Reche Vista Drive,Moreno Valley,CA,92557,,,,,--,,,,,Robert,Burns,Principal Officer,,Coeducational,Day Only,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,No,,1,,,,,No,No,No,Yes,,,,Robert,Burns,Principal Officer,,,Robert,Burns,
147937,Riverside,33672156937973,Woodcrest Christian,18401 Van Buren Boulevard,Riverside,CA,92508,,,,,951-780-2010,receptionist@woodcrestchristian.org,superintendent@woodcrestchristian.org,Riverside Unified,Mr.,James,Sullivan,Superintendent,superintendent@woodcrestchristian.org,Coeducational,Day Only,7,12,0,0,0,0,0,0,0,101,105,99,85,64,86,0,0,540,Yes,87,33,1,3,6,No,Yes,Yes,Yes,Yes,Religious,Not affiliated with any denomination,Mr.,Kevin,Flye,Principal,hsprincipal@woodcrestchristian.org,Mrs.,Barabara,Brown,supplies@woodcrestchristian.org
135552,Riverside,33671736133078,Xavier College Preparatory High School,34-200 Cook Street,Palm Desert,CA,92211,,,,,760-601-3900,calling@xavierprep.org,,Palm Springs Unified School District,Mr.,Chris,Alling,Principal,calling@xavierprep.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,144,135,149,127,0,0,555,Yes,108,36,1,10,17,No,Yes,No,Yes,Yes,Religious,Roman Catholic,Mr.,Chris,Alling,Principal,calling@xavierprep.org,Mr.,Chris,Alling,calling@xavierprep.org
145668,Sacramento,34674397091481,ABC School,4540 Harlin Drive,Sacramento,CA,95826,,,,,916-364-7800,kathy@appliedbehavior.com,,Sacramento County Office of Education,Mrs.,Kerry,Solliday,Director,kmadden@appliedbehavior.com,Coeducational,Day Only,K,12,0,0,0,0,0,0,0,0,0,0,0,0,0,50,23,73,No,0,7,0,1,42,Yes,No,No,No,No,Non-religious,,Mr.,Joseph,Morrow,President,jmorrow@appliedbehavior.com,Mrs.,Julie,Amian,jamian@appliedbehavior.com
