"California Department of Education, Educator Excellence Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-16 Private School Affidavit Data - Schools with Enrollment of Six or More Students (September 1, 2016)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Telephone,Email ,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title,Site Administrator Email,School Type,School Accommodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollmnet,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered,Graduates 2015,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Offers Special Education Services,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious Denomination,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Email
173707,San Bernardino,36675956919765,Alta Loma Christian,9974 19th Street,Alta Loma,CA,91737,,,,,909-989-2804,vnichols@alchristian.com,rwinn@alchristian.com,Alta Loma Elementary,Rev.,Vance,Nichols,Head of School,vnichols@alchristian.com,Coeducational,Day Only,K,8,28,28,29,22,23,14,15,16,14,0,0,0,0,0,0,189,No,0,14,3,3,11,Yes,Yes,No,No,Yes,Religious,Other,Rev.,Vance,Nichols,Head of School,vnichols@alchristian.com,Mrs.,Renee',Winn,rwinn@alchristian.com
169242,San Bernardino,36677106130710,Altus Academy,205 North Maple Avenue,Fontana,CA,92335,PO Box 217,Rialto,CA,92377,909-829-9999,dyeomans@altusacademy.com,lvaccaro@altusacademy.com,Fontana Unified,Mr.,Farid,Azhir,Director,fazhir@altusacademy.com,Coeducational,Day Only,K,12,0,0,0,3,1,1,4,6,4,7,8,9,20,0,0,63,No,3,7,0,2,23,Yes,No,No,No,No,Non-religious,,Ms.,Denise,Yeomans,Executive Director,dyeomans@altusacademy.com,Ms.,Lorraine,Vaccaro,lvaccaro@altusacademy.com
187027,San Bernardino,36750449999999,Altus Academy - Hesperia,8500 Escondido Avenue,Hesperia,CA,92344,PO Box 217,Rialto,CA,92377,760-947-7553,dyeomans@altusacademy.com,lvaccaro@altusacademy.com,Hesperia Unified,Ms.,Velia,Person,Director,vperson@altusacademy.com,Coeducational,Day Only,K,12,0,0,0,0,0,3,1,3,1,6,2,5,3,0,0,24,No,0,3,0,1,7,Yes,No,No,No,No,Non-religious,,Ms.,Denise,Yeomans,Executive Director,dyeomans@altusacademy.com,Ms.,Lorraine,Vaccaro,lvaccaro@altusacademy.com
187026,San Bernardino,3667959999999,Altus Academy - Yucaipa,10776 Fremont Street,Yucaipa,CA,92399,PO Box 217,Rialto,CA,92377,909-790-9474,dyeomans@altusacademy.com,lvaccaro@altusacademy.com,Yucaipa-Calimesa Joint Unified,Ms.,Catherine,Miranda,Director,cmiranda@altusacademy.com,Coeducational,Day Only,K,12,0,0,0,0,1,1,0,0,1,2,3,5,7,0,0,20,No,0,2,0,1,5,Yes,No,No,No,No,Non-religious,,Ms.,Denise,Yeomans,Executive Director,dyeomans@altusacademy.com,Ms.,Lorraine,Vaccaro,lvaccaro@altusacademy.com
171103,San Bernardino,36750446900690,Apple Valley Christian,22230 Ottawa Road,Apple Valley,CA,92308,,,,,760-995-3516,office@avcschool.com,,Apple Valley Unified,Mr.,John,Richart,Administrator,pastorjohn@avcschool.com,Coeducational,Day Only,K,12,12,11,17,17,15,13,12,12,14,12,24,32,27,0,0,218,Yes,24,15,4,1,5,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mrs.,Jean,Huff,Other,,Mrs.,Tami,Singery,tsingery@avcschool.com
179520,San Bernardino,36678766938377,Aquinas High School,2772 Sterling Avenue,San Bernardino,CA,92404,,,,,909-886-4659,mbrennan@aquinashs.net,pvesely@sbdiocese.org,San Bernardino City Unified,Dr.,Jim,Brennan,President,mbrennan@aquinashs.net,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,98,125,92,106,0,0,421,No,116,23,10,8,10,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mr.,Chris,Barrows,Principal,mbarrows@aquinashs.net,Mr.,Ron,Simmons,msimmons@aquinashs.net
181470,San Bernardino,36750446145288,Arrow Christian Academy,6950 Jenkins Avenue,Hesperia,CA,92345,,,,,801-636-5094,raisingarrowschristianacademy@gmail.com,,Hesperia Unified,Mr.,Deniss,Andrino,Head of School,raisingarrowschristianacademy@gmail.com,Coeducational,Day Only,1,12,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,7,Yes,0,1,1,1,0,No,No,No,No,No,Religious,Baptist,Mr.,Deniss,Andrino,Executive Director,,Mr.,Deniss,Andrino,
175232,San Bernardino,36678436911234,Arrowhead Christian Academy -Upper School-Redlands Christian School,105 Tennessee Street,Redlands,CA,92373,,,,,909-793-0601,lgodfrey@redlandschristian.org,ebegley@redlandschristian.org,Redlands Unified,Mr.,Brian,Bell,Principal,bbell@redlandschristian.org,Coeducational,Day Only,6,12,0,0,0,0,0,0,55,70,78,90,103,94,87,0,0,577,Yes,82,35,5,4,27,Yes,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Daniel,Cole,Head of School,dcole@redlandschristian.org,Mrs.,Alice,Begley,ebegley@redlandschristian.org
187340,San Bernardino,36676116974794,Barstow Christian School,800 Yucca Avenue,Barstow,CA,92311,,,,,760-256-3556,barstowchristianoffice@gmail.com,,Barstow Unified,Mrs.,Heather,Bradford,Principal,Barstowchristianprincipal@gmail.com,Coeducational,Day Only,K,8,17,12,12,11,16,8,5,1,6,0,0,0,0,0,0,88,No,0,5,4,1,9,No,Yes,No,No,Yes,Religious,Methodist,Mrs.,Heather,Bradford,Principal,Barstowchristianprincipal@gmail.com,Mrs.,Renee,Klingenberg,Barstowchristianoffice@gmail.com
177528,San Bernardino,36677776147227,Beacon Hill Academy,57019 Selecta Avenue,Yucca Valley,CA,92284,,,,,760-820-1463,pjand6@yahoo.com,,Morongo Unified,Mrs.,J'Lane,Dunning,Administrator,pjand6@yahoo.com,Coeducational,Day Only,K,12,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,7,Yes,0,1,0,0,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,Peter,Dunning,Principal,,Mrs.,J'Lane,Dunning,
183987,San Bernardino,36678437082928,Benchmark Young Adult School,1971 Essex Court,Redlands,CA,92373,,,,,888-999-3983,jselby@benchmarkyas.com,,,Ms.,Joelle,Walters,Executive Director,jwalters@benchmarkyas.com,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,17,Yes,17,2,0,1,0,No,No,No,No,No,Non-religious,,Ms.,Melissa,Hay,Director,,Ms.,Melissa,Hay,
176192,San Bernardino,36676377092406,Berean Christian,"42739 State Highway 38, Number 397",Angelus Oaks,CA,92305,42739 State Hwy 38,Angelus Oaks,CA,92305,909-556-8504,berean4education@aol.com,,Bear Valley Unified,Mr.,Gabriel,Valencia,Principal,,Coeducational,Day Only,K,12,1,2,2,1,2,2,0,1,0,3,0,3,1,0,0,18,Yes,1,6,3,2,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,Gabriel,Valencia,Principal,berean4education@aol.com,Mr.,Gabriel,Valencia,
172800,San Bernardino,36750776201701,Berean Christian School,21000 Quileute Road,Apple Valley,CA,92308,,,,,760-515-6277,bereanfamily@charter.net,,Apple Valley Unified,Mrs.,Heather,Mathews,Administrator,bereanfamily@charter.net,Coeducational,Day Only,1,12,0,0,1,4,1,2,1,3,3,2,1,5,3,0,0,26,Yes,2,11,0,1,1,No,No,No,No,No,Religious,Other,Mrs.,Janet,Montoya,Principal,j.k.montoya@hotmail.com,Mrs.,Heather,Mathews,bereanfamily@charter.net
178616,San Bernardino,36676376137210,Big Bear Christian School,545 Thrush,Big Bear Lake,CA,92315,PO Box 3526,Big Bear City,CA,92314,909-894-8629,bigbearcs@hotmail.com,,Bear Valley Unified,Ms.,AM,Doyle,Principal,bigbearcs@hotmail.com,Coeducational,Day Only,K,12,3,9,4,8,4,4,5,4,1,0,4,1,0,0,0,47,Yes,4,29,0,1,1,No,No,No,No,No,Religious,Not affiliated with any denomination,Ms.,AM,Doyle,Principal,bigbearcs@hotmail.com,Mrs.,Shannin,Darling,bigbearcs@hotmail.com
173627,San Bernardino,36676866905582,Bloomington Christian School,9904 Bloomington Avenue,Bloomington,CA,92316,PO Box 212,Bloomington,CA,92316,909-877-1239,jimsmith@bloomingtonchristian.org,gstott@bloomingtonchristian.org,Colton Joint Unified,Rev.,Jim,Smith,Executive Director,jimsmith@bcsravens.com,Coeducational,Day Only,K,12,30,23,28,18,26,25,27,31,36,30,42,14,36,0,0,366,Yes,34,21,2,5,20,No,Yes,No,No,Yes,Religious,Church of the Nazarene,Dr.,Todd,Renegar,Other,trenegar@bncministries.org,Mrs.,Barbara,Hernandez,bhernandez@bcsravens.com
178547,San Bernardino,36677777079791,Boston,62126 Canterbury Street,Joshua Tree,CA,92252,PO Box 708,Joshua Tree,CA,92252,760-366-8658,info@bostonschool.org,,Morongo Unified,Ms.,Susan,Jordan,Other,info@bostonschool.org,Coeducational,Day Only,1,12,0,2,1,0,1,1,3,2,2,6,1,8,1,0,0,28,Yes,5,18,0,2,0,No,No,No,No,No,Non-religious,,Mr.,David,Zimmerman,Director,info@bostonschool.org,Ms.,Susan,Jordan,info@bostonschool.org
168808,San Bernardino,36677770126839,"Bright Futures Academy, Morongo",5455 Luckie Avenue,Twentynine Palms,CA,92277,,,,,760-367-3531,b.colucci@brightfuturesnps.com,,Morongo Unified,Ms.,Lisa,Rosas,Other,l.rosas@brightfuturesnps.com,Coeducational,Day Only,K,12,0,1,2,3,2,3,2,2,1,3,1,5,2,0,0,27,No,2,2,0,1,2,No,No,No,No,No,Non-religious,,Ms.,Betti,Colucci,President,b.colucci@brightfuturesnps.com,Ms.,Terry,Landin,t.landin@brightfuturesnps.com
168823,San Bernardino,36678760126854,"Bright Futures Academy, Rancho Cucamonga",8968 Archibald Avenue,Rancho Cucamonga,CA,91730,,,,,909-944-3765,b.colucci@brightfuturesnps.com,,Cucamonga Elementary,Mr.,Joshua,Wyckoff,Principal,j.wyckoff@brightfuturesnps.com,Coeducational,Day Only,K,12,0,0,0,1,1,0,2,2,2,8,4,7,3,0,0,30,No,3,3,0,2,10,Yes,No,No,No,No,Non-religious,,Ms.,Betti,Colucci,President,b.colucci@brightfuturesnps.com,Ms.,Terry,Landin,terry.landin@brightfuturesnps.com
168835,San Bernardino,36679340126847,"Bright Futures Academy, Victorville",12199 Industrial Boulevard,Victorville,CA,92395,,,,,760-241-8386,b.colucci@brightfuturesnps.com,,Victor Elementary,Mr.,Jeff,LeComte,Principal,j.lecomte@brightfuturesnps.com,Coeducational,Day Only,K,12,0,0,1,4,5,6,8,13,4,3,7,11,11,0,8,81,No,11,8,0,3,28,Yes,No,No,No,No,Non-religious,,Ms.,Betti,Colucci,President,b.colucci@brightfuturesnps.com,Ms.,Terry,Landin,terry.landin@brightfuturesnps.com
173240,San Bernardino,36678686147599,Bronstrup School,385 Lovers Lane,Cedarpines Park,CA,92322,,,,,909-338-1643,sandrbronstrup@hotmail.com,,Rim of the World Unified,Mr.,Stephen,Bronstrup,Administrator,sandrbronstrup@hotmail.com,Coeducational,Day Only,K,9,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,7,No,0,1,0,1,0,No,No,No,No,No,,,Mrs.,Renee,Bronstrup,Other,sandrbronstrup@hotmail.com,Mrs.,Renee,Bronstrup,sandrbronstrup@hotmail.com
175460,San Bernardino,36676946131593,By His Grace Christian Academy,9615 Shadowgrove Drive,Rancho Cucamonga,CA,91730,,,,,818-404-1815,mail@bhgca.com,,Chaffey Joint Union High,Mrs.,Michelle,Correia,Executive Director,michelle@bhgca.com,Coeducational,Day Only,1,12,0,2,2,0,4,0,0,0,1,0,1,3,3,0,0,16,Yes,2,6,0,2,2,No,No,Yes,No,Yes,Religious,Not affiliated with any denomination,Mr.,Louis,Correia,Principal,,Mrs.,Michelle,Correia,michelle@bhgca.com
190965,San Bernardino,36676377030257,Calvary Chapel of Big Bear Christian School,713 Stocker Road,Big Bear Lake,CA,92315,PO Box 1965,Big Bear Lake,CA,92315,909-866-9328,ccbigbear@ccbigbear.com,lbarney@ccbigbear.com,Bear Valley Unified,Mr.,Michael,Fulmer,Administrator,ccbigbear@ccbigbear.com,Coeducational,Day Only,K,12,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,7,Yes,0,0,4,1,2,No,Yes,No,No,Yes,Religious,Calvary Chapel,Mr.,Michael,Fulmer,Principal,ccbigbear@ccbigbear.com,Mrs.,Lori,Barney,lbarney@ccbigbear.com
169742,San Bernardino,36678506132849,Calvary Chapel Rialto Christian School,1391 West Merrill Avenue,Rialto,CA,92376,,,,,909-820-9072,school@ccrialto.org,,Rialto Unified,Mr.,Rick,Whited,Principal,rickwhited@ccrialto.org,Coeducational,Day Only,K,8,27,22,16,13,10,11,13,3,4,0,0,0,0,0,0,119,No,0,10,2,1,2,No,Yes,No,No,Yes,Religious,Calvary Chapel,Mr.,Rick,Whited,Principal,rickwhited@ccrialto.org,Mrs.,Maria,Sandoval,school@ccrialto.org
176472,San Bernardino,36678766150866,Calvary Christian Academy,6584 Victoria Avenue,Highland,CA,92346,,,,,909-723-6826,chavezfam2006@gmail.com,,San Bernardino City Unified,Mrs.,Ravenna,Chavez,Principal,chavezfam2006@gmail.com,Coeducational,Day Only,K,12,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,7,Yes,0,1,0,1,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,Joseph,Chavez,Administrator,,Mrs.,Ravenna,Chavez,
174680,San Bernardino,36750696927370,Carden Arbor View,1341 North San Antonio Avenue,Upland,CA,91786,,,,,909-982-9919,cedwards@cardenarborview.org,,Upland Unified,Mrs.,Cathy,Edwards,Head of School,cedwards@cardenarborview.org,Coeducational,Day Only,K,8,27,22,20,14,21,20,23,22,21,0,0,0,0,0,0,190,No,0,14,9,5,7,No,Yes,No,No,Yes,Non-religious,,Mrs.,Cathy,Edwards,Head of School,cedwards@cardenarborview.org,Mrs.,Cathy,Edwards,gmelstrom@cardenarborview.org
183799,San Bernardino,36676457090640,Children's Montessori School,8736 Baker Avenue,Rancho Cucamonga,CA,91730,,,,,909-982-2146,ishikagehan@yahoo.com,,Cucamonga Elementary,Mrs.,Ishika,Abeyratne,Director,ishikagehan@yahoo.com,Coeducational,Day Only,K,5,6,7,5,2,0,0,0,0,0,0,0,0,0,0,0,20,No,0,2,1,1,1,No,No,No,No,No,Non-religious,,Mrs.,Ishika,Abeyratne,Administrator,ishikagehan@yahoo.com,Mrs.,Ishika,Abeyratne,ishikagehan@yahoo.com
188299,San Bernardino,36676786139091,Chino Child Development Center,4266 Walnut Avenue,Chino,CA,91710,,,,,909-627-7428,kanyonkids@verizon.net,,Chino Valley Unified,Mrs.,charmaine,maligaspe,Director,kanyonkids@verizon.net,Coeducational,Day Only,K,2,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,18,No,0,5,7,1,2,No,No,No,No,No,Non-religious,,Mrs.,charmaine,maligaspe,Director,kanyonkids@verizon.net,Mrs.,charmaine,maligaspe,kanyonkids@verizon.net
173151,San Bernardino,36676787092638,Chino Valley Christian Academy,12205 North Pipeline Avenue,Chino,CA,91710,,,,,909-464-8255,chinovalleychristianacademy@gmail.com,,Chino Valley Unified,Mr.,Gary,Yamamoto,Administrator,Gary4JC@msn.com,Coeducational,Day Only,K,12,8,6,8,6,8,13,6,13,19,6,7,11,4,0,0,115,No,4,62,0,2,3,No,No,No,No,No,Religious,Calvary Chapel,Mr.,Craig,Arnhart,Principal,CraigA@calvaryccv.org,Mr.,Craig,Arnhart,CraigA@calvaryccv.org
175328,San Bernardino,3667837100225,Citrus Valley Christian Academy,"2015 West Park Avenue, Suite 4",Redlands,CA,92373,PO Box 8037,Redlands,CA,92375,909-556-7201,cvcapsp@gmail.com,,Redlands Unified,Mrs.,Cheryl,Van Gelder,Administrator,cvcapsp@gmail.com,Coeducational,Day Only,1,12,0,5,8,4,8,6,10,10,14,17,8,16,13,0,0,119,Yes,13,66,0,2,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mrs.,Cheryl,Van Gelder,Administrator,cvcapsp@gmail.com,Mrs.,Diane,Burton,cvcapsp@gmail.com
179056,San Bernardino,36750777097371,Cornerstone Christian Academy of the High Desert,22603 El Centro Road,Apple Valley,CA,92307,,,,,760-240-4408,academy_cornerstonechristian@yahoo.com,,Apple Valley Unified,Mr.,Roy,Person,Principal,onesupercodeman@yahoo.com,Coeducational,Day Only,1,12,0,0,4,4,5,3,1,5,1,7,2,2,3,0,0,37,Yes,0,16,0,2,1,No,Yes,Yes,No,Yes,Religious,Evangelical,Mrs.,Deborah,Person,Director,academy_cornerstonechristian@yahoo.com,Mr.,Roy,Person,onesupercodeman@yahoo.com
178114,San Bernardino,36676787019102,Countrywood Elementary,5001 Riverside Drive,Chino,CA,91710,,,,,909-627-8827,cwelem@aol.com,,Chino Valley Unified,Ms.,Georgene,Possnack,Administrator,cwelem@aol.com,Coeducational,Day Only,K,8,6,5,3,5,1,1,9,8,4,0,0,0,0,0,0,42,No,0,5,0,1,0,No,No,No,No,No,Non-religious,,Ms.,Georgene,Possnack,Administrator,cwelem@aol.com,Ms.,Georgene,Possnack,cwelem@aol.com
186720,San Bernardino,36677776150783,Custodio Home Academy,56998 Crestview Drive,Yucca Valley,CA,92284,,,,,760-821-3871,MARSHACUSTODIO445@YAHOO.COM,,Morongo Unified,Mr.,Raul,Custodio,Administrator,RAULIUS2111@GMAIL.COM,Coeducational,Day Only,K,12,0,1,1,0,0,1,1,0,1,0,0,0,2,0,0,7,No,0,1,0,1,0,No,No,No,No,No,Non-religious,,Mr.,Raul,Custodio,Director,RAULIUS2111@GMAIL.COM,Mr.,Raul,Custodio,RAULIUS2111@GMAIL.COM
169421,San Bernardino,36678766957799,Del Rosa Christian School,1333 East 39th Street,San Bernardino,CA,92404,,,,,909-882-3004,delrosachristian@aol.com,,San Bernardino City Unified,Mr.,Todd,Thompson,Other,toddthompson@gracechurchsb.org,Coeducational,Day Only,K,8,14,12,11,11,12,20,11,17,7,0,0,0,0,0,0,115,No,0,10,0,2,7,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mrs.,Lorna,McWells,Principal,delrosachristian@aol.com,Mrs.,Adrianne,Elliott,delrosachristian@aol.com
184682,San Bernardino,36677776144786,Desert View Academy,6827 Valley View Drive,Twentynine Palms,CA,92277,,,,,760-361-7614,mamamel98@yahoo.com,,Morongo Unified,Ms.,Marie,Dilling-Lent,Administrator,mamamel98@yahoo.com,Coeducational,Day Only,K,12,0,0,3,2,1,1,0,1,1,1,0,0,0,0,0,10,No,0,2,4,1,0,No,No,No,No,No,Non-religious,,Ms.,Marie,Dilling-Lent,Director,mamamel98@yahoo.com,Ms.,Marie,Dilling-Lent,mamamel98@yahoo.com
179635,San Bernardino,36678767070501,Dikaios Christian Academy,2898 North G Street,San Bernardino,CA,92405,PO Box 9067,San Bernardino,CA,92427,909-881-8310,administration@dikaios.net,,San Bernardino City Unified,Mrs.,Von,Sommerville,Administrator,administration@dikaios.net,Coeducational,Day Only,K,12,4,13,6,13,9,8,12,13,10,24,20,11,10,0,0,153,Yes,18,0,75,1,2,No,Yes,No,No,Yes,Religious,Other,Mr.,Jerry,Sommerville,Director,administration@dikaios.net,Mrs.,Von,Sommerville,administration@dikaios.net
176644,San Bernardino,36679346139000,Eileen Hyder Academy of Art Math & Science,13054 Evanston Street,Victorville,CA,92392,,,,,760-508-5303,,,Victor Valley Union High,Ms.,Eileen,Hyder,Administrator,eileenhyder2015@gmail.com,Coeducational,Day Only,7,12,0,0,0,0,0,0,0,0,0,2,4,5,8,0,0,19,No,0,1,0,1,0,No,Yes,No,No,Yes,Non-religious,,Ms.,David,Wiliams,Executive Director,eileenhyder2015@gmail.com1,Ms.,Eileen,Hyder,eileenhyder2015@gmail.com
180130,San Bernardino,36677027030422,Etiwanda Academy,11965 Palo Alto Street,Etiwanda,CA,91739,,,,,909-980-3503,drortiz@charter.net,,Etiwanda Elementary,Mrs.,Deena,Ortiz,Director,drortiz@charter.net,Coeducational,Day Only,1,12,0,2,2,0,0,2,1,0,1,0,2,0,0,0,0,10,Yes,4,1,5,0,0,No,No,No,No,No,Non-religious,,Mrs.,Deena,Ortiz,Director,,Mrs.,Deena,Ortiz,
177542,San Bernardino,36678687041544,Faith Academy Lake Arrowhead,232 Bret Harte Road,Lake Arrowhead,CA,92352,PO Box 1574,Lake Arrowhead,CA,92352,909-337-9341,faithacademy@juno.com,,Rim of the World Unified,Mr.,Bill,Norton,Principal,,Coeducational,Day Only,1,12,0,3,0,1,1,2,0,1,1,3,4,4,2,0,0,22,No,4,1,3,1,1,No,No,No,No,No,Religious,Evangelical,Rev.,Bill,NortonP,Principal,,Rev.,Bill,Norton,wcnorton1@juno.com
170171,San Bernardino,36679346149611,FAITH Christian Academy,16545 Odell Avenue,Victorville,CA,92394,,,,,909-239-0332,vanbreemenmom@gmail.com,,Victor Elementary,Mr.,James,vanBreemen,Other,vanbreemenmom@gmail.com,Coeducational,Day Only,K,11,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,6,No,0,1,1,0,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,James,vanBreemen,Other,vanbreemenmom@gmail.com,Mrs.,Jennifer,vanBreemen,vanbreemenmom@gmail.com
183771,San Bernardino,36750697089410,Faith Christian Academy,355 South 1st Avenue,Upland,CA,91786,,,,,909-532-1425,faithchristianacademyie@gmail.com,,Upland Unified,Mrs.,Julia,Thorp,Administrator,faithchristianacademyie@gmail.com,Coeducational,Day Only,1,12,0,3,5,12,7,5,5,4,7,0,2,3,0,0,0,53,Yes,2,30,0,2,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mrs.,Lisa,Harris,Principal,faithchristianacademyie@gmail.com,Mrs.,Julia,Thorp,faithchristianacademyie@gmail.com
189848,San Bernardino,36679346149611,FAITH Christian Academy,16545 Odell Avenue,Victorville,CA,92394,,,,,909-239-0332,vanBreemenmom@gmail.com,vanBreemenmom@gmail.com,Victor Elementary,Mr.,James,vanBreemen,Principal,vanBreemenmom@gmail.com,Coeducational,Day Only,1,12,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,6,Yes,0,1,0,1,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,James,vanBreemen,Principal,vanBreemenmom@gmail.com,Mrs.,Jennifer,vanBreemen,vanBreemenmom@gmail.com
184128,San Bernardino,36678766135594,"First Peters Career College, Inc.",15255 Bear Valley Road 325,Hesperia,CA,92345,PO Box 401396,Hesperia,CA,92340,760-955-9636,certified_n_a@yahoo.com,,,Mrs.,Karolyn,Griffin,President,certified_n_a@yahoo.com,Coeducational,Both,8,12,0,0,0,0,0,0,0,0,4,1,4,4,13,0,0,26,Yes,9,1,2,1,2,Yes,Yes,Yes,Yes,Yes,Religious,Not affiliated with any denomination,Ms.,Wanidi,Changmaria,Director,certified_n_a@yahoo.com,Dr.,Karolyn,Griffin,certified_n_a@yahoo.com
181939,San Bernardino,36678686150965,Forest View Academy,31411 Onacrest Street,Running Springs,CA,92382,PO Box 3565,Running Springs,CA,92382,909-939-0693,vasquezmama7@gmail.com,,Rim of the World Unified,Mrs.,Julie,Vasquez,Head of School,vasquezmama7@gmail.com,Coeducational,Day Only,1,12,0,1,0,0,0,2,0,0,1,0,0,1,1,0,0,6,Yes,0,1,0,0,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,Mike,Vasquez,Principal,,Mrs.,Julie,Vasquez,
182109,San Bernardino,36678506139190,Forever Learning Our Way Private School,254 South Dallas Avenue,San Bernardino,CA,92410,,,,,909-633-7237,flowprivateschool@yahoo.com,tettertotshmsc@yahoo.com,Rialto Unified,Mrs.,Armenta,Hicks-Candler,Principal,tettertotshmsc@yahoo.com,Coeducational,Day Only,K,12,2,0,0,0,0,0,1,2,1,1,1,0,0,0,0,8,No,1,1,1,1,0,No,No,No,No,No,,,Mrs.,Armenta,Hicks-Candler,Administrator,,Mrs.,Armenta,Hicks-Candler,flowprivateschool@yahoo.com
181050,San Bernardino,36677106148555,Fountain of Truth Christian Academy,5401 Citrus Avenue,Fontana,CA,92336,,,,,909-822-5450,ftcacademy@yahoo.com,olgaraya@aol.com,Fontana Unified,Mrs.,Olga,Raya,Administrator,olgaraya@aol.com,Coeducational,Day Only,K,12,5,9,5,5,5,1,4,6,2,3,5,2,0,0,0,52,No,0,7,2,3,4,No,Yes,No,No,Yes,Religious,Pentecostal,Mr.,Sam,Valverde,Principal,olgaraya@aol.com,Mrs.,Olga,Raya,olgaraya@aol.com
172857,San Bernardino,36750447078140,"Gate Christian School, The",11783 Amethyst Road,Victorville,CA,92392,,,,,760-949-8979,speelman.charles@gmail.com,,Hesperia Unified,Mrs.,Darla,Tam,Administrator,ptam4jc@Verizon.net,Coeducational,Day Only,1,12,0,2,4,4,1,1,1,1,1,1,0,0,1,0,0,17,Yes,0,10,0,1,1,No,No,No,No,No,Religious,Baptist,Mr.,Charles,Speelman,Principal,pastrdad@hotmail.com,Mrs.,Darla,Tam,ptam4jc@verizon.net
191007,San Bernardino,36678767049539,Gateway Education Center,4380 North Fourth Avenue,San Bernardino,CA,92407,4380 N Fourth Avenue,San Bernardino,,,909-882-2080,gwenacoleman@yahoo.com,,San Bernardino City Unified,Mr.,Adrian,McClain,Principal,amcclainga@me.com,Coeducational,Day Only,K,12,3,1,3,6,4,1,2,1,3,4,5,7,7,0,0,47,Yes,7,5,2,2,3,No,Yes,No,No,Yes,Religious,Pentecostal,Mr.,Adrian,McClain,Principal,,Ms.,Gwena,Coleman,gwenacoleman@yahoo.com
179929,San Bernardino,36750696202105,"Gospel Restoration Academy, The",640 East F Street,Upland,CA,91786,,,,,909-985-1112,hariet@ronwiebe.com,,Upland Unified,Mrs.,Hariet,Wiebe,Other,hariet@ronwiebe.com,Coeducational,Day Only,K,12,5,1,2,1,3,2,2,2,1,6,0,0,0,0,0,25,No,0,4,2,1,0,No,No,No,No,No,Religious,Other,Mr.,Rick,Wiebe,Principal,rick.rawdesign@gmail.com,Mrs.,Hariet,Wiebe,hariet@ronwiebe.com
175490,San Bernardino,36677776910160,Grace Christian,6300 Ruth Drive,Yucca Valley,CA,92284,,,,,760-228-1785,dawndisher@roadrunner.com,,Morongo Unified,Mr.,Roger,Mayes,Administrator,roger_mayes@hotmail.com,Coeducational,Day Only,2,12,0,0,1,1,0,0,1,2,2,2,1,4,1,0,0,15,No,4,1,0,1,0,No,Yes,Yes,Yes,Yes,Religious,Other,Mrs.,Ruth,Mayes,Principal,ramayes47@yahoo.com,Mrs.,Ruth,Mayes,ramayes47@yahoo.com
