"California Department of Education, Title II Leadership Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2012-13 Private School Affidavit Data - Schools with Enrollment of Six or More Students (August 5, 2013)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Telephone,Email ,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title,Site Administrator Email,School Type,School Accommodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollmnet,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered,Graduates 2012,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Offers Special Education,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious Denomination,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Email
123163,Orange,30665976144323,Newport Academy Sober Day School,"485 East 17th Street, Suite 200",Costa Mesa,CA,92627,,,,,949-719-2872,dgreen@newport-academy.com,,Newport-Mesa Unified,Mrs.,Devon,Green,Administrator,dgreen@newport-academy.com,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,1,4,4,2,0,0,11,Yes,0,1,0,0,0,No,No,No,No,No,Non-religious,,Mrs.,Devon,Green,Director,,Mrs.,Devon,Green,
118757,Orange,30736437082183,Newport Avenue Preschool and Kindergarten,"13682 Newport Avenue, Suite B",Tustin,CA,92780,,,,,714-730-3424,manilg@yahoo.com,,Tustin Unified,Ms.,Manil,Gunasekara,Director,manilg@yahoo.com,Coeducational,Day Only,K,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,No,0,10,4,1,1,No,No,No,No,No,Non-religious,,Ms.,Manil,Gunasekara,Director,manilg@yahoo.com,Ms.,Manil,Gunasekara,manilg@yahoo.com
120301,Orange,30665976973515,Newport Montessori,20221 Southwest Cypress Street,Newport Beach,CA,92660,,,,,949-756-8855,newportmontessori@yahoo.com,,Newport-Mesa Unified,Ms.,Brittany,Dible,Administrator,newportmontessori@yahoo.com,Coeducational,Day Only,K,1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,No,0,1,1,1,1,No,No,No,No,No,Non-religious,,Ms.,Vanesa,Yip,Director,newportmontessori@yahoo.com,Ms.,Vanesa,Yip,newportmontessori@yahoo.com
117054,Orange,30736507094188,Northwood Montessori School of Irvine,12100 Yale Court,Irvine,CA,92620,,,,,714-508-0400,amartin@irvinemontessori.com,,Irvine Unified,Mrs.,Amy,Martin,Director,amartin@irvinemontessori.com,Coeducational,Day Only,K,1,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,52,No,0,4,1,2,0,No,No,No,No,No,Non-religious,,Mr.,Ruszat,Ruszat,President,rruszat@irvinemontessori.com,Mrs.,Cheryll,Ruszat,Cruszat@irvinemontessori.com
120456,Orange,30666216915565,Oakridge Private,19111 Villa Park Road,Orange,CA,92869,,,,,714-288-1432,,,Orange Unified,Mrs.,Patricia,Burry,Executive Director,,Coeducational,Day Only,K,8,40,28,20,20,20,20,20,16,16,0,0,0,0,0,0,200,No,0,14,3,10,13,No,Yes,No,No,Yes,,,Mrs.,Patricia,Burry,Executive Director,principal@oakridgeschool.org,Mrs.,Patricia,Burry,principal@oakridgeschool.org
128901,Orange,30666966997001,Orange County Christian School,641 South Western Avenue,Anaheim,CA,92804,,,,,714-821-6227,findleye@occs.org,,Savanna Elementary,Mr.,Dave,Lewis,Administrator,lewisd@occs.org,Coeducational,Day Only,K,12,19,17,9,14,11,9,8,12,12,4,4,6,8,0,0,133,Yes,10,12,8,2,5,No,Yes,Yes,Yes,Yes,Religious,Church of Christ,Mrs.,Elaine,Findley,Principal,findleye@occs.org,Mrs.,Lois,Jones,jonesl@occs.org
131512,Orange,30665226929780,Orange Crescent,1 Alrahman Plaza,Garden Grove,CA,92844,,,,,714-531-1451,dshafi@orangecrescent.com,,Garden Grove Unified,Miss,Denise,Shafi,Superintendent,dshafi@orangecrescent.com,Coeducational,Day Only,K,8,25,25,30,30,27,28,39,29,28,0,0,0,0,0,0,261,No,0,28,5,5,0,No,Yes,No,No,Yes,Religious,Islamic,Ms.,Leila,Dakelbab,Director,ldakelbab@orangecrescent.com,Ms.,Denise,Shafi,dshafi@orangecrescent.com
121291,Orange,30665226937346,Orangewood Academy,13732 Clinton Street,Garden Grove,CA,92843,,,,,714-534-4694,dtickner@orangewoodacademy.com,,Garden Grove Unified,Mrs.,Datha,Tickner,Principal,dtickner@orangewoodacademy.com,Coeducational,Day Only,K,12,12,13,9,14,17,11,21,20,18,21,29,28,21,0,0,234,Yes,24,17,0,3,13,No,Yes,Yes,Yes,Yes,Religious,Seventh-day Adventist,Mr.,Donald,Dudley,Superintendent,Don.Dudley@seccsda.org,Mrs.,Rachael,Gil,Rachael.Gil@seccsda.org
129231,Orange,30664646965073,Our Lady of Fatima Parish School,105 La Esperanza,San Clemente,CA,92672,,,,,949-492-7320,bnguyen@olfschool.net,,Capistrano Unified,Mrs.,Beate,Nguyen,Principal,bnguyen@olfschool.net,Coeducational,Day Only,K,8,17,24,24,20,25,18,21,20,34,0,0,0,0,0,0,203,No,0,10,1,2,8,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Fr.,Mike,Hanifin,Head of School,mhanifin@olfchurch.net,Mrs.,Cindy,Clark,cclark@olfschool.net
130444,Orange,30665636965081,Our Lady of Guadalupe Elementary,920 West La Habra Boulevard,La Habra,CA,90631,,,,,562-697-9726,fkubasek@olglahabra.org,,La Habra City Elementary,Mrs.,Francine,Kubasek,Principal,fkubasek@olglahbra.org,Coeducational,Day Only,K,8,15,21,23,28,14,21,19,15,25,0,0,0,0,0,0,181,No,0,8,4,1,4,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Francine,Kubasek,President,fkubasek@olglahabra.org,Mrs.,Francine,Kubasek,fkubasek@olglahabra.org
124804,Orange,30665976965107,Our Lady Queen of Angels,2046 Mar Vista Drive,Newport Beach,CA,92660,,,,,949-644-1166,eryan@olqa.org,,Newport-Mesa Unified,Ms.,Eileen,Ryan,Principal,eryan@olqa.org,Coeducational,Day Only,K,8,49,56,61,58,55,47,40,53,37,0,0,0,0,0,0,456,No,0,25,2,2,18,No,Yes,No,No,Yes,Religious,Roman Catholic,Ms.,Eileen,Ryan,Principal,eryan@OLQA.org,Mrs.,Dawn,Cunningham,dcunningham@OLQA.org
117140,Orange,30664647025448,Our Savior's Lutheran Elementary,200 Avenida San Pablo,San Clemente,CA,92672,,,,,949-492-6165,j.doyle@oursaviorsschool.net,,Capistrano Unified,Mrs.,Dunya,Shaw,Principal,d.shaw@oursaviorsschool.net,Coeducational,Day Only,K,5,31,25,31,25,17,26,0,0,0,0,0,0,0,0,0,155,No,0,8,7,1,8,No,Yes,No,No,Yes,Religious,Lutheran,Mr.,Charles,Pridham,President,,Mrs.,Julie,Doyle,j.doyle@oursaviorsschool.net
120766,Orange,30736506142186,Pacific Academy,4947 Alton Parkway,Irvine,CA,92604,,,,,949-398-5288,kcorpus@pacificacademy.org,jhsu@pacificacademy.org,Irvine Unified,Mrs.,Kelly,Chu,Executive Director,kchu@pacificacademy.org,Coeducational,Day Only,7,12,0,0,0,0,0,0,0,2,4,8,11,12,2,0,0,39,Yes,0,2,11,5,6,No,No,No,No,No,Non-religious,,Mr.,Keith,Corpus,Principal,kcorpus@pacificacademy.org,Mr.,Keith,Corpus,kcorpus@pacificacademy.org
119973,Orange,30664646144273,Pacific International Academy,32338 Calle Linda,Dana Point,CA,92629,,,,,949-497-2200,bsubbiondo@etap.org,bsubbiondo@cox.net,Capistrano Unified School District:,Mr.,Blaise,Subbiondo,President,bsubbiondo@etap.org,Coeducational,Day Only,1,12,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,12,Yes,1,0,3,1,0,No,Yes,No,No,Yes,Non-religious,,Mr.,Blaise,Subbiondo,President,bsubbiondo@etap.org,Mr.,Blaise,Subbiondo,bsubbiondo@etap.org
126666,Orange,30665226929798,Padre Pio Academy,9621 Bixby Avenue,Garden Grove,CA,92841,,,,,714-530-6840,padrepioacademy@sbcglobal.net,,Garden Grove Unified,Mrs.,Mary,Lewis,Principal,padrepioacademy@sbcglobal.net,Coeducational,Day Only,K,12,4,6,4,5,0,3,3,4,7,2,4,6,6,0,0,54,Yes,6,5,7,1,1,No,Yes,No,Yes,Yes,Religious,Roman Catholic,Mrs.,Mary,Lewis,Principal,padrepioacademy@sbcglobal.net,Mrs.,Sandra,Diehl,padrepioacademy@sbcglobal.net
129077,Orange,30665976901789,Page Private-Costa Mesa,657 Victoria Street,Costa Mesa,CA,92627,PO Box 10909,Costa Mesa,CA,92627,949-642-0411,costamesa@pageschool.com,kristin@pageschool.com,Newport Mesa Unified,Mr.,Charles,Vaughan,President,,Coeducational,Day Only,K,8,8,9,6,8,6,12,5,5,4,0,0,0,0,0,0,63,No,0,6,1,1,2,No,Yes,No,Yes,Yes,Non-religious,,Ms.,Kristin,Dickson,Director,costamesa@pageschool.com,Ms.,Kelly,Kelley,
129075,Orange,30665226993927,Page Private-Garden Grove,12111 Buaro Street,Garden Grove,CA,92840,PO Box 10909,Costa Mesa,CA,92627,714-971-5533,gardengrove@pageschool.com,kristin@pageschool.com,Garden Grove Unified,Mr.,Charles,Vaughan,President,,Coeducational,Day Only,K,6,15,11,9,6,5,5,4,0,0,0,0,0,0,0,0,55,No,0,5,2,1,2,No,Yes,No,Yes,Yes,Non-religious,,Ms.,Arlene,Martus,Principal,gardengrove@pageschool.com,Ms.,Lisa,Solis,gardengrove@pageschool.com
117182,Orange,30736356203483,"Pathway School, Inc.",23802 Avenida de la Carlota,Laguna Hills,CA,92653,,,,,949-837-1203,pathway@pathwayschool.net,,Saddleback Valley Unified,Miss,Jessica,Clark,Principal,jclark@pathwayschool.net,Coeducational,Day Only,K,9,0,0,4,0,3,4,8,6,5,1,0,0,0,0,0,31,No,0,3,7,3,6,Yes,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mrs.,Susie,Wenger,Administrator,swenger@pathwayschool.net,Mrs.,Suzan,Iverson,pathway@pathwayschool.net
118976,Orange,30665306132419,"Patti's Preschool, Inc.",19270 Goldenwest Street,Huntington Beach,CA,92648,,,,,714-536-4388,pattispreschool@verizon.net,,Huntington Beach City Elementary,Ms.,Patricia,Young,Director,pattispreschool@verizon.net,Coeducational,Day Only,K,K,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,No,0,15,6,1,3,No,No,No,No,No,Non-religious,,Ms.,Patricia,Young,President,pattispreschool@verizon.net,Ms.,Patricia,Young,pattispreschool@verizon.net
117546,Orange,30664236142665,Pelican Hills Academy,2167 West Judith Lane,Anaheim,CA,92804,,,,,714-383-9816,,,Anaheim City,Mr.,Radu,Ivascu,Administrator,,Coeducational,Day Only,1,12,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,7,Yes,0,1,0,2,0,No,No,No,No,No,Non-religious,,Mrs.,Viorica,Ivascu,Director,,Mrs.,Viorica,Ivascu,
126951,Orange,30666137095383,Petra Christian Academy,7800 Edinger Avenue,Huntington Beach,CA,92647,,,,,714-891-9495,vangie@refugefamily.com,,Ocean View Elementary,Mrs.,Cindy,Curia,Administrator,cindy@refugefamily.com,Coeducational,Day Only,1,12,0,2,3,2,4,6,9,5,5,4,9,6,5,0,0,60,Yes,5,38,0,6,0,No,No,No,No,No,Religious,Calvary Chapel,Mrs.,Evangeline,Gomez,Director,vangie@refugefamily.com,Mrs.,LInna,Krumwied,shawnrk@juno.com
118274,Orange,30664236965123,Prince of Peace Lutheran,1421 West Ball Road,Anaheim,CA,92802,,,,,714-774-0993,princeofpeacelutheran@yahoo.com,Gritola@princeofpeaceanaheim.org,Anaheim Unified,Mrs.,Gail,Ritola,Administrator,gritola@princeofpeaceanaheim.org,Coeducational,Day Only,K,8,14,15,12,3,14,7,9,8,5,0,0,0,0,0,0,87,No,0,6,0,2,0,No,Yes,No,No,Yes,Religious,Lutheran,Mr.,Ray,Steinert,Head of School,rlsandjls@hotmail.com,Mrs.,Cathy,Duerr,CDuerr@princeofpeaceanaheim.org
118975,Orange,30666217102387,Pyramid Autism Center,2830 North Glassell,Orange,CA,92865,,,,,714-637-1292,skochanowski@pyramidautismcenter.com,,Orange,Ms.,Stacey,Kochanowski,Executive Director,skochanowski@pyramidautismcenter.com,Coeducational,Day Only,K,12,0,0,0,1,0,0,0,2,0,0,1,1,1,0,10,16,No,0,3,0,1,6,Yes,Yes,No,No,Yes,Non-religious,,Ms.,Stacey,Kochanowksi,Executive Director,skochanowski@pyramidautismcenter.com,Ms.,Stacey,Kochanowski,skochanowski@pyramidautismcenter.com
122145,Orange,30664647091515,R. S. M. Montessori Elementary,30075 Comercio,Rancho Santa Margarita,CA,92688,,,,,949-589-6440,annemunz@rsmmonessori.com,annecmunz@gmail.com,Capistrano Unified,Mrs.,Erin,Stephens,Administrator,erinstephens8@yahoo.com,Coeducational,Day Only,K,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,No,0,1,1,2,1,No,No,No,No,No,Non-religious,,Mrs.,Anne,Munz,Director,anne1_munz@yahoo.com,Mrs.,Anne,Munz,anne1_munz@yahoo.com
117916,Orange,30736436973721,Red Hill Lutheran,13200 Red Hill Avenue,Tustin,CA,92780,,,,,714-544-3132,cjordan@redhillschool.org,,Tustin Unified,Ms.,Cindy,Jordan,Principal,cjordan@redhillschool.org,Coeducational,Day Only,K,8,56,40,40,30,40,40,36,36,26,0,0,0,0,0,0,344,No,0,30,0,7,15,No,Yes,No,No,Yes,Religious,Lutheran,Ms.,Cindy,Jordan,Principal,cjordan@redhillschool.org,Mrs.,Heather,Bullock,hbullock@redhillschool.org
125886,Orange,30666706203236,Redeemer Christian,2313 North Lyon Street,Santa Ana,CA,92705,,,,,714-835-5313,,,Santa Ana Unified,Mrs.,Rossa,Hamano,Administrator,rossahamano@gmail.com,Coeducational,Day Only,1,12,0,1,0,1,0,2,1,2,4,2,1,1,2,0,0,17,No,1,8,5,1,1,No,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,Greg,Hamano,Director,,Mrs.,Rossa,Hamano,
123317,Orange,30665976142426,Renascence School International,2987 Mesa Verde East,Costa Mesa,CA,92626,PO Box 17553,Irvine,CA,92623,714-783-7070,cmizera@rschooloc.org,,Newport Mesa Unified School District,Mrs.,Carrie,Mizera,Administrator,cmizera@rschooloc.org,Coeducational,Day Only,K,2,15,8,4,0,0,0,0,0,0,0,0,0,0,0,0,27,No,0,9,3,1,0,No,No,No,No,No,Non-religious,,Mrs.,Carrie,Mizera,Executive Director,cmizera@rschooloc.org,Mr.,Thomas,Mizera,tmizera@rschooloc.org
126809,Orange,30736506141634,Riverbend Classical Academy,9 Silver Fir,Irvine,CA,92604,,,,,951-821-8599,riverbendclassicalacademy@gmail.com,,Irvine Unified,Mrs.,Karen,Petersen,Administrator,klynn5@cox.net,Coeducational,Day Only,K,12,2,5,5,4,2,3,7,10,6,11,7,4,3,0,0,69,No,5,3,0,3,2,No,Yes,No,No,Yes,Non-religious,,Mrs.,Sally,Hall,Administrator,riverbendclassicalacademy@gmail.com,Mrs.,Karen,Petersen,klynn5@cox.net
123722,Orange,30666216141949,Rock Christian Academy,4540 East Riverdale Avenue,Anaheim,CA,92807,,,,,714-283-3558,bill@gotorca.com,kiesha@gotorca.com,Orange Unified,Dr.,William,Walner,Head of School,bill@gotorca.com,Coeducational,Day Only,K,7,9,14,10,7,12,5,4,9,0,0,0,0,0,0,0,70,No,0,4,0,1,2,No,Yes,No,No,Yes,Religious,Church of the Four Square Gospel,Dr.,William,Walner,Head of School,bill@gotorca.con,Dr.,William,Walner,bill@gotorca.com
118507,Orange,30665146937395,Rosary High School,1340 North Acacia Avenue,Fullerton,CA,92831,,,,,714-879-6302,azaleski@rosaryhs.org,,Fullerton Joint Union High,Mrs.,Deborah,Urell Wesseln,President,dwesseln@rosaryhs.org,Girls Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,134,141,129,125,0,0,529,Yes,171,46,0,4,60,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Annette,Zaleski,Principal,azaleski@rosaryhs.org,Ms.,Margie,Meinburg,mmeinburg@rosaryhs.org
117108,Orange,30666216130553,Rossier Park Elementary,395 South Tustin,Orange,CA,92866,,,,,714-516-3370,cking@spectrumschools.com,,Orange Unified,Ms.,Cindy,King,Director,cking@spectrumschools.com,Coeducational,Day Only,K,8,0,1,3,8,15,17,15,12,7,0,0,0,0,0,0,78,No,0,7,1,5,28,Yes,No,No,No,No,Non-religious,,Mr.,Chris,Holmes,Other,cholmes@spectrumschools.com,Ms.,Dorinda,Mercer,dmercer@spectrumschools.com
119177,Orange,30665146926471,Rossier Park School,7100 Knott Avenue,Buena Park,CA,90620,,,,,714-562-0441,mchappelear@spectrumschools.com,,Fullerton Joint Union High,Mrs.,Maria,Chappelear,Executive Director,mchappelear@spectrumschools.com,Coeducational,Day Only,6,12,0,0,0,0,0,0,0,4,15,25,28,32,43,0,0,147,No,8,15,0,6,53,Yes,No,No,No,No,Non-religious,,Mrs.,Mark,Claypool,Other,mclaypool@esa-education.com,Mrs.,Jennifer,Bergeron,jbergeron@spectrumschools.com
127354,Orange,30664646136758,Saddelback Valley Christian Schools PSSP,26333 Oso,San Juan Capistrano,CA,92675,,,,,949-443-4050,colleen@svcschools.org,mike@svschools.org,Capistrano Unified,Mrs.,Geri,Hamada,Director,mike@svcschools.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,8,9,6,4,0,0,27,Yes,5,35,16,1,1,No,Yes,Yes,Yes,Yes,Religious,Not affiliated with any denomination,Mr.,Mi,Henjum,Principal,mike@svcschools.org,Mr.,Mike,h,mike@svcschools.org
118629,Orange,30736357027303,Saddleback Christian Academy,25371 Calle Becerra,Laguna Niguel,CA,92677,"26861 Trabuco Road, Number E76",Mission Viejo,CA,92691,949-587-9650,mail@scaathome.com,,Saddleback Valley Unified,Mrs.,Tracey,Hodge,Administrator,traczee@cox.net,Coeducational,Day Only,K,12,6,12,13,20,15,20,25,20,20,21,17,20,14,0,0,223,Yes,19,130,0,1,24,No,Yes,No,No,Yes,Religious,Other,Mr.,Ted,Gehrig,President,tednlin@cox.net,Mrs.,Tammy,Cameron,tammy_cameron@sbcglobal.net
121477,Orange,30664646204358,Saddleback Valley Christian,26333 Oso Road,San Juan Capistrano,CA,92675,,,,,949-443-4050,lori@svcschools.org,,Capistrano Unified,Mr.,Edward,Carney,Administrator,ed@svcschools.org,Coeducational,Day Only,K,12,44,52,49,48,50,51,75,72,78,81,98,97,73,0,0,868,Yes,64,56,21,4,9,No,Yes,Yes,Yes,Yes,Religious,Not affiliated with any denomination,Mr.,Bruce,Harbin,President,bharbin@hmlaw.com,Mrs.,Denise,Karlsen,denisek@svcschools.org
129051,Orange,30665977101041,Sage Hill,20402 Newport Coast Drive,Newport Coast,CA,92657,,,,,949-219-0100,murphyb@sagehillschool.org,,Newport-Mesa Unified,Mr.,Gordon,McNeill,Head of School,mcneillg@sagehillschool.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,122,117,109,118,0,0,466,No,97,41,6,7,35,No,Yes,No,No,Yes,Non-religious,,Mrs.,Vicki,Booth,Other,ueberbooth@aol.com,Ms.,Marybeth,Colton,coltonm@sagehillschool.org
122369,Orange,30666136965172,Saint Bonaventure School,16377 Bradbury Lane,Huntington Beach,CA,92647,,,,,714-846-2472,principal@sbonaventureschool.org,,Ocean View Elementary,Mrs.,Judy,Luttrell,Principal,principal@stbonaventureschool.org,Coeducational,Day Only,K,8,78,59,72,60,67,70,72,68,64,0,0,0,0,0,0,610,No,0,24,3,2,26,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Judy,Luttrell,Principal,principal@stbonaventureschool.org,Mrs.,Judy,Luttrell,principal@stbonaventureschool.org
120215,Orange,30736436965271,Saint Jeanne de Lestonnac School,16791 East Main,Tustin,CA,92780,,,,,714-542-4271,srsharon@sjdlschool.com,,Tustin Unified,Sr.,Sharon Maria,"Lamprecht, ODN",Principal,srsharon@sjdlschool.com,Coeducational,Day Only,K,8,39,34,40,33,44,40,43,50,46,0,0,0,0,0,0,369,No,0,35,2,4,7,No,Yes,Yes,No,Yes,Religious,Roman Catholic,Sr.,Doris Louise,"Valdez, ODN",President,srdoris@sjdlschool.com,Sr.,Sharon Maria,"Lamprecht, ODN",srsharon@sjdlschool.com
119274,Orange,30736356937452,Saint Michael's Prep School,19292 El Toro Road,Silverado,CA,92676,,,,,949-858-0222,Admissions@stmichaelsprep.org,pamchristian@stmichaelsprep.org,Saddleback Valley Unified,Fr.,Victor,Szczurek,Headmaster,frvictor@stmichaelsabbey.com,Boys Only,Residential Boarding Only,9,12,0,0,0,0,0,0,0,0,0,18,20,15,13,0,0,66,Yes,0,11,3,3,8,No,Yes,No,No,Yes,Religious,Roman Catholic,Fr.,Victor,Szczurek,Headmaster,Frvictor@stmichaelsabbey.com,Fr.,Victor,Szczurek,frvictor@stmichaelsprep.org
119405,Orange,30666476201180,Saints of Glory,1210 West Park Avenue,Anaheim,CA,92806,,,,,714-875-9387,sgsmrt@att.net,,Placentia-Yorba Linda Unified,Mr.,I,Tsuruoka,Principal,sgsmrt@att.net,Coeducational,Day Only,K,12,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,24,Yes,3,2,1,1,0,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mrs.,Y,Yasuma,President,,Mr.,I,Tsuruoka,
116928,Orange,30666216956882,Salem Lutheran,6411 East Frank Lane,Orange,CA,92869,,,,,714-639-1946,pduerr@salemorange.com,,Orange Unified,Mr.,Philip,Duerr,Principal,pduerr@salemorange.com,Coeducational,Day Only,K,8,44,28,35,35,42,43,44,50,47,0,0,0,0,0,0,368,No,0,15,2,1,6,No,Yes,No,No,Yes,Religious,Lutheran,Mr.,Philip,Duerr,Principal,pduerr@salemorange.com,Mr.,Philip,Duerr,pduerr@salemorange.com
118945,Orange,30665226987374,Santa Clara Nursery School,1021 North Newhope Street,Santa Ana,CA,92703,,,,,714-554-8850,srsguzman@yahoo.com,,Garden Grove Unified,Sr.,Susana,Guzman,Director,srsguzman@yahoo.com,Coeducational,Day Only,K,K,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,No,0,2,0,2,0,No,Yes,No,No,Yes,Religious,Roman Catholic,Sr.,Maria,Miranda,Principal,,Sr.,Maria,Miranda,srsguzman@yahoo.com
119905,Orange,30736357025661,Santa Margarita Catholic High School,22062 Antonio Parkway,Rancho Santa Margarita,CA,92688,,,,,949-766-6000,information@smhs.org,,Saddleback Valley Unified,Mr.,Raymond,Dunne,Principal,dunner@smhs.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,450,416,420,381,0,0,1667,Yes,0,100,1,6,97,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Paul,Carey,President,,Mrs.,Lucretia,Dominguez,dominguezl@smhs.org
118161,Orange,30666706130801,School of Our Lady,2204 West McFadden Avenue,Santa Ana,CA,92704,,,,,714-545-8185,Solis@schoolofourlady.org,prieto@schoolofourlady.org,Santa Ana Unified,Mrs.,Adela,Solis,Principal,solis@schoolofourlady.org,Coeducational,Day Only,K,8,20,25,21,15,21,26,25,18,29,0,0,0,0,0,0,200,No,0,10,0,1,11,No,Yes,Yes,No,Yes,Religious,Roman Catholic,Mrs.,Adela,Solis,Principal,Solis@schoolofourlady.org,Mrs.,Amalia,Prieto,prieto@schoolofourlady.org
123043,Orange,30664647088842,Serra Catholic Elementary,23652 Antonio Parkway,Rancho Santa Margarita,CA,92688,,,,,949-888-1990,atrudell@serraschool.org,,Capistrano Unified,Mrs.,Angeline,Trudell,President,atrudell@serraschool.org,Coeducational,Day Only,K,8,94,118,118,114,116,116,122,130,130,0,0,0,0,0,0,1058,No,0,57,4,3,81,No,Yes,No,Yes,Yes,Religious,Roman Catholic,Mrs.,Angeline,Trudell,President,atrudell@serraschool.org,Mrs.,Anna,Merrill,amerrill@serraschool.org
122316,Orange,30664316937429,Servite High School,1952 West La Palma Avenue,Anaheim,CA,92801,,,,,714-774-7575,mbrennan@servitehs.org,gmasterson@servitehs.org,Anaheim Union High,Mr.,Peter S.,Bowen,President,pbowen@servitehs.org,Boys Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,258,258,229,210,0,0,955,Yes,226,68,1,3,83,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Michael P.,Brennan,Principal,mbrennan@servitehs.org,Mrs.,Olga,Hofreiter,ohofreiter@servitehs.org
116863,Orange,30664986988240,Shoreline Christian School,10350 Ellis Avenue,Fountain Valley,CA,92708,,,,,714-962-6886,barcky@shorelinebaptist.org,,Fountain Valley Elementary,Dr.,Rich,Rogers,Administrator,rich@shorelinebaptist.org,Coeducational,Day Only,K,8,39,32,20,12,21,17,16,24,10,0,0,0,0,0,0,191,No,0,14,1,1,9,No,Yes,No,Yes,Yes,Religious,Baptist,Mrs.,Carol,Barckley,Principal,barcky@shorelinebaptist.org,Mrs.,Carol,Barckley,barcky@shorelinebaptist.org
117488,Orange,30664986132401,Slater Montessori Academy,10316 Slater Avenue,Fountain Valley,CA,92708,,,,,714-962-2799,slatermontessoriacademy@gmail.com,,Fountain Valley Elementary,Mrs.,Preeth,Gunaratne,Administrator,slatermontessoriacademy@gmail.com,Coeducational,Day Only,K,2,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,17,No,0,2,0,1,0,No,No,No,No,No,Non-religious,,Mrs.,Rebecca,Quesada,Director,slatermontessoriacademy@gmail.com,Mrs.,Rebecca,Quesada,slatermontessoriacademy@gmail.com
121891,Orange,30736356204754,Sonrisa School,26502 Pepita Drive,Mission Viejo,CA,92691,,,,,949-206-9668,priya@sonrisaschool.org,,Saddleback Valley Unified,Ms.,Rajshree,Guttal,Director,priya@sonrisaschoool.org,Coeducational,Day Only,1,12,0,2,3,2,3,2,0,0,0,1,1,2,2,0,0,18,No,0,4,2,1,0,No,No,No,No,No,,,Ms.,Rajshree,Guttal,Director,priya@sonrisaschool.org,Ms.,Rajshree,Guttal,priya@sonrisaschool.org
128082,Orange,30664647082092,South Shores Christian Preschool and Kindergarten,32712 Crown Valley Parkway,Dana Point,CA,92629,,,,,949-496-5932,pfrye@southshores.org,,Capistrano Unified School District,Mrs.,Margaret,Frye,Director,pfrye@southshores.org,Coeducational,Day Only,K,K,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,No,0,1,1,2,0,No,Yes,Yes,Yes,Yes,Religious,Baptist,Dr.,Tyler,Guy,Executive Director,pastorty@southshores.org,Mrs.,Diane,Huffman,diane@southshores.org
