2018-19 Private School Affidavit Data - Schools with Enrollment of Six or More Students,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"California Department of Education, Teacher and Leader Policy Office (March 21, 2019)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Area Code,Phone Prefix,Phone Suffix,Email,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title ,Adminstrator Email,School Type,School Accomodations,Low Grade,High Grade,Diploma Offered,Low Grade2,High Grade3,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollment,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered4,Graduates 2017-18,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Tax Exempt Not Applicable,Religious Denomination,Religious Classification,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Email
242675,Placer,31669106966030,St. Rose Elementary,633 Vine Avenue,Roseville,CA,95678,no data,no data,no data,no data,916,782,1161,ssmoley@strose.org,no data,Roseville City Elementary,Ms.,Suzanne,Smoley,Principal,ssmoley@strose.org,Coeducational,Day Only,K,8,No,5,14,16,13,26,36,19,24,29,31,22,0,0,0,0,0,0,216,No,0,11,5,1,11,Yes,no data,no data,no data,no data,CATH,Religious,Ms.,Suzanne,Smoley,Principal,ssmoley@strose.org,Mrs.,Carrie,Canalas,ccanalas@strose.org
243051,Placer,31669106153514,James Christian Academy,1455 Dorchester Drive,Roseville,CA,95678,no data,no data,no data,no data,916,474,4235,scarletcj2@aol.com,jjames217@aol.com,Roseville City Elementary,Mr.,Jeffrey,James,Principal,jjames217@aol.com,Coeducational,Day Only,1,12,Yes,6,15,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,6,Yes,0,1,0,1,0,No,No,No,No,Yes,NA,Religious,Mrs.,Cindy,James,Administrator,scarletcj2@aol.com,Mrs.,Cindy,James,scarletcj2@aol.com
242472,Placer,31669446156632,Saint Clare's Tahoe: A Mountain Montessori School,7000 Latone Avenue,Tahoe Vista,CA,96148,P.O. Box 1367,Kings Beach,CA,96143,530,553,1853,info@saintclarestahoe.com,no data,Tahoe-Truckee Unified,Mrs.,Nicolle,Larson,Director,nicolle@saintclarestahoe.com,Coeducational,Day Only,K,6,No,5,9,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,8,No,0,2,1,2,0,no data,Yes,no data,no data,no data,no data,Non-religious,Mrs.,Whitney,Roodhouse,Head of School,paige@saintclarestahoe.com,Mrs.,Whitney,Roodhouse,paige@saintclarestahoe.com
243426,Placer,31668450127779,Sierra Foothills Academy,6245 King Road,Loomis,CA,95650,no data,no data,no data,no data,916,259,2790,info@sierrafoothillsacademy.org,no data,Loomis Union Elementary,Mrs.,Ayanna,Williams,Director,awilliams@sierrafoothillsacademy.org,Coeducational,Day Only,K,12,Yes,6,20,0,2,0,0,3,2,7,3,5,3,3,3,3,0,3,37,Yes,3,5,6,3,28,No,No,No,No,Yes,no data,Non-religious,Ms.,Laura,Wood,Principal,lwood@sierrafoothillsacademy.org,Ms.,Laura,Wood,lwood@sierrafoothillsacademy.org
243467,Placer,31669107103674,Adventure Christian School,6401 B Stanford Ranch Road,Roseville,CA,95678,no data,no data,no data,no data,916,781,2986,rflores@adventurechristian.org,no data,Roseville City Elementary,Mrs.,Renee,Flores,Principal,rflores@adventurechristian.org,Coeducational,Day Only,K,8,No,4,14,94,60,65,64,59,54,47,36,28,0,0,0,0,0,0,507,No,0,25,5,3,19,Yes,Yes,Yes,no data,no data,NA,Religious,Mrs.,Carol,Holt,Administrator,cholt@adventurechristian.org,Mrs.,Katie,Knecht,kknecht@adventurechristian.org
245026,Placer,31750856157275,Seaside Conservatory,"5406 Crossings Drive, Suite 102-116",Rocklin,CA,95677,no data,no data,no data,no data,916,562,4191,seasideconservatory@gmail.com,no data,Rocklin Unified,Mrs.,Cynthia,Dior,Head of School,seasideconservatory@gmail.com,Coeducational,Day Only,7,12,Yes,13,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,Yes,0,1,1,1,0,No,No,No,No,Yes,INTD,Religious,Mrs.,Cynthia,Dior,Head of School,no data,Mrs.,Cynthia,Dior,no data
245744,Placer,31668296157267,Mountain Brook School,6123 Oakbridge Dr.,Granite Bay,CA,95746,no data,no data,no data,no data,406,249,7933,catherinewilkins21@yahoo.com,no data,Eureka Union,Ms.,Catherine,Wilkins,Director,catherinewilkins21@yahoo.com,Coeducational,Day Only,1,12,Yes,6,15,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,6,Yes,0,1,0,1,0,No,No,No,No,Yes,no data,Non-religious,Ms.,Catherine,Wilkins,Director,no data,Ms.,Catherine,Wilkins,no data
246012,Placer,31668947081581,Weimar Academy,20601 West Paoli Lane,Weimar,CA,95736,no data,Weimar,no data,95736,530,422,7947,academy@weimar.org,no data,Placer Hills Union Elementary,Mr.,Kirk,Krueger,Principal,kkrueger@weimar.edu,Coeducational,Both,9,12,Yes,13,18,0,0,0,0,0,0,0,0,0,14,18,27,16,0,0,75,Yes,0,8,5,2,1,Yes,Yes,Yes,no data,no data,SDA,Religious,Mr.,Kirk,Krueger,Principal,kkrueger@weimar.edu,Mr.,William,Polk,wpolk@weimar.edu
245515,Placer,31668946157374,International High School ONE,12730 Shockley Court,Auburn,CA,95603,no data,no data,no data,no data,916,532,1311,jacob.walker@effectiveeducation.org,no data,Placer Union High,Mr.,Jacob,Walker,Principal,jacob.walker@effectiveeducation.org,Coeducational,Day Only,9,12,Yes,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,Yes,0,1,0,1,0,No,No,No,No,Yes,no data,Non-religious,Mr.,Jacob,Walker,Principal,jacob.walker@effectiveeducation.org,Mr.,Jacob,Walker,jacob.walker@effectiveeducation.org
247834,Placer,31669446937619,Squaw Valley Academy,235 Squaw Valley Road,Olympic Valley,CA,96146,P.O. Box 2667,Olympic Valley,no data,96146,530,583,9393,Wgrant@sva.org,Admit@sva.org,Tahoe-Truckee Unified,Mr.,William,Grant,Head of School,Wgrant@sva.org,Coeducational,Both,9,12,No,13,19,0,0,0,0,0,0,0,0,0,3,10,15,15,0,0,43,No,25,9,1,5,8,No,No,No,No,Yes,no data,Non-religious,Mr.,Mike,Deflaun,Other,MDeflaun@sva.org,Mr.,Mike,Deflaun,Mdeflaun@sva.org
247571,Placer,34674476144075,Gabriele Academy International,11260 Donner Pass Rd #C1-508,Truckee,CA,96161,no data,no data,no data,no data,916,579,8528,info@gabrieleacademy.com,no data,Tahoe-Truckee Unified,Ms.,Edwige,Brand,Director,info@gabrieleacademy.com,Coeducational,Day Only,1,12,Yes,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,17,Yes,1,5,0,1,0,No,No,No,No,Yes,no data,Non-religious,Ms.,Edwige,Brand,Director,no data,Ms.,Edwige,Brand,edwige.brand@gmail.com
247194,Placer,31669106157606,Four Seasons Academy,5025 Stetson st,Roseville,CA,95747,no data,no data,no data,no data,510,599,7821,ekautz@comcast.net,no data,Roseville City Elementary,Mrs.,Alexandra,Felker,Administrator,ekautz@comcast.net,Coeducational,Day Only,1,12,Yes,10,17,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,13,Yes,1,1,1,1,0,No,No,No,No,Yes,no data,Non-religious,Mr.,Erik,Kautz,Principal,ekautz@comcast.net,Mrs.,Amy,Kautz,ekautz@comcast.net
248859,Placer,31669107096563,Christian Life Academy,1301 Coloma Way,Roseville,CA,95661,no data,no data,no data,no data,916,956,4662,garylgubitz@gmail.com,no data,Roseville Joint Union High,Mr.,Gary,Gubitz,Principal,garylgubitz@gmail.com,Coeducational,Day Only,K,12,Yes,4,16,0,1,2,0,2,0,0,1,2,1,2,2,0,0,0,13,Yes,1,3,1,2,0,Yes,no data,no data,no data,no data,WSLN,Religious,Mr.,Gary,Gubitz,Principal,no data,Mr.,Gary,Gubitz,no data
249375,Placer,29663577101074,Sugar Bowl Academy,815 Lupine Trail,Norden,CA,95724,no data,Norden,no data,95724,530,426,1844,raldrich@sbacademy.org,no data,Tahoe-Truckee Unified,Mr.,Ryan,Aldrich,Head of School,no data,Coeducational,Day Only,6,12,Yes,12,18,0,0,0,0,0,0,4,11,8,16,20,17,16,0,0,92,Yes,9,11,1,10,20,Yes,no data,no data,no data,no data,no data,Non-religious,Mr.,Ryan,Aldrich,Head of School,raldrich@sbacademy.org,Mrs.,Karen,Rowe,krowe@sbacademy.org
259247,Placer,31667876133342,Legacy Christian School at Crossroads Church,1101 Auburn Ravine Rd,Auburn,CA,95603,no data,no data,no data,no data,530,537,2401,info@legacyschoolauburn.com,greg@legacyschoolauburn.com,Auburn Union Elementary,Mr.,Greg,Friesen,Principal,greg@legacyschoolauburn.com,Coeducational,Day Only,K,8,No,5,14,16,10,7,9,7,8,8,9,8,0,0,0,0,0,0,82,No,0,5,0,3,1,Yes,no data,no data,no data,no data,CAL,Religious,Mr.,Ken,Kessenich,Administrator,ken@legacyschoolauburn.com,Mrs.,Christina,Cross,christina@legacyschoolauburn.com
237517,Plumas,32669696130322,Lake Almanor Christian School,2610 Highway A-13,Lake Almanor,CA,96137,no data,no data,no data,no data,530,596,4100,lacs@lakechurch.life,no data,Plumas Unified,Mrs.,Jeri,Kendrick,Principal,jeri.kendrick@frontier.com,Coeducational,Day Only,K,8,No,5,13,4,3,2,2,3,4,0,4,0,0,0,0,0,0,0,22,No,0,2,1,1,1,Yes,Yes,Yes,no data,no data,EVAN,Religious,Mrs.,Jeri,Kendrick,Principal,lacs@lakechurch.life,Mrs.,Jeri,Kendrick,lacs@lakechurch.life
239456,Plumas,37683046138689,Ramona Faith Academy,860 Lassen View Drive,Lake Almanor,CA,96137,no data,no data,no data,no data,760,803,1938,ramonafaithacademy@gmail.com,no data,Plumas County Office of Education,Mr.,Brian,Kattke,Principal,ramonafaithacademy@gmail.com,Coeducational,Day Only,1,12,No,6,18,0,5,1,6,4,6,7,1,4,8,3,6,3,0,0,54,No,5,26,0,1,0,No,No,No,No,Yes,Other,Religious,Mr.,Brian,Kattke,Principal,kaykattke@gmail.com,Mr.,Brian,Kattke,no data
243779,Plumas,32669697013816,Plumas Christian School,49 South Lindan Avenue,Quincy,CA,95971,no data,no data,no data,no data,530,283,0415,plumaschristianpilots@gmail.com,no data,Plumas Unified,Mrs.,Shannon,Little,Principal,plumaschristianpilots@gmail.com,Coeducational,Day Only,K,6,No,5,12,6,11,6,2,2,3,4,0,0,0,0,0,0,0,0,34,No,0,2,8,1,2,Yes,Yes,Yes,no data,no data,NA,Religious,Rev.,Terry,Adkins,Director,plumaschristianpilots@gmail.com,Mrs.,Megan,Green,plumaschristianpilots@gmail.com
248846,Plumas,32669697102411,St. Andrew's Academy,198 Main Street,Chester,CA,96020,PO Box 3050,Chester,CA,96020,530,596,3343,no data,no data,Plumas Unified,Fr.,Brian,Foos,Headmaster,admin@standrewsalmanor.org,Coeducational,Day Only,K,12,Yes,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,Yes,4,1,4,1,1,Yes,Yes,Yes,no data,no data,ANGL,Religious,Fr.,Brian,Foos,Headmaster,admin@standrewsalmanor.org,Fr.,Brian,Foos,admin@standrewsalmanor.org
237679,Riverside,33751926924344,Rancho Christian School,31300 Rancho Community Way,Temecula,CA,92592,no data,Temecula,no data,92592,951,303,1408,Betsy.kunau@ranchochristian.org,lisa.gray@ranchochristian.org,Temecula Valley Unified,Mrs.,Betsy,Kunau,Executive Director,betsy.kunau@ranchochristian.org,Coeducational,Day Only,K,12,Yes,4,19,44,41,56,50,36,62,63,59,62,50,85,70,57,0,0,735,Yes,67,45,5,7,25,Yes,Yes,Yes,no data,no data,REF,Religious,Ms.,Lisa,Gray,Administrator,lisa.gray@ranchochristian.org,Mrs.,Lori,Boarts,lori.boarts@ranchochristian.org
237448,Riverside,33672497071178,Noli Indian School,24335 Soboba Road,San Jacinto,CA,92581,no data,San Jacinto,no data,92581,951,654,5596,noliindianschool@soboba-nsn.gov,no data,San Jacinto Unified,Mr.,Geprge,Barchie,Other,gbarchie@soboba-nsn.gov,Coeducational,Day Only,6,12,Yes,11,18,0,0,0,0,0,0,14,22,20,26,25,19,18,0,0,144,Yes,15,17,1,2,16,no data,Yes,no data,no data,no data,no data,Non-religious,Mr.,Donovan,Post,Principal,dpost@soboba-nsn.gov,Mr.,Clyde,Miller,cmiller@soboba-nsn.gov
236952,Riverside,33672156937858,Notre Dame High School,7085 Brockton Avenue,Riverside,CA,92506,no data,no data,no data,no data,951,275,5896,mluttringer@ndhsriverside.org,no data,Riverside Unified,Mr.,Matthew,Luttringer,Principal,mluttringer@ndhsriverside.org,Coeducational,Day Only,9,12,No,12,19,0,0,0,0,0,0,0,0,0,113,116,144,135,0,0,508,No,147,29,2,5,13,Yes,Yes,Yes,no data,no data,CATH,Religious,Mr.,Samuel,Torres,Superintendent,storres@sbdiocese.org,Mr.,Adrian,Rodarte,arodarte@ndhsriverside.org
237479,Riverside,33670336155527,Belltower Montessori Academy,1187 Magnolia Avenue,Corona,CA,92879,no data,no data,no data,no data,951,432,7787,karen@la-montessori.com,no data,Corona-Norco Unified,Miss,Lyndy,Moore,Director,lyndy@belltowermontessori.com,Coeducational,Day Only,K,2,No,4,7,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,No,0,1,1,2,0,No,No,No,No,Yes,no data,Non-religious,Mrs.,Karen,McGrory,Other,karen@la-montessori.com,Miss,Lyndy,Moore,lyndy@belltowermontessori.com
237189,Riverside,33751766205850,Hope Learning Academy,"31542 Railroad Canyon Road, Suite 3",Canyon Lake,CA,92587,no data,no data,no data,no data,951,244,5038,pastorpaul@atriskhope.com,no data,Lake Elsinore Unified,Rev.,Paul,Krueger,Executive Director,pastorpaul@atriskhope.com,Coeducational,Day Only,8,12,No,13,19,0,0,0,0,0,0,0,0,0,5,10,10,5,0,0,30,No,7,2,5,2,1,Yes,Yes,no data,no data,no data,NA,Religious,Rev.,Chris,Suitt,Superintendent,csuitt@hope4youtoday.com,Mr.,Gary,Krueger,krueg3089@gmail.com
237248,Riverside,33751766152847,TREE OF KNOWLEDGE,41065 high st,Cherry valley,CA,92223,Po box 1635,Perris,CA,92572,951,355,3262,TREEOFKNOWLEDGE16@YAHOO.COM,no data,Beaumont Unified,Mrs.,Michelle,Lewis,Administrator,Lewismichelle58@yahoo.com,Coeducational,Day Only,K,12,Yes,6,17,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,6,Yes,0,1,1,1,0,No,No,No,No,Yes,NA,Religious,Mrs.,Michelle,Lewis,Principal,Lewismichelle58@yahoo.com,Mrs.,Michelle,Lewis,Lewismichelle58@yahoo.com
236996,Riverside,33672076132484,On Track School,28976 Baypointe Court,Menifee,CA,92584,no data,Menifee,CA,92584,951,301,9881,andrea@stayontrack.net,no data,Riverside County Office of Education,Mrs.,Wanda,Ezell,Administrator,wanda@stayontrack.net,Coeducational,Day Only,K,12,Yes,5,18,0,0,1,0,7,2,4,8,17,16,17,23,20,0,0,115,Yes,0,6,6,3,0,Yes,no data,no data,no data,no data,no data,Non-religious,Mrs.,Andrea,Leib,Director,andrea@stayontrack.net,Mrs.,Andrea,Leib,andrea@stayontrack.net
237553,Riverside,35670336140230,Grace Christian Academy,2781 South Lincoln Avenue,Corona,CA,92882,no data,no data,no data,no data,951,736,7466,gcaofcorona@gmail.com,no data,Corona-Norco Unified,Rev.,Tim,Shamks,Head of School,pastortimshanks@gmail.com,Coeducational,Day Only,K,12,No,4,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,No,2,1,0,0,0,Yes,no data,no data,no data,no data,BAPT,Religious,Rev.,Tim,Shanks,Principal,pastortimshanks@gmail.com,Mrs.,Charlene,Owens,charbyo@gmail.com
237574,Riverside,33672156976922,Saint Catherine of Alexandria School,7025 Brockton Avenue,Riverside,CA,92506,no data,no data,no data,no data,951,684,1091,elandin@stcatherine-riverside.org,elandin@sbdiocese.org,Riverside Unified,Mr.,Enrique,Landin,Principal,elandin@stcatherine-riverside.org,Coeducational,Day Only,K,8,No,4,14,37,26,36,34,30,20,28,29,16,0,0,0,0,0,0,256,No,0,15,0,1,14,Yes,Yes,Yes,no data,no data,CATH,Religious,Mr.,Enrique,Landin,Principal,elandin@sbdiocese.org,Mrs.,Kathy,Svatos,ksvatos@stcatherine-riverside.org
237314,Riverside,33671247085731,Calvary Chapel Christian,28010 Ironwood Avenue,Moreno Valley,CA,92555,no data,no data,no data,no data,951,485,6088,thamilton@ccmoval.org,no data,Moreno Valley Unified,Mr.,Timothy,Hamilton,Principal,thamilton@ccmoval.org,Coeducational,Day Only,K,12,Yes,5,19,28,24,17,18,16,18,11,14,14,7,6,9,7,0,0,189,Yes,14,11,1,2,9,Yes,no data,no data,no data,no data,CAL,Religious,Rev.,John,Milhouse,Superintendent,jmilhouse@ccmoval.org,Mrs.,Sandie,Desrosiers,sdesrosiers@ccmoval.org
237316,Riverside,33671737086697,King's Schools of the Desert,67675 Bolero Road,Palm Springs,CA,92264,no data,no data,no data,no data,760,324,5464,sbliss@kingsschools.com,delair@kingsschools.com,Palm Springs Unified,Mr.,Don,DeLair,Headmaster,delair@kingsschools.com,Coeducational,Day Only,K,8,No,5,14,26,17,25,18,20,21,18,18,14,0,0,0,0,0,0,177,No,0,13,0,1,17,Yes,no data,no data,no data,no data,NA,Religious,Mr.,Don,DeLair,Headmaster,no data,Mrs.,Stephany,Bliss,sbliss@kingsschools.com
238037,Riverside,33751926150171,Concord Lutheran Academy,29581 North General Kearny Road,Temecula,CA,92591,no data,no data,no data,no data,951,777,4252,office@concordlutheran.com,principal@concordlutheran.com,Temecula Valley Unified,Mr.,Patrick,Walker,Principal,principal@concordlutheran.com,Coeducational,Day Only,K,8,No,5,14,2,5,3,2,3,1,5,5,3,0,0,0,0,0,0,29,No,0,2,3,1,6,Yes,no data,no data,no data,no data,LUTH,Religious,Mr.,Richard,Davis,President,rwdavis1220@gmail.com,Mr.,Patrick,Walker,principal@concordlutheran.com
237385,Riverside,33670336156897,Regina Caeli Academy,13672 Sandhill Crane Road,Eastvale,CA,92880,no data,no data,no data,no data,760,521,6974,reginacaeliacademy@sbcglobal.net,no data,Corona-Norco Unified School District,Mrs.,Laura,Lorona-Kays,Director,reginacaeliacademy@sbcglobal.net,Coeducational,Day Only,K,12,Yes,5,17,7,7,7,12,5,10,7,4,10,6,9,9,7,0,0,100,Yes,9,47,0,1,0,No,No,No,No,Yes,CATH,Religious,Mrs.,Laura,Lorona-Kays,Principal,reginacaeliacademy@sbcglobal.net,Mrs.,Laura,Lorona-Kays,reginacaeliacademy@sbcglobal.net
238700,Riverside,33751926152656,Vineyard Country School,39120 Calle Contento,Temecula,CA,92591,no data,no data,no data,no data,760,213,3174,vineyardcountryschool@gmail.com,no data,Temecula Valley Unified,Mrs.,Kristina,Henson,Director,vineyardcountryschool@gmail.com,Coeducational,Day Only,1,12,Yes,8,17,0,0,0,1,1,1,0,1,1,1,1,2,0,0,0,9,Yes,0,5,0,0,0,No,No,No,No,Yes,NA,Religious,Mrs.,Kristina,Henson,Director,vineyardcountryschool@gmail.com,Mrs.,Kristina,Henson,vineyardcountryschool@gmail.com
237944,Riverside,33751766937031,California Lutheran High School,31970 Central Avenue,Wildomar,CA,92595,no data,no data,no data,no data,951,678,7000,sgarvin@clhsonline.net,no data,Lake Elsinore Unified,Mr.,Steve,Rosenbaum,Principal,rosenbaumsj@clhsonline.net,Coeducational,Day Only,9,12,Yes,13,19,0,0,0,0,0,0,0,0,0,19,20,19,22,0,0,80,Yes,22,11,0,3,9,Yes,no data,no data,no data,no data,LUTH,Religious,Mr.,Andrew,Aguilar,Superintendent,no data,Mrs.,Sarah,Garvin,no data
238155,Riverside,33671736976856,Palm Valley School,35-525 Da Vall Drive,Rancho Mirage,CA,92270,no data,no data,no data,no data,760,328,0861,srice@pvs.org,no data,Desert Sands Unified,Mrs.,Susan,Rice,Head of School,srice@pvs.org,Coeducational,Day Only,K,12,Yes,4,19,26,24,13,15,18,18,18,30,22,14,19,19,13,0,0,249,Yes,14,40,3,10,12,Yes,no data,no data,no data,no data,no data,Non-religious,Mrs.,Susan,Rice,Head of School,srice@pvs.org,Ms.,Jodi,Wiseley,jwiseley@pvs.org
238476,Riverside,33670336146500,Grace and Glory Academy,4435 Leonard Way,Corona,CA,92883,no data,no data,no data,no data,951,638,4170,info@graceandgloryacademy.org,michaela@graceandgloryacademy.org,Corona-Norco Unified,Mr.,Brad,Roekle,Superintendent,michaela@graceandgloryacademy.org,Coeducational,Day Only,K,12,Yes,5,17,2,0,1,1,3,3,5,2,3,1,2,0,2,0,0,25,Yes,0,12,0,2,1,Yes,no data,no data,no data,no data,NA,Religious,Mrs.,Michaela,Roekle,Principal,michaela@graceandgloryacademy.org,Mrs.,Michaela,Roekle,michaela@graceandgloryacademy.org
238761,Riverside,33672157022619,Somerset,17241 Van Buren Boulevard,Riverside,CA,92504,no data,no data,no data,no data,951,789,4405,dyeomans@somerseteducation.com,lvaccaro@somerseteducation.com,Riverside Unified,Mr.,Thomas,McMurchie,Director,tmcmurchie@somerseteducation.com,Coeducational,Day Only,K,12,No,5,22,0,1,8,1,4,7,15,6,10,7,9,4,9,0,0,81,No,13,9,0,3,32,No,No,No,No,Yes,no data,Non-religious,Ms.,Denise,Yeomans,Other,dyeomans@somerseteducation.com,Ms.,Lorraine,Vaccaro,lvaccaro@somerseteducation.com
239004,Riverside,33670336155048,Boost Alternative School for Student-Athletes,211 Dupont St. Ste 101,Corona,CA,92879,no data,no data,no data,no data,951,532,4904,admin@BoostTrainingSystems.com,no data,Corona-Norco Unified,Mrs.,Michelle,Dang,Director,mdang01@boosttrainingsystems.com,Coeducational,Day Only,8,8,No,13,14,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,No,0,1,2,2,0,No,No,No,No,Yes,no data,Non-religious,Mrs.,Stacie,Bass,Director,admin@boosttrainingsystems.com,Mrs.,Stacie,Bass,admin@boosttrainingsystems.com
238784,Riverside,33671736976989,St. Theresa,455 South Compadre Road,Palm Springs,CA,92262,no data,no data,no data,no data,760,327,4919,michael.keno@stsps.net,no data,Palm Springs Unified,Mr.,Michael,Keno,Principal,michael.keno@stsps.net,Coeducational,Day Only,K,8,No,5,14,17,23,13,18,12,21,27,25,23,0,0,0,0,0,0,179,No,0,14,1,1,4,Yes,Yes,Yes,no data,no data,CATH,Religious,Mr.,Michael,Keno,Principal,michael.keno@stsps.net,Miss,Leticia,Urquiza,leticia.urquiza@stsps.net
238188,Riverside,33751926155881,Mercy Academy,37635 Remuda Dr.,Temecula,CA,92592,no data,no data,no data,no data,949,463,3565,srperez1@verizon.net,no data,Temecula Valley Unified,Mr.,Fred,Perez,Head of School,srperez1@verizon.net,Coeducational,Day Only,1,12,Yes,8,17,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,6,Yes,0,1,0,0,0,No,No,No,No,Yes,NA,Religious,Mr.,Fred,Perez,Head of School,no data,Mrs.,Steffani,Perez,no data
238209,Riverside,33669777009772,Montessori Children's House,10493 Magnolia Avenue,Riverside,CA,92505,no data,Cerritos,CA,90703,805,990,4903,mjayaratn@gmail.com,dodjune@yahoo.com,Alvord Unified,Mrs.,Anne,Abeygunaratne,Director,mjayaratn@gmail.com,Coeducational,Day Only,K,3,No,5,8,12,7,4,1,0,0,0,0,0,0,0,0,0,0,0,24,No,0,2,1,1,0,No,No,No,No,Yes,no data,Non-religious,Mrs.,Anne,Abeygunaratne,Director,mjayaratn@gmail.com,Mrs.,Anne,Abeygunaratne,mjayratn@gmail.com
238571,Riverside,33752006142293,The University of America:  Federal USDE Code:475237,41707  Winchester  Road  #301,Temecula,CA,92590,no data,no data,no data,no data,951,239,3084,info@ua-edu.us,no data,Temecula Valley Unified,Dr.,Gamaliel,O. Prince,Superintendent,info@ua-edu.us,Coeducational,Day Only,9,12,Yes,16,60,0,0,0,0,0,0,0,0,0,10,10,10,10,0,20,60,Yes,20,10,5,5,3,no data,Yes,no data,no data,no data,BAPT,Religious,Dr.,Princess,Shullam O.,Principal,info@ua-edu.us,Ms.,Gracia,Roemer,info@ua-edu.us
238604,Riverside,33670587083116,Montessori School of the Desert,73-925 Fred Waring Drive,Palm Desert,CA,92260,3692 E Chia Rd,Palm Springs,CA,92262,760,773,0984,awaytogrow@aol.com,chrisanthiew01@gmail.com,Desert Sands Unified,Mrs.,Cecelia,Payne,Director,ccpayne71@gmail.com,Coeducational,Day Only,K,6,No,6,12,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,12,No,0,2,1,1,1,No,No,No,No,Yes,no data,no data,Mrs.,Chris,Wicks,Executive Director,Chrisanthiew01@gmail.com,Mrs.,Cecelia,Payne,ccpayne71@gmail.com
238623,Riverside,33671737103583,Montessori Elementary School of Palm Springs,3692 East Chia Road,Palm Springs,CA,92262,no data,no data,no data,no data,760,323,2502,awaytogrow@aol.com,chrisanthiew01@gmail.com,Palm Springs Unified,Ms.,Patricia,Schilling,Director,Katzax10@gmail.com,Coeducational,Day Only,K,6,No,6,12,13,3,0,0,2,0,0,0,0,0,0,0,0,0,0,18,No,0,2,1,1,2,No,No,No,No,Yes,no data,Non-religious,Mrs.,Chris,Wicks,Executive Director,chrisanthiew01@gmail.com,Ms.,Patricia,Schlling,Katzax10@gmail.com
238255,Riverside,33669856138655,Morongo School,12130 Santiago Road,Banning,CA,92220,no data,no data,no data,no data,951,755,5138,ltabarez@morongo-nsn.gov,jlivingston@morongo-nsn.gov,Banning Unified,Mrs.,Lisa,Tabarez,Administrator,ltabarez@moronog-nsn.gov,Coeducational,Day Only,K,9,No,5,14,20,15,13,13,12,13,12,8,8,1,0,0,0,0,0,115,No,0,12,0,0,27,No,No,No,No,Yes,no data,Non-religious,Mrs.,Jordan,Livingston,Other,jlivingston@morongo-nsn.gov,Mrs.,Christy,Garcia,cgarcia@morongo-nsn.gov
238633,Riverside,33670336137020,Precious Cargo Christian Academy (Miss Liz's),433 Sixth Street,Norco,CA,92860,P O Box 271 Norco Ca 92860,Norco,ca,92860,951,736,0312,edietsch35@gmail.com,no data,Corona-Norco Unified,Dr.,L Elizabeth,Dietsch,Head of School,no data,Coeducational,Day Only,K,12,Yes,5,17,0,0,5,7,0,0,0,0,11,14,13,12,0,0,0,62,Yes,1,1,1,1,1,Yes,no data,no data,no data,no data,PENT,Religious,Dr.,L Elizabeth,Dietsch,Principal,edietsch35@gmail.com,Mrs.,M,Cardenas,no data
